"time","TAmb","TDif","heatCapacitor_T","TRes"
5.76,293.15,2,298.38,298.38
5.77,293.15,2,298.38,298.38
5.78,293.15,2,298.38,298.38
5.79,293.15,2,298.38,298.38
5.8,293.15,2,298.38,298.38
5.81,293.15,2,298.38,298.38
5.82,293.15,2,298.38,298.38
5.83,293.15,2,298.38,298.38
5.84,293.15,2,298.38,298.38
5.85,293.15,2,298.38,298.38
5.86,293.15,2,298.38,298.38
5.87,293.15,2,298.38,298.38
5.88,293.15,2,298.38,298.38
5.89,293.15,2,298.38,298.38
5.9,293.15,2,298.38,298.38
5.91,293.15,2,298.38,298.38
5.92,293.15,2,298.38,298.38
5.93,293.15,2,298.38,298.38
5.94,293.15,2,298.38,298.38
5.95,293.15,2,298.38,298.38
5.96,293.15,2,298.38,298.38
5.97,293.15,2,298.38,298.38
5.98,293.15,2,298.38,298.38
5.99,293.15,2,298.38,298.38
6,293.15,2,298.38,298.38
6.01,293.15,2,298.38,298.38
6.02,293.15,2,298.38,298.38
6.03,293.15,2,298.38,298.38
6.04,293.15,2,298.38,298.38
6.05,293.15,2,298.38,298.38
6.06,293.15,2,298.38,298.38
6.07,293.15,2,298.38,298.38
6.08,293.15,2,298.38,298.38
6.09,293.15,2,298.38,298.38
6.1,293.15,2,298.38,298.38
6.11,293.15,2,298.38,298.38
6.12,293.15,2,298.38,298.38
6.13,293.15,2,298.38,298.38
6.14,293.15,2,298.38,298.38
6.15,293.15,2,298.38,298.38
6.16,293.15,2,298.38,298.38
6.17,293.15,2,298.38,298.38
6.18,293.15,2,298.38,298.38
6.19,293.15,2,298.38,298.38
6.2,293.15,2,298.38,298.38
6.21,293.15,2,298.38,298.38
6.22,293.15,2,298.38,298.38
6.23,293.15,2,298.38,298.38
6.24,293.15,2,298.38,298.38
6.25,293.15,2,298.38,298.38
6.26,293.15,2,298.38,298.38
6.27,293.15,2,298.38,298.38
6.28,293.15,2,298.38,298.38
6.29,293.15,2,298.38,298.38
6.3,293.15,2,298.38,298.38
6.31,293.15,2,298.38,298.38
6.32,293.15,2,298.38,298.38
6.33,293.15,2,298.38,298.38
6.34,293.15,2,298.38,298.38
6.35,293.15,2,298.38,298.38
6.36,293.15,2,298.38,298.38
6.37,293.15,2,298.38,298.38
6.38,293.15,2,298.38,298.38
6.39,293.15,2,298.38,298.38
6.4,293.15,2,298.38,298.38
6.41,293.15,2,298.38,298.38
6.42,293.15,2,298.38,298.38
6.43,293.15,2,298.38,298.38
6.44,293.15,2,298.38,298.38
6.45,293.15,2,298.38,298.38
6.46,293.15,2,298.38,298.38
6.47,293.15,2,298.38,298.38
6.48,293.15,2,298.38,298.38
6.49,293.15,2,298.38,298.38
6.5,293.15,2,298.38,298.38
6.51,293.15,2,298.38,298.38
6.52,293.15,2,298.38,298.38
6.53,293.15,2,298.38,298.38
6.54,293.15,2,298.38,298.38
6.55,293.15,2,298.38,298.38
6.56,293.15,2,298.38,298.38
6.57,293.15,2,298.38,298.38
6.58,293.15,2,298.38,298.38
6.59,293.15,2,298.38,298.38
6.6,293.15,2,298.38,298.38
6.61,293.15,2,298.38,298.38
6.62,293.15,2,298.38,298.38
6.63,293.15,2,298.38,298.38
6.64,293.15,2,298.38,298.38
6.65,293.15,2,298.38,298.38
6.66,293.15,2,298.38,298.38
6.67,293.15,2,298.38,298.38
6.68,293.15,2,298.38,298.38
6.69,293.15,2,298.38,298.38
6.7,293.15,2,298.38,298.38
6.71,293.15,2,298.38,298.38
6.72,293.15,2,298.38,298.38
6.73,293.15,2,298.38,298.38
6.74,293.15,2,298.38,298.38
6.75,293.15,2,298.38,298.38
6.76,293.15,2,298.38,298.38
6.77,293.15,2,298.38,298.38
6.78,293.15,2,298.38,298.38
6.79,293.15,2,298.38,298.38
6.8,293.15,2,298.38,298.38
6.81,293.15,2,298.38,298.38
6.82,293.15,2,298.38,298.38
6.83,293.15,2,298.38,298.38
6.84,293.15,2,298.38,298.38
6.85,293.15,2,298.38,298.38
6.86,293.15,2,298.38,298.38
6.87,293.15,2,298.38,298.38
6.88,293.15,2,298.38,298.38
6.89,293.15,2,298.38,298.38
6.9,293.15,2,298.38,298.38
6.91,293.15,2,298.38,298.38
6.92,293.15,2,298.38,298.38
6.93,293.15,2,298.38,298.38
6.94,293.15,2,298.38,298.38
6.95,293.15,2,298.38,298.38
6.96,293.15,2,298.38,298.38
6.97,293.15,2,298.38,298.38
6.98,293.15,2,298.38,298.38
6.99,293.15,2,298.38,298.38
7,293.15,2,298.38,298.38
7.01,293.15,2,298.38,298.38
7.02,293.15,2,298.38,298.38
7.03,293.15,2,298.38,298.38
7.04,293.15,2,298.38,298.38
7.05,293.15,2,298.38,298.38
7.06,293.15,2,298.38,298.38
7.07,293.15,2,298.38,298.38
7.08,293.15,2,298.38,298.38
7.09,293.15,2,298.38,298.38
7.1,293.15,2,298.38,298.38
7.11,293.15,2,298.38,298.38
7.12,293.15,2,298.38,298.38
7.13,293.15,2,298.38,298.38
7.14,293.15,2,298.38,298.38
7.15,293.15,2,298.38,298.38
7.16,293.15,2,298.38,298.38
7.17,293.15,2,298.38,298.38
7.18,293.15,2,298.38,298.38
7.19,293.15,2,298.38,298.38
7.2,293.15,2,298.38,298.38
7.21,293.15,2,298.38,298.38
7.22,293.15,2,298.38,298.38
7.23,293.15,2,298.38,298.38
7.24,293.15,2,298.38,298.38
7.25,293.15,2,298.38,298.38
7.26,293.15,2,298.38,298.38
7.27,293.15,2,298.38,298.38
7.28,293.15,2,298.38,298.38
7.29,293.15,2,298.38,298.38
7.3,293.15,2,298.38,298.38
7.31,293.15,2,298.38,298.38
7.32,293.15,2,298.38,298.38
7.33,293.15,2,298.38,298.38
7.34,293.15,2,298.38,298.38
7.35,293.15,2,298.38,298.38
7.36,293.15,2,298.38,298.38
7.37,293.15,2,298.38,298.38
7.38,293.15,2,298.38,298.38
7.39,293.15,2,298.38,298.38
7.4,293.15,2,298.38,298.38
7.41,293.15,2,298.38,298.38
7.42,293.15,2,298.38,298.38
7.43,293.15,2,298.38,298.38
7.44,293.15,2,298.38,298.38
7.45,293.15,2,298.38,298.38
7.46,293.15,2,298.38,298.38
7.47,293.15,2,298.38,298.38
7.48,293.15,2,298.38,298.38
7.49,293.15,2,298.38,298.38
7.5,293.15,2,298.38,298.38
7.51,293.15,2,298.38,298.38
7.52,293.15,2,298.38,298.38
7.53,293.15,2,298.38,298.38
7.54,293.15,2,298.38,298.38
7.55,293.15,2,298.38,298.38
7.56,293.15,2,298.38,298.38
7.57,293.15,2,298.38,298.38
7.58,293.15,2,298.38,298.38
7.59,293.15,2,298.38,298.38
7.6,293.15,2,298.38,298.38
7.61,293.15,2,298.38,298.38
7.62,293.15,2,298.38,298.38
7.63,293.15,2,298.38,298.38
7.64,293.15,2,298.38,298.38
7.65,293.15,2,298.38,298.38
7.66,293.15,2,298.38,298.38
7.67,293.15,2,298.38,298.38
7.68,293.15,2,298.38,298.38
7.69,293.15,2,298.38,298.38
7.7,293.15,2,298.38,298.38
7.71,293.15,2,298.38,298.38
7.72,293.15,2,298.38,298.38
7.73,293.15,2,298.38,298.38
7.74,293.15,2,298.38,298.38
7.75,293.15,2,298.38,298.38
7.76,293.15,2,298.38,298.38
7.77,293.15,2,298.38,298.38
7.78,293.15,2,298.38,298.38
7.79,293.15,2,298.38,298.38
7.8,293.15,2,298.38,298.38
7.81,293.15,2,298.38,298.38
7.82,293.15,2,298.38,298.38
7.83,293.15,2,298.38,298.38
7.84,293.15,2,298.38,298.38
7.85,293.15,2,298.38,298.38
7.86,293.15,2,298.38,298.38
7.87,293.15,2,298.38,298.38
7.88,293.15,2,298.38,298.38
7.89,293.15,2,298.38,298.38
7.9,293.15,2,298.38,298.38
7.91,293.15,2,298.38,298.38
7.92,293.15,2,298.38,298.38
7.93,293.15,2,298.38,298.38
7.94,293.15,2,298.38,298.38
7.95,293.15,2,298.38,298.38
7.96,293.15,2,298.38,298.38
7.97,293.15,2,298.38,298.38
7.98,293.15,2,298.38,298.38
7.99,293.15,2,298.38,298.38
8,293.15,2,298.38,298.38
8.01,293.15,2,298.38,298.38
8.02,293.15,2,298.38,298.38
8.03,293.15,2,298.38,298.38
8.04,293.15,2,298.38,298.38
8.05,293.15,2,298.38,298.38
8.06,293.15,2,298.38,298.38
8.07,293.15,2,298.38,298.38
8.08,293.15,2,298.38,298.38
8.09,293.15,2,298.38,298.38
8.1,293.15,2,298.38,298.38
8.11,293.15,2,298.38,298.38
8.12,293.15,2,298.38,298.38
8.13,293.15,2,298.38,298.38
8.14,293.15,2,298.38,298.38
8.15,293.15,2,298.38,298.38
8.16,293.15,2,298.38,298.38
8.17,293.15,2,298.38,298.38
8.18,293.15,2,298.38,298.38
8.19,293.15,2,298.38,298.38
8.2,293.15,2,298.38,298.38
8.21,293.15,2,298.38,298.38
8.22,293.15,2,298.38,298.38
8.23,293.15,2,298.38,298.38
8.24,293.15,2,298.38,298.38
8.25,293.15,2,298.38,298.38
8.26,293.15,2,298.38,298.38
8.27,293.15,2,298.38,298.38
8.28,293.15,2,298.38,298.38
8.29,293.15,2,298.38,298.38
8.3,293.15,2,298.38,298.38
8.31,293.15,2,298.38,298.38
8.32,293.15,2,298.38,298.38
8.33,293.15,2,298.38,298.38
8.34,293.15,2,298.38,298.38
8.35,293.15,2,298.38,298.38
8.36,293.15,2,298.38,298.38
8.37,293.15,2,298.38,298.38
8.38,293.15,2,298.38,298.38
8.39,293.15,2,298.38,298.38
8.4,293.15,2,298.38,298.38
8.41,293.15,2,298.38,298.38
8.42,293.15,2,298.38,298.38
8.43,293.15,2,298.38,298.38
8.44,293.15,2,298.38,298.38
8.45,293.15,2,298.38,298.38
8.46,293.15,2,298.38,298.38
8.47,293.15,2,298.38,298.38
8.48,293.15,2,298.38,298.38
8.49,293.15,2,298.38,298.38
8.5,293.15,2,298.38,298.38
8.51,293.15,2,298.38,298.38
8.52,293.15,2,298.38,298.38
8.53,293.15,2,298.38,298.38
8.54,293.15,2,298.38,298.38
8.55,293.15,2,298.38,298.38
8.56,293.15,2,298.38,298.38
8.57,293.15,2,298.38,298.38
8.58,293.15,2,298.38,298.38
8.59,293.15,2,298.38,298.38
8.6,293.15,2,298.38,298.38
8.61,293.15,2,298.38,298.38
8.62,293.15,2,298.38,298.38
8.63,293.15,2,298.38,298.38
8.64,293.15,2,298.38,298.38
8.65,293.15,2,298.38,298.38
8.66,293.15,2,298.38,298.38
8.67,293.15,2,298.38,298.38
8.68,293.15,2,298.38,298.38
8.69,293.15,2,298.38,298.38
8.7,293.15,2,298.38,298.38
8.71,293.15,2,298.38,298.38
8.72,293.15,2,298.38,298.38
8.73,293.15,2,298.38,298.38
8.74,293.15,2,298.38,298.38
8.75,293.15,2,298.38,298.38
8.76,293.15,2,298.38,298.38
8.77,293.15,2,298.38,298.38
8.78,293.15,2,298.38,298.38
8.79,293.15,2,298.38,298.38
8.8,293.15,2,298.38,298.38
8.81,293.15,2,298.38,298.38
8.82,293.15,2,298.38,298.38
8.83,293.15,2,298.38,298.38
8.84,293.15,2,298.38,298.38
8.85,293.15,2,298.38,298.38
8.86,293.15,2,298.38,298.38
8.87,293.15,2,298.38,298.38
8.88,293.15,2,298.38,298.38
8.89,293.15,2,298.38,298.38
8.9,293.15,2,298.38,298.38
8.91,293.15,2,298.38,298.38
8.92,293.15,2,298.38,298.38
8.93,293.15,2,298.38,298.38
8.94,293.15,2,298.38,298.38
8.95,293.15,2,298.38,298.38
8.96,293.15,2,298.38,298.38
8.97,293.15,2,298.38,298.38
8.98,293.15,2,298.38,298.38
8.99,293.15,2,298.38,298.38
9,293.15,2,298.38,298.38
9.01,293.15,2,298.38,298.38
9.02,293.15,2,298.38,298.38
9.03,293.15,2,298.38,298.38
9.04,293.15,2,298.38,298.38
9.05,293.15,2,298.38,298.38
9.06,293.15,2,298.38,298.38
9.07,293.15,2,298.38,298.38
9.08,293.15,2,298.38,298.38
9.09,293.15,2,298.38,298.38
9.1,293.15,2,298.38,298.38
9.11,293.15,2,298.38,298.38
9.12,293.15,2,298.38,298.38
9.13,293.15,2,298.38,298.38
9.14,293.15,2,298.38,298.38
9.15,293.15,2,298.38,298.38
9.16,293.15,2,298.38,298.38
9.17,293.15,2,298.38,298.38
9.18,293.15,2,298.38,298.38
9.19,293.15,2,298.38,298.38
9.2,293.15,2,298.38,298.38
9.21,293.15,2,298.38,298.38
9.22,293.15,2,298.38,298.38
9.23,293.15,2,298.38,298.38
9.24,293.15,2,298.38,298.38
9.25,293.15,2,298.38,298.38
9.26,293.15,2,298.38,298.38
9.27,293.15,2,298.38,298.38
9.28,293.15,2,298.38,298.38
9.29,293.15,2,298.38,298.38
9.3,293.15,2,298.38,298.38
9.31,293.15,2,298.38,298.38
9.32,293.15,2,298.38,298.38
9.33,293.15,2,298.38,298.38
9.34,293.15,2,298.38,298.38
9.35,293.15,2,298.38,298.38
9.36,293.15,2,298.38,298.38
9.37,293.15,2,298.38,298.38
9.38,293.15,2,298.38,298.38
9.39,293.15,2,298.38,298.38
9.4,293.15,2,298.38,298.38
9.41,293.15,2,298.38,298.38
9.42,293.15,2,298.38,298.38
9.43,293.15,2,298.38,298.38
9.44,293.15,2,298.38,298.38
9.45,293.15,2,298.38,298.38
9.46,293.15,2,298.38,298.38
9.47,293.15,2,298.38,298.38
9.48,293.15,2,298.38,298.38
9.49,293.15,2,298.38,298.38
9.5,293.15,2,298.38,298.38
9.51,293.15,2,298.38,298.38
9.52,293.15,2,298.38,298.38
9.53,293.15,2,298.38,298.38
9.54,293.15,2,298.38,298.38
9.55,293.15,2,298.38,298.38
9.56,293.15,2,298.38,298.38
9.57,293.15,2,298.38,298.38
9.58,293.15,2,298.38,298.38
9.59,293.15,2,298.38,298.38
9.6,293.15,2,298.38,298.38
9.61,293.15,2,298.38,298.38
9.62,293.15,2,298.38,298.38
9.63,293.15,2,298.38,298.38
9.64,293.15,2,298.38,298.38
9.65,293.15,2,298.38,298.38
9.66,293.15,2,298.38,298.38
9.67,293.15,2,298.38,298.38
9.68,293.15,2,298.38,298.38
9.69,293.15,2,298.38,298.38
9.7,293.15,2,298.38,298.38
9.71,293.15,2,298.38,298.38
9.72,293.15,2,298.38,298.38
9.73,293.15,2,298.38,298.38
9.74,293.15,2,298.38,298.38
9.75,293.15,2,298.38,298.38
9.76,293.15,2,298.38,298.38
9.77,293.15,2,298.38,298.38
9.78,293.15,2,298.38,298.38
9.79,293.15,2,298.38,298.38
9.8,293.15,2,298.38,298.38
9.81,293.15,2,298.38,298.38
9.82,293.15,2,298.38,298.38
9.83,293.15,2,298.38,298.38
9.84,293.15,2,298.38,298.38
9.85,293.15,2,298.38,298.38
9.86,293.15,2,298.38,298.38
9.87,293.15,2,298.38,298.38
9.88,293.15,2,298.38,298.38
9.89,293.15,2,298.38,298.38
9.9,293.15,2,298.38,298.38
9.91,293.15,2,298.38,298.38
9.92,293.15,2,298.38,298.38
9.93,293.15,2,298.38,298.38
9.94,293.15,2,298.38,298.38
9.95,293.15,2,298.38,298.38
9.96,293.15,2,298.38,298.38
9.97,293.15,2,298.38,298.38
9.98,293.15,2,298.38,298.38
9.99,293.15,2,298.38,298.38
10,293.15,2,298.38,298.38
10,293.15,2,298.38,298.38
