"Time","SignalOutput1"
6.700000000000000E-02,1.166940447635100E+05
6.800000000000000E-02,1.169449339158900E+05
6.900000000000001E-02,1.171957745437800E+05
7.000000000000001E-02,1.174465674921500E+05
7.099999999999999E-02,1.176973135942000E+05
7.199999999999999E-02,1.179480136715100E+05
7.300000000000000E-02,1.181986685342800E+05
7.400000000000000E-02,1.184492789814400E+05
7.500000000000000E-02,1.186998458008700E+05
7.600000000000000E-02,1.189503697695600E+05
7.700000000000000E-02,1.192008516537600E+05
7.800000000000000E-02,1.194512922091600E+05
7.900000000000000E-02,1.197016921810500E+05
8.000000000000000E-02,1.199520523044800E+05
8.100000000000000E-02,1.202023733044200E+05
8.200000000000000E-02,1.204526558959000E+05
8.300000000000000E-02,1.207029007841800E+05
8.400000000000001E-02,1.209531086648600E+05
8.500000000000001E-02,1.212032802240800E+05
8.599999999999999E-02,1.214534161386400E+05
8.699999999999999E-02,1.217035170761100E+05
8.799999999999999E-02,1.219535836950300E+05
8.900000000000000E-02,1.222036166450000E+05
9.000000000000000E-02,1.224536165668100E+05
9.100000000000000E-02,1.227035840926200E+05
9.200000000000000E-02,1.229535198460300E+05
9.300000000000000E-02,1.232034244422600E+05
9.400000000000000E-02,1.234532984882300E+05
9.500000000000000E-02,1.237031425827200E+05
9.600000000000000E-02,1.239529573164700E+05
9.700000000000000E-02,1.242027432723000E+05
9.800000000000000E-02,1.244525010252500E+05
9.900000000000000E-02,1.247022311426500E+05
1.000000000000000E-01,1.249519341842800E+05
1.010000000000000E-01,1.252016107024600E+05
1.020000000000000E-01,1.254512612421600E+05
1.030000000000000E-01,1.257008863411000E+05
1.040000000000000E-01,1.259504865298800E+05
1.050000000000000E-01,1.262000623320600E+05
1.060000000000000E-01,1.264496142642800E+05
1.070000000000000E-01,1.266991428363500E+05
1.080000000000000E-01,1.269486485513500E+05
1.090000000000000E-01,1.271981319057200E+05
1.100000000000000E-01,1.274475933894000E+05
1.110000000000000E-01,1.276970334858600E+05
1.120000000000000E-01,1.279464526722400E+05
1.130000000000000E-01,1.281958514194100E+05
1.140000000000000E-01,1.284452301920900E+05
1.150000000000000E-01,1.286945894489200E+05
1.160000000000000E-01,1.289439296425600E+05
1.170000000000000E-01,1.291932512197500E+05
1.180000000000000E-01,1.294425546214200E+05
1.190000000000000E-01,1.296918402827600E+05
1.200000000000000E-01,1.299411086333300E+05
1.210000000000000E-01,1.301903600970800E+05
1.220000000000000E-01,1.304395950924900E+05
1.230000000000000E-01,1.306888140326200E+05
1.240000000000000E-01,1.309380173252000E+05
1.250000000000000E-01,1.311872053726700E+05
1.260000000000000E-01,1.314363785723000E+05
1.270000000000000E-01,1.316855373162400E+05
1.280000000000000E-01,1.319346819916000E+05
1.290000000000000E-01,1.321838129805100E+05
1.300000000000000E-01,1.324329306601900E+05
1.310000000000000E-01,1.326820354030400E+05
1.320000000000000E-01,1.329311275766800E+05
1.330000000000000E-01,1.331802075440300E+05
1.340000000000000E-01,1.334292756633900E+05
1.350000000000000E-01,1.336783322884700E+05
1.360000000000000E-01,1.339273777684800E+05
1.370000000000000E-01,1.341764124481700E+05
1.380000000000000E-01,1.344254366679300E+05
1.390000000000000E-01,1.346744507638200E+05
1.400000000000000E-01,1.349234550676300E+05
1.410000000000000E-01,1.351724499069400E+05
1.420000000000000E-01,1.354214356051900E+05
1.430000000000000E-01,1.356704124817400E+05
1.440000000000000E-01,1.359193808519000E+05
1.450000000000000E-01,1.361683410270000E+05
1.460000000000000E-01,1.364172933144600E+05
1.470000000000000E-01,1.366662380178300E+05
1.480000000000000E-01,1.369151754368100E+05
1.490000000000000E-01,1.371641058673800E+05
1.500000000000000E-01,1.374130296017600E+05
1.510000000000000E-01,1.376619469285400E+05
1.520000000000000E-01,1.379108581326800E+05
1.530000000000000E-01,1.381597634955700E+05
1.540000000000000E-01,1.384086632950900E+05
1.550000000000000E-01,1.386575578056400E+05
1.560000000000000E-01,1.389064472982100E+05
1.570000000000000E-01,1.391553320403900E+05
1.580000000000000E-01,1.394042122964600E+05
1.590000000000000E-01,1.396530883274000E+05
1.600000000000000E-01,1.399019603909400E+05
1.610000000000000E-01,1.401508287416200E+05
1.620000000000000E-01,1.403996936308200E+05
1.630000000000000E-01,1.406485553068000E+05
1.640000000000000E-01,1.408974140147500E+05
1.650000000000000E-01,1.411462699968100E+05
1.660000000000000E-01,1.413951234921400E+05
1.670000000000000E-01,1.416439747369600E+05
1.680000000000000E-01,1.418928239645400E+05
1.690000000000000E-01,1.421416714053000E+05
1.700000000000000E-01,1.423905172868200E+05
1.710000000000000E-01,1.426393618338500E+05
1.720000000000000E-01,1.428882052684100E+05
1.730000000000000E-01,1.431370478097700E+05
1.740000000000000E-01,1.433858896745300E+05
1.750000000000000E-01,1.436347310766000E+05
1.760000000000000E-01,1.438835722272800E+05
1.770000000000000E-01,1.441324133353000E+05
1.780000000000000E-01,1.443812546068100E+05
1.790000000000000E-01,1.446300962454600E+05
1.800000000000000E-01,1.448789384523700E+05
1.810000000000000E-01,1.451277814262600E+05
1.820000000000000E-01,1.453766253633900E+05
1.830000000000000E-01,1.456254704576200E+05
1.840000000000000E-01,1.458743169004600E+05
1.850000000000000E-01,1.461231648811000E+05
1.860000000000000E-01,1.463720145864100E+05
1.870000000000000E-01,1.466208662009900E+05
1.880000000000000E-01,1.468697199071900E+05
1.890000000000000E-01,1.471185758851600E+05
1.900000000000000E-01,1.473674343128500E+05
1.910000000000000E-01,1.476162953660700E+05
1.920000000000000E-01,1.478651592184700E+05
1.930000000000000E-01,1.481140260416200E+05
1.940000000000000E-01,1.483628960050100E+05
1.950000000000000E-01,1.486117692760600E+05
1.960000000000000E-01,1.488606460201900E+05
1.970000000000000E-01,1.491095264008000E+05
1.980000000000000E-01,1.493584105793300E+05
1.990000000000000E-01,1.496072987152700E+05
2.000000000000000E-01,1.498561909661800E+05
2.010000000000000E-01,1.501050874877100E+05
2.020000000000000E-01,1.503539884336700E+05
2.030000000000000E-01,1.506028939559700E+05
2.040000000000000E-01,1.508518042047200E+05
2.050000000000000E-01,1.511007193282200E+05
2.060000000000000E-01,1.513496394729800E+05
2.070000000000000E-01,1.515985647837500E+05
2.080000000000000E-01,1.518474954035400E+05
2.090000000000000E-01,1.520964314736600E+05
2.100000000000000E-01,1.523453731336800E+05
2.110000000000000E-01,1.525943205215400E+05
2.120000000000000E-01,1.528432737735100E+05
2.130000000000000E-01,1.530922330242000E+05
2.140000000000000E-01,1.533411984066500E+05
2.150000000000000E-01,1.535901700522800E+05
2.160000000000000E-01,1.538391480909300E+05
2.170000000000000E-01,1.540881326509000E+05
2.180000000000000E-01,1.543371238589600E+05
2.190000000000000E-01,1.545861218403300E+05
2.200000000000000E-01,1.548351267187800E+05
2.210000000000000E-01,1.550841386165600E+05
2.220000000000000E-01,1.553331576544700E+05
2.230000000000000E-01,1.555821839518800E+05
2.240000000000000E-01,1.558312176267100E+05
2.250000000000000E-01,1.560802587954900E+05
2.260000000000000E-01,1.563293075733500E+05
2.270000000000000E-01,1.565783640740500E+05
2.280000000000000E-01,1.568274284099800E+05
2.290000000000000E-01,1.570765006922100E+05
2.300000000000000E-01,1.573255810304700E+05
2.310000000000000E-01,1.575746695331800E+05
2.320000000000000E-01,1.578237663074700E+05
2.330000000000000E-01,1.580728714591900E+05
2.340000000000000E-01,1.583219850929400E+05
2.350000000000000E-01,1.585711073120500E+05
2.360000000000000E-01,1.588202382186300E+05
2.370000000000000E-01,1.590693779135900E+05
2.380000000000000E-01,1.593185264966000E+05
2.390000000000000E-01,1.595676840661800E+05
2.400000000000000E-01,1.598168507196400E+05
2.410000000000000E-01,1.600660265531700E+05
2.420000000000000E-01,1.603152116617700E+05
2.430000000000000E-01,1.605644061393500E+05
2.440000000000000E-01,1.608136100786600E+05
2.450000000000000E-01,1.610628235713900E+05
2.460000000000000E-01,1.613120467080900E+05
2.470000000000000E-01,1.615612795782700E+05
2.480000000000000E-01,1.618105222703400E+05
2.490000000000000E-01,1.620597748716900E+05
2.500000000000000E-01,1.623090374686400E+05
2.510000000000000E-01,1.625583101464900E+05
2.520000000000000E-01,1.628075929895300E+05
2.530000000000000E-01,1.630568860810400E+05
2.540000000000000E-01,1.633061895033000E+05
2.550000000000000E-01,1.635555033376200E+05
2.560000000000000E-01,1.638048276643300E+05
2.570000000000000E-01,1.640541625628100E+05
2.580000000000000E-01,1.643035081114900E+05
2.590000000000000E-01,1.645528643878500E+05
2.600000000000000E-01,1.648022314684700E+05
2.610000000000000E-01,1.650516094289900E+05
2.620000000000000E-01,1.653009983441600E+05
2.630000000000000E-01,1.655503982878500E+05
2.640000000000000E-01,1.657998093330100E+05
2.650000000000000E-01,1.660492315517500E+05
2.660000000000000E-01,1.662986650153000E+05
2.670000000000000E-01,1.665481097940500E+05
2.680000000000000E-01,1.667975659575400E+05
2.690000000000000E-01,1.670470335744800E+05
2.700000000000000E-01,1.672965127127400E+05
2.710000000000000E-01,1.675460034394100E+05
2.720000000000000E-01,1.677955058207500E+05
2.730000000000000E-01,1.680450199222200E+05
2.740000000000000E-01,1.682945458085100E+05
2.750000000000000E-01,1.685440835435400E+05
2.760000000000000E-01,1.687936331904500E+05
2.770000000000000E-01,1.690431948116000E+05
2.780000000000000E-01,1.692927684686400E+05
2.790000000000000E-01,1.695423542224500E+05
2.800000000000000E-01,1.697919521331900E+05
2.810000000000000E-01,1.700415622602900E+05
2.820000000000000E-01,1.702911846624600E+05
2.830000000000000E-01,1.705408193977000E+05
2.840000000000000E-01,1.707904665233300E+05
2.850000000000000E-01,1.710401260959500E+05
2.860000000000000E-01,1.712897981714900E+05
2.870000000000000E-01,1.715394828052000E+05
2.880000000000000E-01,1.717891800516600E+05
2.890000000000000E-01,1.720388899647900E+05
2.900000000000000E-01,1.722886125978600E+05
2.910000000000000E-01,1.725383480034800E+05
2.920000000000000E-01,1.727880962336300E+05
2.930000000000000E-01,1.730378573396700E+05
2.940000000000000E-01,1.732876313723000E+05
2.950000000000000E-01,1.735374183816400E+05
2.960000000000000E-01,1.737872184171900E+05
2.970000000000000E-01,1.740370315278100E+05
2.980000000000000E-01,1.742868577618200E+05
2.990000000000000E-01,1.745366971669000E+05
3.000000000000000E-01,1.747865497901800E+05
3.010000000000000E-01,1.750364156781900E+05
3.020000000000000E-01,1.752862948769000E+05
3.030000000000000E-01,1.755361874317100E+05
3.040000000000000E-01,1.757860933874700E+05
3.050000000000000E-01,1.760360127884700E+05
3.060000000000000E-01,1.762859456784500E+05
3.070000000000000E-01,1.765358921006300E+05
3.080000000000000E-01,1.767858520976700E+05
3.090000000000000E-01,1.770358257117100E+05
3.100000000000000E-01,1.772858129843800E+05
3.110000000000000E-01,1.775358139567900E+05
3.120000000000000E-01,1.777858286695200E+05
3.130000000000000E-01,1.780358571626800E+05
3.140000000000000E-01,1.782858994758400E+05
3.150000000000000E-01,1.785359556481100E+05
3.160000000000000E-01,1.787860257180900E+05
3.170000000000000E-01,1.790361097239100E+05
3.180000000000000E-01,1.792862077032200E+05
3.190000000000000E-01,1.795363196931800E+05
3.200000000000000E-01,1.797864457305200E+05
3.210000000000000E-01,1.800365858514600E+05
3.220000000000000E-01,1.802867400918100E+05
3.230000000000000E-01,1.805369084869000E+05
3.240000000000000E-01,1.807870910716000E+05
3.250000000000000E-01,1.810372878803900E+05
3.260000000000000E-01,1.812874989472500E+05
3.270000000000000E-01,1.815377243057700E+05
3.280000000000000E-01,1.817879639891000E+05
3.290000000000000E-01,1.820382180299700E+05
3.300000000000000E-01,1.822884864606700E+05
3.310000000000000E-01,1.825387693131100E+05
3.320000000000000E-01,1.827890666187600E+05
3.330000000000000E-01,1.830393784087100E+05
3.340000000000000E-01,1.832897047136300E+05
3.350000000000000E-01,1.835400455638100E+05
3.360000000000000E-01,1.837904009891300E+05
3.370000000000000E-01,1.840407710190900E+05
3.380000000000000E-01,1.842911556828200E+05
3.390000000000000E-01,1.845415550090500E+05
3.400000000000000E-01,1.847919690261500E+05
3.410000000000000E-01,1.850423977621000E+05
3.420000000000000E-01,1.852928412445400E+05
3.430000000000000E-01,1.855432995007200E+05
3.440000000000000E-01,1.857937725575500E+05
3.450000000000000E-01,1.860442604415700E+05
3.460000000000000E-01,1.862947631789700E+05
3.470000000000000E-01,1.865452807956100E+05
3.480000000000000E-01,1.867958133169900E+05
3.490000000000000E-01,1.870463607682700E+05
3.500000000000000E-01,1.872969231742700E+05
3.510000000000000E-01,1.875475005594900E+05
3.520000000000000E-01,1.877980929480900E+05
3.530000000000000E-01,1.880487003639100E+05
3.540000000000000E-01,1.882993228304500E+05
3.550000000000000E-01,1.885499603709300E+05
3.560000000000000E-01,1.888006130082000E+05
3.570000000000000E-01,1.890512807648500E+05
3.580000000000000E-01,1.893019636631300E+05
3.590000000000000E-01,1.895526617249800E+05
3.600000000000000E-01,1.898033749720700E+05
3.610000000000000E-01,1.900541034257400E+05
3.620000000000000E-01,1.903048471070400E+05
3.630000000000000E-01,1.905556060367300E+05
3.640000000000000E-01,1.908063802352900E+05
3.650000000000000E-01,1.910571697229000E+05
3.660000000000000E-01,1.913079745194600E+05
3.670000000000000E-01,1.915587946445900E+05
3.680000000000000E-01,1.918096301176300E+05
3.690000000000000E-01,1.920604809576500E+05
3.700000000000000E-01,1.923113471834400E+05
3.710000000000000E-01,1.925622288135300E+05
3.720000000000000E-01,1.928131258661900E+05
3.730000000000000E-01,1.930640383594000E+05
3.740000000000000E-01,1.933149663109000E+05
3.750000000000000E-01,1.935659097381800E+05
3.760000000000000E-01,1.938168686584500E+05
3.770000000000000E-01,1.940678430886800E+05
3.780000000000000E-01,1.943188330456000E+05
3.790000000000000E-01,1.945698385456800E+05
3.800000000000000E-01,1.948208596051500E+05
3.810000000000000E-01,1.950718962400000E+05
3.820000000000000E-01,1.953229484659600E+05
3.830000000000000E-01,1.955740162985600E+05
3.840000000000000E-01,1.958250997530700E+05
3.850000000000000E-01,1.960761988445300E+05
3.860000000000000E-01,1.963273135877600E+05
3.870000000000000E-01,1.965784439973500E+05
3.880000000000000E-01,1.968295900876500E+05
3.890000000000000E-01,1.970807518728100E+05
3.900000000000000E-01,1.973319293667500E+05
3.910000000000000E-01,1.975831225831700E+05
3.920000000000000E-01,1.978343315355600E+05
3.930000000000000E-01,1.980855562371800E+05
3.940000000000000E-01,1.983367967011100E+05
3.950000000000000E-01,1.985880529401900E+05
3.960000000000000E-01,1.988393249670700E+05
3.970000000000000E-01,1.990906127942000E+05
3.980000000000000E-01,1.993419164338100E+05
3.990000000000000E-01,1.995932358979400E+05
4.000000000000000E-01,1.998445711984300E+05
4.010000000000000E-01,2.000959223465700E+05
4.020000000000000E-01,2.003472893372200E+05
4.030000000000000E-01,2.005986721429800E+05
4.040000000000000E-01,2.008500707345900E+05
4.050000000000000E-01,2.011014850825300E+05
4.060000000000000E-01,2.013529151570200E+05
4.070000000000000E-01,2.016043609280200E+05
4.080000000000000E-01,2.018558223652600E+05
4.090000000000000E-01,2.021072994382100E+05
4.100000000000000E-01,2.023587921160800E+05
4.110000000000000E-01,2.026103003678400E+05
4.120000000000000E-01,2.028618241622400E+05
4.130000000000000E-01,2.031133634677500E+05
4.140000000000000E-01,2.033649182526300E+05
4.150000000000000E-01,2.036164884849000E+05
4.160000000000000E-01,2.038680741323200E+05
4.170000000000000E-01,2.041196751624600E+05
4.180000000000000E-01,2.043712915426300E+05
4.190000000000000E-01,2.046229232399000E+05
4.200000000000000E-01,2.048745702211600E+05
4.210000000000000E-01,2.051262324530200E+05
4.220000000000000E-01,2.053779099019000E+05
4.230000000000000E-01,2.056296025340100E+05
4.240000000000000E-01,2.058813103153000E+05
4.250000000000000E-01,2.061330332115500E+05
4.260000000000000E-01,2.063847711882800E+05
4.270000000000000E-01,2.066365242108400E+05
4.280000000000000E-01,2.068882922443300E+05
4.290000000000000E-01,2.071400752536600E+05
4.300000000000000E-01,2.073918732035400E+05
4.310000000000000E-01,2.076436860584600E+05
4.320000000000000E-01,2.078955137827100E+05
4.330000000000000E-01,2.081473563403700E+05
4.340000000000000E-01,2.083992136953400E+05
4.350000000000000E-01,2.086510858113000E+05
4.360000000000000E-01,2.089029726517500E+05
4.370000000000000E-01,2.091548741799600E+05
4.380000000000000E-01,2.094067903590600E+05
4.390000000000000E-01,2.096587211519500E+05
4.400000000000000E-01,2.099106665213300E+05
4.410000000000000E-01,2.101626264297600E+05
4.420000000000000E-01,2.104146008395500E+05
4.430000000000000E-01,2.106665897128800E+05
4.440000000000000E-01,2.109185930117000E+05
4.450000000000000E-01,2.111706106978200E+05
4.460000000000000E-01,2.114226427328300E+05
4.470000000000000E-01,2.116746890781700E+05
4.480000000000000E-01,2.119267496950700E+05
4.490000000000000E-01,2.121788245446200E+05
4.500000000000000E-01,2.124309135877100E+05
4.510000000000000E-01,2.126830167850600E+05
4.520000000000000E-01,2.129351340972300E+05
4.530000000000000E-01,2.131872654845900E+05
4.540000000000000E-01,2.134394109073500E+05
4.550000000000000E-01,2.136915703255600E+05
4.560000000000000E-01,2.139437436990800E+05
4.570000000000000E-01,2.141959309876300E+05
4.580000000000000E-01,2.144481321507600E+05
4.590000000000000E-01,2.147003471478400E+05
4.600000000000000E-01,2.149525759380900E+05
4.610000000000000E-01,2.152048184805900E+05
4.620000000000000E-01,2.154570747342200E+05
4.630000000000000E-01,2.157093446577300E+05
4.640000000000000E-01,2.159616282097200E+05
4.650000000000000E-01,2.162139253486100E+05
4.660000000000000E-01,2.164662360326900E+05
4.670000000000000E-01,2.167185602200800E+05
4.680000000000000E-01,2.169708978687500E+05
4.690000000000000E-01,2.172232489365400E+05
4.700000000000000E-01,2.174756133811200E+05
4.710000000000000E-01,2.177279911600100E+05
4.720000000000000E-01,2.179803822306100E+05
4.730000000000000E-01,2.182327865501500E+05
4.740000000000000E-01,2.184852040757200E+05
4.750000000000000E-01,2.187376347642700E+05
4.760000000000000E-01,2.189900785726200E+05
4.770000000000000E-01,2.192425354574200E+05
4.780000000000000E-01,2.194950053752100E+05
4.790000000000000E-01,2.197474882823800E+05
4.800000000000000E-01,2.199999841351700E+05
4.810000000000000E-01,2.202524928897100E+05
4.820000000000000E-01,2.205050145019800E+05
4.830000000000000E-01,2.207575489278200E+05
4.840000000000000E-01,2.210100961229400E+05
4.850000000000000E-01,2.212626560429200E+05
4.860000000000000E-01,2.215152286432200E+05
4.870000000000000E-01,2.217678138791600E+05
4.880000000000000E-01,2.220204117059200E+05
4.890000000000000E-01,2.222730220785700E+05
4.900000000000000E-01,2.225256449520400E+05
4.910000000000000E-01,2.227782802811400E+05
4.920000000000000E-01,2.230309280205700E+05
4.930000000000000E-01,2.232835881248700E+05
4.940000000000000E-01,2.235362605484800E+05
4.950000000000000E-01,2.237889452457200E+05
4.960000000000000E-01,2.240416421707900E+05
4.970000000000000E-01,2.242943512777500E+05
4.980000000000000E-01,2.245470725205500E+05
4.990000000000000E-01,2.247998058530400E+05
5.000000000000000E-01,2.250525512289300E+05
5.010000000000000E-01,2.253053086018300E+05
5.020000000000000E-01,2.255580779252000E+05
5.030000000000000E-01,2.258108591524300E+05
5.040000000000000E-01,2.260636522367700E+05
5.050000000000000E-01,2.263164571313600E+05
5.060000000000000E-01,2.265692737892300E+05
5.070000000000000E-01,2.268221021633000E+05
5.080000000000000E-01,2.270749422063800E+05
5.090000000000000E-01,2.273277938711500E+05
5.100000000000000E-01,2.275806571102200E+05
5.110000000000000E-01,2.278335318760600E+05
5.120000000000000E-01,2.280864181210400E+05
5.130000000000000E-01,2.283393157974300E+05
5.140000000000000E-01,2.285922248573900E+05
5.150000000000000E-01,2.288451452529700E+05
5.160000000000000E-01,2.290980769361200E+05
5.170000000000000E-01,2.293510198586900E+05
5.180000000000000E-01,2.296039739724200E+05
5.190000000000000E-01,2.298569392289500E+05
5.200000000000000E-01,2.301099155798200E+05
5.210000000000000E-01,2.303629029764800E+05
5.220000000000000E-01,2.306159013702600E+05
5.230000000000000E-01,2.308689107124100E+05
5.240000000000000E-01,2.311219309540500E+05
5.250000000000000E-01,2.313749620462500E+05
5.260000000000000E-01,2.316280039399400E+05
5.270000000000000E-01,2.318810565859800E+05
5.280000000000000E-01,2.321341199351300E+05
5.290000000000000E-01,2.323871939380300E+05
5.300000000000000E-01,2.326402785452700E+05
5.310000000000000E-01,2.328933737073000E+05
5.320000000000000E-01,2.331464793745200E+05
5.330000000000000E-01,2.333995954972100E+05
5.340000000000000E-01,2.336527220255700E+05
5.350000000000000E-01,2.339058589096900E+05
5.360000000000000E-01,2.341590060996000E+05
5.370000000000000E-01,2.344121635452100E+05
5.380000000000000E-01,2.346653311963800E+05
5.390000000000000E-01,2.349185090028400E+05
5.400000000000000E-01,2.351716969142500E+05
5.410000000000000E-01,2.354248948801800E+05
5.420000000000000E-01,2.356781028501300E+05
5.430000000000000E-01,2.359313207734900E+05
5.440000000000000E-01,2.361845485995800E+05
5.450000000000000E-01,2.364377862776300E+05
5.460000000000000E-01,2.366910337567700E+05
5.470000000000000E-01,2.369442909860900E+05
5.480000000000000E-01,2.371975579145500E+05
5.490000000000000E-01,2.374508344910500E+05
5.500000000000000E-01,2.377041206644100E+05
5.510000000000000E-01,2.379574163833600E+05
5.520000000000000E-01,2.382107215965600E+05
5.530000000000000E-01,2.384640362525700E+05
5.540000000000000E-01,2.387173602998900E+05
5.550000000000000E-01,2.389706936869400E+05
5.560000000000000E-01,2.392240363620500E+05
5.570000000000001E-01,2.394773882734800E+05
5.580000000000001E-01,2.397307493694000E+05
5.590000000000001E-01,2.399841195979300E+05
5.600000000000001E-01,2.402374989070900E+05
5.610000000000001E-01,2.404908872448200E+05
5.620000000000001E-01,2.407442845590100E+05
5.629999999999999E-01,2.409976907974600E+05
5.639999999999999E-01,2.412511059078900E+05
5.649999999999999E-01,2.415045298379500E+05
5.659999999999999E-01,2.417579625352200E+05
5.669999999999999E-01,2.420114039472200E+05
5.679999999999999E-01,2.422648540213600E+05
5.690000000000000E-01,2.425183127050200E+05
5.700000000000000E-01,2.427717799454900E+05
5.710000000000000E-01,2.430252556899800E+05
5.720000000000000E-01,2.432787398856400E+05
5.730000000000000E-01,2.435322324795500E+05
5.740000000000000E-01,2.437857334187200E+05
5.750000000000000E-01,2.440392426500800E+05
5.760000000000000E-01,2.442927601205200E+05
5.770000000000000E-01,2.445462857768300E+05
5.780000000000000E-01,2.447998195657500E+05
5.790000000000000E-01,2.450533614339400E+05
5.800000000000000E-01,2.453069113280100E+05
5.810000000000000E-01,2.455604691944900E+05
5.820000000000000E-01,2.458140349798400E+05
5.830000000000000E-01,2.460676086304800E+05
5.840000000000000E-01,2.463211900927300E+05
5.850000000000000E-01,2.465747793128800E+05
5.860000000000000E-01,2.468283762371200E+05
5.870000000000000E-01,2.470819808116000E+05
5.880000000000000E-01,2.473355929824100E+05
5.890000000000000E-01,2.475892126955600E+05
5.900000000000000E-01,2.478428398970000E+05
5.910000000000000E-01,2.480964745326200E+05
5.920000000000000E-01,2.483501165482700E+05
5.930000000000000E-01,2.486037658897000E+05
5.940000000000000E-01,2.488574225026200E+05
5.950000000000000E-01,2.491110863326900E+05
5.960000000000000E-01,2.493647573254800E+05
5.970000000000000E-01,2.496184354265200E+05
5.980000000000000E-01,2.498721205812800E+05
5.990000000000000E-01,2.501258127351700E+05
6.000000000000000E-01,2.503795118335300E+05
6.010000000000000E-01,2.506332178216500E+05
6.020000000000000E-01,2.508869306447800E+05
6.030000000000000E-01,2.511406502480700E+05
6.040000000000000E-01,2.513943765766500E+05
6.050000000000000E-01,2.516481095755700E+05
6.060000000000000E-01,2.519018491898400E+05
6.070000000000000E-01,2.521555953644100E+05
6.080000000000000E-01,2.524093480441600E+05
6.090000000000000E-01,2.526631071739300E+05
6.100000000000000E-01,2.529168726984900E+05
6.110000000000000E-01,2.531706445625800E+05
6.120000000000000E-01,2.534244227108500E+05
6.130000000000000E-01,2.536782070879300E+05
6.140000000000000E-01,2.539319976383800E+05
6.150000000000000E-01,2.541857943066900E+05
6.160000000000000E-01,2.544395970373300E+05
6.170000000000000E-01,2.546934057747000E+05
6.180000000000000E-01,2.549472204631400E+05
6.190000000000000E-01,2.552010410469500E+05
6.200000000000000E-01,2.554548674703700E+05
6.210000000000000E-01,2.557086996775900E+05
6.220000000000000E-01,2.559625376127600E+05
6.230000000000000E-01,2.562163812199600E+05
6.240000000000000E-01,2.564702304432200E+05
6.250000000000000E-01,2.567240852265400E+05
6.260000000000000E-01,2.569779455138600E+05
6.270000000000000E-01,2.572318112490500E+05
6.280000000000000E-01,2.574856823759600E+05
6.290000000000000E-01,2.577395588383700E+05
6.300000000000000E-01,2.579934405800200E+05
6.310000000000000E-01,2.582473275446000E+05
6.320000000000000E-01,2.585012196757600E+05
6.330000000000000E-01,2.587551169170800E+05
6.340000000000000E-01,2.590090192121100E+05
