"Time","speedVal"
6.24,200
6.25,200
6.26,200
6.27,200
6.28,200
6.29,200
6.3,200
6.31,200
6.32,200
6.33,200
6.34,200
6.35,200
6.36,200
6.37,200
6.38,200
6.39,200
6.4,200
6.41,200
6.42,200
6.43,200
6.44,200
6.45,200
6.46,200
6.47,200
6.48,200
6.49,200
6.5,200
6.51,0
6.52,0
6.53,0
6.54,0
6.55,0
6.56,100
6.57,100
6.58,100
6.59,100
6.6,100
6.61,100
6.62,100
6.63,100
6.64,100
6.65,100
6.66,100
6.67,100
6.68,100
6.69,100
6.7,100
6.71,100
6.72,100
6.73,100
6.74,100
6.75,100
6.76,100
6.77,100
6.78,100
6.79,100
6.8,100
6.81,-100
6.82,-100
6.83,-100
6.84,-100
6.85,-100
6.86,-200
6.87,-200
6.88,-200
6.89,-200
6.9,-200
6.91,-200
6.92,-200
6.93,-200
6.94,-200
6.95,-200
6.96,-200
6.97,-200
6.98,-200
6.99,-200
7,-200
7.01,-200
7.02,-200
7.03,-200
7.04,-200
7.05,-200
7.06,-200
7.07,-200
7.08,-200
7.09,-200
7.1,-200
7.11,-200
7.12,-200
7.13,-200
7.14,-200
7.15,-200
7.16,-200
7.17,-200
7.18,-200
7.19,-200
7.2,-200
7.21,0
7.22,0
7.23,0
7.24,0
7.25,0
7.26,-100
7.27,-100
7.28,-100
7.29,-100
7.3,-100
7.31,-100
7.32,-100
7.33,-100
7.34,-100
7.35,-100
7.36,-100
7.37,-100
7.38,-100
7.39,-100
7.4,-100
7.41,-100
7.42,-100
7.43,-100
7.44,-100
7.45,-100
7.46,-100
7.47,-100
7.48,-100
7.49,-100
7.5,-100
7.51,-100
7.52,-100
7.53,-100
7.54,-100
7.55,-100
7.56,0
7.57,0
7.58,0
7.59,0
7.6,0
7.61,0
7.62,0
7.63,0
7.64,0
7.65,0
7.66,0
7.67,0
7.68,0
7.69,0
7.7,0
7.71,0
7.72,0
7.73,0
7.74,0
7.75,0
7.76,0
7.77,0
7.78,0
7.79,0
7.8,0
7.81,0
7.82,0
7.83,0
7.84,0
7.85,0
7.86,0
7.87,0
7.88,0
7.89,0
7.9,0
7.91,0
7.92,0
7.93,0
7.94,0
7.95,0
7.96,0
7.97,0
7.98,0
7.99,0
8,0
8.01,0
8.02,0
8.03,0
8.04,0
8.05,0
8.06,0
8.07,0
8.08,0
8.09,0
8.1,0
8.11,0
8.12,0
8.13,0
8.14,0
8.15,0
8.16,0
8.17,0
8.18,0
8.19,0
8.2,0
8.21,0
8.22,0
8.23,0
8.24,0
8.25,0
8.26,0
8.27,0
8.28,0
8.29,0
8.3,0
8.31,0
8.32,0
8.33,0
8.34,0
8.35,0
8.36,0
8.37,0
8.38,0
8.39,0
8.4,0
8.41,0
8.42,0
8.43,0
8.44,0
8.45,0
8.46,0
8.47,0
8.48,0
8.49,0
8.5,0
8.51,0
8.52,0
8.53,0
8.54,0
8.55,0
8.56,0
8.57,0
8.58,0
8.59,0
8.6,0
8.61,0
8.62,0
8.63,0
8.64,0
8.65,0
8.66,0
8.67,0
8.68,0
8.69,0
8.7,0
8.71,0
8.72,0
8.73,0
8.74,0
8.75,0
8.76,0
8.77,0
8.78,0
8.79,0
8.8,0
8.81,0
8.82,0
8.83,0
8.84,0
8.85,0
8.86,0
8.87,0
8.88,0
8.89,0
8.9,0
8.91,0
8.92,0
8.93,0
8.94,0
8.95,0
8.96,0
8.97,0
8.98,0
8.99,0
9,0
9.01,0
9.02,0
9.03,0
9.04,0
9.05,0
9.06,0
9.07,0
9.08,0
9.09,0
9.1,0
9.11,0
9.12,0
9.13,0
9.14,0
9.15,0
9.16,0
9.17,0
9.18,0
9.19,0
9.2,0
9.21,0
9.22,0
9.23,0
9.24,0
9.25,0
9.26,0
9.27,0
9.28,0
9.29,0
9.3,0
9.31,0
9.32,0
9.33,0
9.34,0
9.35,0
9.36,0
9.37,0
9.38,0
9.39,0
9.4,0
9.41,0
9.42,0
9.43,0
9.44,0
9.45,0
9.46,0
9.47,0
9.48,0
9.49,0
9.5,0
9.51,0
9.52,0
9.53,0
9.54,0
9.55,0
9.56,0
9.57,0
9.58,0
9.59,0
9.6,0
9.61,0
9.62,0
9.63,0
9.64,0
9.65,0
9.66,0
9.67,0
9.68,0
9.69,0
9.7,0
9.71,0
9.72,0
9.73,0
9.74,0
9.75,0
9.76,0
9.77,0
9.78,0
9.79,0
9.8,0
9.81,0
9.82,0
9.83,0
9.84,0
9.85,0
9.86,0
9.87,0
9.88,0
9.89,0
9.9,0
9.91,0
9.92,0
9.93,0
9.94,0
9.95,0
9.96,0
9.97,0
9.98,0
9.99,0
10,0
10.01,0
10.02,0
10.03,0
10.04,0
10.05,0
10.06,0
10.07,0
10.08,0
10.09,0
10.1,0
10.11,0
10.12,0
10.13,0
10.14,0
10.15,0
10.16,0
10.17,0
10.18,0
10.19,0
10.2,0
10.21,200
10.22,200
10.23,200
10.24,200
10.25,200
10.26,200
10.27,200
10.28,200
10.29,200
10.3,200
10.31,200
10.32,200
10.33,200
10.34,200
10.35,200
10.36,200
10.37,200
10.38,200
10.39,200
10.4,200
10.41,200
10.42,200
10.43,200
10.44,200
10.45,200
10.46,200
10.47,200
10.48,200
10.49,200
10.5,200
10.51,200
10.52,200
10.53,200
10.54,200
10.55,200
10.56,200
10.57,200
10.58,200
10.59,200
10.6,200
10.61,0
10.62,0
10.63,0
10.64,0
10.65,0
10.66,100
10.67,100
10.68,100
10.69,100
10.7,100
10.71,100
10.72,100
10.73,100
10.74,100
10.75,100
10.76,100
10.77,100
10.78,100
10.79,100
10.8,100
10.81,100
10.82,100
10.83,100
10.84,100
10.85,100
10.86,100
10.87,100
10.88,100
10.89,100
10.9,100
10.91,-100
10.92,-100
10.93,-100
10.94,-100
10.95,-100
10.96,-200
10.97,-200
10.98,-200
10.99,-200
11,-200
11.01,-200
11.02,-200
11.03,-200
11.04,-200
11.05,-200
11.06,-200
11.07,-200
11.08,-200
11.09,-200
11.1,-200
11.11,-200
11.12,-200
11.13,-200
11.14,-200
11.15,-200
11.16,-200
11.17,-200
11.18,-200
11.19,-200
11.2,-200
11.21,-200
11.22,-200
11.23,-200
11.24,-200
11.25,-200
11.26,-200
11.27,-200
11.28,-200
11.29,-200
11.3,-200
11.31,0
11.32,0
11.33,0
11.34,0
11.35,0
11.36,-100
11.37,-100
11.38,-100
11.39,-100
11.4,-100
11.41,-100
11.42,-100
11.43,-100
11.44,-100
11.45,-100
11.46,-100
11.47,-100
11.48,-100
11.49,-100
11.5,-100
11.51,-100
11.52,-100
11.53,-100
11.54,-100
11.55,-100
11.56,-100
11.57,-100
11.58,-100
11.59,-100
11.6,-100
11.61,-100
11.62,-100
11.63,-100
11.64,-100
11.65,-100
11.66,0
11.67,0
11.68,0
11.69,0
11.7,0
11.71,0
11.72,0
11.73,0
11.74,0
11.75,0
11.76,0
11.77,0
11.78,0
11.79,0
11.8,0
11.81,0
11.82,0
11.83,0
11.84,0
11.85,0
11.86,0
11.87,0
11.88,0
11.89,0
11.9,0
11.91,0
11.92,0
11.93,0
11.94,0
11.95,0
11.96,0
11.97,0
11.98,0
11.99,0
12,0
12.01,0
12.02,0
12.03,0
12.04,0
12.05,0
12.06,0
12.07,0
12.08,0
12.09,0
12.1,0
12.11,0
12.12,0
12.13,0
12.14,0
12.15,0
12.16,0
12.17,0
12.18,0
12.19,0
12.2,0
12.21,0
12.22,0
12.23,0
12.24,0
12.25,0
12.26,0
12.27,0
12.28,0
12.29,0
12.3,0
12.31,0
12.32,0
12.33,0
12.34,0
12.35,0
12.36,0
12.37,0
12.38,0
12.39,0
12.4,0
12.41,0
12.42,0
12.43,0
12.44,0
12.45,0
12.46,0
12.47,0
12.48,0
12.49,0
12.5,0
12.51,0
12.52,0
12.53,0
12.54,0
12.55,0
12.56,0
12.57,0
12.58,0
12.59,0
12.6,0
12.61,0
12.62,0
12.63,0
12.64,0
12.65,0
12.66,0
12.67,0
12.68,0
12.69,0
12.7,0
12.71,0
12.72,0
12.73,0
12.74,0
12.75,0
12.76,0
12.77,0
12.78,0
12.79,0
12.8,0
12.81,0
12.82,0
12.83,0
12.84,0
12.85,0
12.86,0
12.87,0
12.88,0
12.89,0
12.9,0
12.91,0
12.92,0
12.93,0
12.94,0
12.95,0
12.96,0
12.97,0
12.98,0
12.99,0
13,0
13.01,0
13.02,0
13.03,0
13.04,0
13.05,0
13.06,0
13.07,0
13.08,0
13.09,0
13.1,0
13.11,0
13.12,0
13.13,0
13.14,0
13.15,0
13.16,0
13.17,0
13.18,0
13.19,0
13.2,0
13.21,0
13.22,0
13.23,0
13.24,0
13.25,0
13.26,0
13.27,0
13.28,0
13.29,0
13.3,0
13.31,0
13.32,0
13.33,0
13.34,0
13.35,0
13.36,0
13.37,0
13.38,0
13.39,0
13.4,0
13.41,0
13.42,0
13.43,0
13.44,0
13.45,0
13.46,0
13.47,0
13.48,0
13.49,0
13.5,0
13.51,0
13.52,0
13.53,0
13.54,0
13.55,0
13.56,0
13.57,0
13.58,0
13.59,0
13.6,0
13.61,0
13.62,0
13.63,0
13.64,0
13.65,0
13.66,0
13.67,0
13.68,0
13.69,0
13.7,0
13.71,0
13.72,0
13.73,0
13.74,0
13.75,0
13.76,0
13.77,0
13.78,0
13.79,0
13.8,0
13.81,0
13.82,0
13.83,0
13.84,0
13.85,0
13.86,0
13.87,0
13.88,0
13.89,0
13.9,0
13.91,0
13.92,0
13.93,0
13.94,0
13.95,0
13.96,0
13.97,0
13.98,0
13.99,0
14,0
14.01,0
14.02,0
14.03,0
14.04,0
14.05,0
14.06,0
14.07,0
14.08,0
14.09,0
14.1,0
14.11,0
14.12,0
14.13,0
14.14,0
14.15,0
14.16,0
14.17,0
14.18,0
14.19,0
14.2,0
14.21,0
14.22,0
14.23,0
14.24,0
14.25,0
14.26,0
14.27,0
14.28,0
14.29,0
14.3,0
14.31,200
14.32,200
14.33,200
14.34,200
14.35,200
14.36,200
14.37,200
14.38,200
14.39,200
14.4,200
14.41,200
14.42,200
14.43,200
14.44,200
14.45,200
14.46,200
14.47,200
14.48,200
14.49,200
14.5,200
14.51,200
14.52,200
14.53,200
14.54,200
14.55,200
14.56,200
14.57,200
14.58,200
14.59,200
14.6,200
14.61,200
14.62,200
14.63,200
14.64,200
14.65,200
14.66,200
14.67,200
14.68,200
14.69,200
14.7,200
14.71,0
14.72,0
14.73,0
14.74,0
14.75,0
14.76,100
14.77,100
14.78,100
14.79,100
14.8,100
14.81,100
14.82,100
14.83,100
14.84,100
14.85,100
14.86,100
14.87,100
14.88,100
14.89,100
14.9,100
14.91,100
14.92,100
14.93,100
14.94,100
14.95,100
14.96,100
14.97,100
14.98,100
14.99,100
15,100
15.01,-100
15.02,-100
15.03,-100
15.04,-100
15.05,-100
15.06,-200
15.07,-200
15.08,-200
15.09,-200
15.1,-200
15.11,-200
15.12,-200
15.13,-200
15.14,-200
15.15,-200
15.16,-200
15.17,-200
15.18,-200
15.19,-200
15.2,-200
15.21,-200
15.22,-200
15.23,-200
15.24,-200
15.25,-200
15.26,-200
15.27,-200
15.28,-200
15.29,-200
15.3,-200
15.31,-200
15.32,-200
15.33,-200
15.34,-200
15.35,-200
15.36,-200
15.37,-200
15.38,-200
15.39,-200
15.4,-200
15.41,0
15.42,0
15.43,0
15.44,0
15.45,0
15.46,-100
15.47,-100
15.48,-100
15.49,-100
15.5,-100
15.51,-100
15.52,-100
15.53,-100
15.54,-100
15.55,-100
15.56,-100
15.57,-100
15.58,-100
15.59,-100
15.6,-100
15.61,-100
15.62,-100
15.63,-100
15.64,-100
15.65,-100
15.66,-100
15.67,-100
15.68,-100
15.69,-100
15.7,-100
15.71,-100
15.72,-100
15.73,-100
15.74,-100
15.75,-100
15.76,0
15.77,0
15.78,0
15.79,0
15.8,0
15.81,0
15.82,0
15.83,0
15.84,0
15.85,0
15.86,0
15.87,0
15.88,0
15.89,0
15.9,0
15.91,0
15.92,0
15.93,0
15.94,0
15.95,0
15.96,0
15.97,0
15.98,0
15.99,0
16,0
16.01,0
16.02,0
16.03,0
16.04,0
16.05,0
16.06,0
16.07,0
16.08,0
16.09,0
16.1,0
16.11,0
16.12,0
16.13,0
16.14,0
16.15,0
16.16,0
16.17,0
16.18,0
16.19,0
16.2,0
16.21,0
16.22,0
16.23,0
16.24,0
16.25,0
16.26,0
16.27,0
16.28,0
16.29,0
16.3,0
16.31,0
16.32,0
16.33,0
16.34,0
16.35,0
16.36,0
16.37,0
16.38,0
16.39,0
16.4,0
16.41,0
16.42,0
16.43,0
16.44,0
16.45,0
16.46,0
16.47,0
16.48,0
16.49,0
16.5,0
16.51,0
16.52,0
16.53,0
16.54,0
16.55,0
16.56,0
16.57,0
16.58,0
16.59,0
16.6,0
16.61,0
16.62,0
16.63,0
16.64,0
16.65,0
16.66,0
16.67,0
16.68,0
16.69,0
16.7,0
16.71,0
16.72,0
16.73,0
16.74,0
16.75,0
16.76,0
16.77,0
16.78,0
16.79,0
16.8,0
16.81,0
16.82,0
16.83,0
16.84,0
16.85,0
16.86,0
16.87,0
16.88,0
16.89,0
16.9,0
16.91,0
16.92,0
16.93,0
16.94,0
16.95,0
16.96,0
16.97,0
16.98,0
16.99,0
17,0
17.01,0
17.02,0
17.03,0
17.04,0
17.05,0
17.06,0
17.07,0
17.08,0
17.09,0
17.1,0
17.11,0
17.12,0
17.13,0
17.14,0
17.15,0
17.16,0
17.17,0
17.18,0
17.19,0
17.2,0
17.21,0
17.22,0
17.23,0
17.24,0
17.25,0
17.26,0
17.27,0
17.28,0
17.29,0
17.3,0
17.31,0
17.32,0
17.33,0
17.34,0
17.35,0
17.36,0
17.37,0
17.38,0
17.39,0
17.4,0
17.41,0
17.42,0
17.43,0
17.44,0
17.45,0
17.46,0
17.47,0
17.48,0
17.49,0
17.5,0
17.51,0
17.52,0
17.53,0
17.54,0
17.55,0
17.56,0
17.57,0
17.58,0
17.59,0
17.6,0
17.61,0
17.62,0
17.63,0
17.64,0
17.65,0
17.66,0
17.67,0
17.68,0
17.69,0
17.7,0
17.71,0
17.72,0
17.73,0
17.74,0
17.75,0
17.76,0
17.77,0
17.78,0
17.79,0
17.8,0
17.81,0
17.82,0
17.83,0
17.84,0
17.85,0
17.86,0
17.87,0
17.88,0
17.89,0
17.9,0
17.91,0
17.92,0
17.93,0
17.94,0
17.95,0
17.96,0
17.97,0
17.98,0
17.99,0
18,0
18.01,0
18.02,0
18.03,0
18.04,0
18.05,0
18.06,0
18.07,0
18.08,0
18.09,0
18.1,0
18.11,0
18.12,0
18.13,0
18.14,0
18.15,0
18.16,0
18.17,0
18.18,0
18.19,0
18.2,0
18.21,0
18.22,0
18.23,0
18.24,0
18.25,0
18.26,0
18.27,0
18.28,0
18.29,0
18.3,0
18.31,0
18.32,0
18.33,0
18.34,0
18.35,0
18.36,0
18.37,0
18.38,0
18.39,0
18.4,0
18.41,200
18.42,200
18.43,200
18.44,200
18.45,200
18.46,200
18.47,200
18.48,200
18.49,200
18.5,200
18.51,200
18.52,200
18.53,200
18.54,200
18.55,200
18.56,200
18.57,200
18.58,200
18.59,200
18.6,200
18.61,200
18.62,200
18.63,200
18.64,200
18.65,200
18.66,200
18.67,200
18.68,200
18.69,200
18.7,200
18.71,200
18.72,200
18.73,200
18.74,200
18.75,200
18.76,200
18.77,200
18.78,200
18.79,200
18.8,200
18.81,0
18.82,0
18.83,0
18.84,0
18.85,0
18.86,100
18.87,100
18.88,100
18.89,100
18.9,100
18.91,100
18.92,100
18.93,100
18.94,100
18.95,100
18.96,100
18.97,100
18.98,100
18.99,100
19,100
19.01,100
19.02,100
19.03,100
19.04,100
19.05,100
19.06,100
19.07,100
19.08,100
19.09,100
19.1,100
19.11,-100
19.12,-100
19.13,-100
19.14,-100
19.15,-100
19.16,-200
19.17,-200
19.18,-200
19.19,-200
19.2,-200
19.21,-200
19.22,-200
19.23,-200
19.24,-200
19.25,-200
19.26,-200
19.27,-200
19.28,-200
19.29,-200
19.3,-200
19.31,-200
19.32,-200
19.33,-200
19.34,-200
19.35,-200
19.36,-200
19.37,-200
19.38,-200
19.39,-200
19.4,-200
19.41,-200
19.42,-200
19.43,-200
19.44,-200
19.45,-200
19.46,-200
19.47,-200
19.48,-200
19.49,-200
19.5,-200
19.51,0
19.52,0
19.53,0
19.54,0
19.55,0
19.56,-100
19.57,-100
19.58,-100
19.59,-100
19.6,-100
19.61,-100
19.62,-100
19.63,-100
19.64,-100
19.65,-100
19.66,-100
19.67,-100
19.68,-100
19.69,-100
19.7,-100
19.71,-100
19.72,-100
19.73,-100
19.74,-100
19.75,-100
19.76,-100
19.77,-100
19.78,-100
19.79,-100
19.8,-100
19.81,-100
19.82,-100
19.83,-100
19.84,-100
19.85,-100
19.86,0
19.87,0
19.88,0
19.89,0
19.9,0
19.91,0
19.92,0
19.93,0
19.94,0
19.95,0
19.96,0
19.97,0
19.98,0
19.99,0
20,0
20.01,0
20.02,0
20.03,0
20.04,0
20.05,0
20.06,0
20.07,0
20.08,0
20.09,0
20.1,0
20.11,0
20.12,0
20.13,0
20.14,0
20.15,0
20.16,0
20.17,0
20.18,0
20.19,0
20.2,0
20.21,0
20.22,0
20.23,0
20.24,0
20.25,0
20.26,0
20.27,0
20.28,0
20.29,0
20.3,0
20.31,0
20.32,0
20.33,0
20.34,0
20.35,0
20.36,0
20.37,0
20.38,0
20.39,0
20.4,0
20.41,0
20.42,0
20.43,0
20.44,0
20.45,0
20.46,0
20.47,0
20.48,0
20.49,0
20.5,0
20.51,0
20.52,0
20.53,0
20.54,0
20.55,0
20.56,0
20.57,0
20.58,0
20.59,0
20.6,0
20.61,0
20.62,0
20.63,0
20.64,0
20.65,0
20.66,0
20.67,0
20.68,0
20.69,0
20.7,0
20.71,0
20.72,0
20.73,0
20.74,0
20.75,0
20.76,0
20.77,0
20.78,0
20.79,0
20.8,0
20.81,0
20.82,0
20.83,0
20.84,0
20.85,0
20.86,0
20.87,0
20.88,0
20.89,0
20.9,0
20.91,0
20.92,0
20.93,0
20.94,0
20.95,0
20.96,0
20.97,0
20.98,0
20.99,0
21,0
21.01,0
21.02,0
21.03,0
21.04,0
21.05,0
21.06,0
21.07,0
21.08,0
21.09,0
21.1,0
21.11,0
21.12,0
21.13,0
21.14,0
21.15,0
21.16,0
21.17,0
21.18,0
21.19,0
21.2,0
21.21,0
21.22,0
21.23,0
21.24,0
21.25,0
21.26,0
21.27,0
21.28,0
21.29,0
21.3,0
21.31,0
21.32,0
21.33,0
21.34,0
21.35,0
21.36,0
21.37,0
21.38,0
21.39,0
21.4,0
21.41,0
21.42,0
21.43,0
21.44,0
21.45,0
21.46,0
21.47,0
21.48,0
21.49,0
21.5,0
21.51,0
21.52,0
21.53,0
21.54,0
21.55,0
21.56,0
21.57,0
21.58,0
21.59,0
21.6,0
21.61,0
21.62,0
21.63,0
21.64,0
21.65,0
21.66,0
21.67,0
21.68,0
21.69,0
21.7,0
21.71,0
21.72,0
21.73,0
21.74,0
21.75,0
21.76,0
21.77,0
21.78,0
21.79,0
21.8,0
21.81,0
21.82,0
21.83,0
21.84,0
21.85,0
21.86,0
21.87,0
21.88,0
21.89,0
21.9,0
21.91,0
21.92,0
21.93,0
21.94,0
21.95,0
21.96,0
21.97,0
21.98,0
21.99,0
22,0
22.01,0
22.02,0
22.03,0
22.04,0
22.05,0
22.06,0
22.07,0
22.08,0
22.09,0
22.1,0
22.11,0
22.12,0
22.13,0
22.14,0
22.15,0
22.16,0
22.17,0
22.18,0
22.19,0
22.2,0
22.21,0
22.22,0
22.23,0
22.24,0
22.25,0
22.26,0
22.27,0
22.28,0
22.29,0
22.3,0
22.31,0
22.32,0
22.33,0
22.34,0
22.35,0
22.36,0
22.37,0
22.38,0
22.39,0
22.4,0
22.41,0
22.42,0
22.43,0
22.44,0
22.45,0
22.46,0
22.47,0
22.48,0
22.49,0
22.5,0
22.51,200
22.52,200
22.53,200
22.54,200
22.55,200
22.56,200
22.57,200
22.58,200
22.59,200
22.6,200
22.61,200
22.62,200
22.63,200
22.64,200
22.65,200
22.66,200
22.67,200
22.68,200
22.69,200
22.7,200
22.71,200
22.72,200
22.73,200
22.74,200
22.75,200
22.76,200
22.77,200
22.78,200
22.79,200
22.8,200
22.81,200
22.82,200
22.83,200
22.84,200
22.85,200
22.86,200
22.87,200
22.88,200
22.89,200
22.9,200
