"time","y1","y","y2","y3","y4","y5","y6","Q","QI"
5.355,20,0,1,0,1,0,0,0,1
5.356,20,0,1,0,1,0,0,0,1
5.357,20,0,1,0,1,0,0,0,1
5.358,20,0,1,0,1,0,0,0,1
5.359,20,0,1,0,1,0,0,0,1
5.36,20,0,1,0,1,0,0,0,1
5.361,20,0,1,0,1,0,0,0,1
5.362,20,0,1,0,1,0,0,0,1
5.363,20,0,1,0,1,0,0,0,1
5.364,20,0,1,0,1,0,0,0,1
5.365,20,0,1,0,1,0,0,0,1
5.366,20,0,1,0,1,0,0,0,1
5.367,20,0,1,0,1,0,0,0,1
5.368,20,0,1,0,1,0,0,0,1
5.369,20,0,1,0,1,0,0,0,1
5.37,20,0,1,0,1,0,0,0,1
5.371,20,0,1,0,1,0,0,0,1
5.372,20,0,1,0,1,0,0,0,1
5.373,20,0,1,0,1,0,0,0,1
5.374,20,0,1,0,1,0,0,0,1
5.375,20,0,1,0,1,0,0,0,1
5.376,20,0,1,0,1,0,0,0,1
5.377,20,0,1,0,1,0,0,0,1
5.378,20,0,1,0,1,0,0,0,1
5.379,20,0,1,0,1,0,0,0,1
5.38,20,0,1,0,1,0,0,0,1
5.381,20,0,1,0,1,0,0,0,1
5.382,20,0,1,0,1,0,0,0,1
5.383,20,0,1,0,1,0,0,0,1
5.384,20,0,1,0,1,0,0,0,1
5.385,20,0,1,0,1,0,0,0,1
5.386,20,0,1,0,1,0,0,0,1
5.387,20,0,1,0,1,0,0,0,1
5.388,20,0,1,0,1,0,0,0,1
5.389,20,0,1,0,1,0,0,0,1
5.39,20,0,1,0,1,0,0,0,1
5.391,20,0,1,0,1,0,0,0,1
5.392,20,0,1,0,1,0,0,0,1
5.393,20,0,1,0,1,0,0,0,1
5.394,20,0,1,0,1,0,0,0,1
5.395,20,0,1,0,1,0,0,0,1
5.396,20,0,1,0,1,0,0,0,1
5.397,20,0,1,0,1,0,0,0,1
5.398,20,0,1,0,1,0,0,0,1
5.399,20,0,1,0,1,0,0,0,1
5.4,20,0,1,0,1,0,0,0,1
5.401,20,0,1,0,1,0,0,0,1
5.402,20,0,1,0,1,0,0,0,1
5.403,20,0,1,0,1,0,0,0,1
5.404,20,0,1,0,1,0,0,0,1
5.405,20,0,1,0,1,0,0,0,1
5.406,20,0,1,0,1,0,0,0,1
5.407,20,0,1,0,1,0,0,0,1
5.408,20,0,1,0,1,0,0,0,1
5.409,20,0,1,0,1,0,0,0,1
5.41,20,0,1,0,1,0,0,0,1
5.411,20,0,1,0,1,0,0,0,1
5.412,20,0,1,0,1,0,0,0,1
5.413,20,0,1,0,1,0,0,0,1
5.414,20,0,1,0,1,0,0,0,1
5.415,20,0,1,0,1,0,0,0,1
5.416,20,0,1,0,1,0,0,0,1
5.417,20,0,1,0,1,0,0,0,1
5.418,20,0,1,0,1,0,0,0,1
5.419,20,0,1,0,1,0,0,0,1
5.42,20,0,1,0,1,0,0,0,1
5.421,20,0,1,0,1,0,0,0,1
5.422,20,0,1,0,1,0,0,0,1
5.423,20,0,1,0,1,0,0,0,1
5.424,20,0,1,0,1,0,0,0,1
5.425,20,0,1,0,1,0,0,0,1
5.426,20,0,1,0,1,0,0,0,1
5.427,20,0,1,0,1,0,0,0,1
5.428,20,0,1,0,1,0,0,0,1
5.429,20,0,1,0,1,0,0,0,1
5.43,20,0,1,0,1,0,0,0,1
5.431,20,0,1,0,1,0,0,0,1
5.432,20,0,1,0,1,0,0,0,1
5.433,20,0,1,0,1,0,0,0,1
5.434,20,0,1,0,1,0,0,0,1
5.435,20,0,1,0,1,0,0,0,1
5.436,20,0,1,0,1,0,0,0,1
5.437,20,0,1,0,1,0,0,0,1
5.438,20,0,1,0,1,0,0,0,1
5.439,20,0,1,0,1,0,0,0,1
5.44,20,0,1,0,1,0,0,0,1
5.441,20,0,1,0,1,0,0,0,1
5.442,20,0,1,0,1,0,0,0,1
5.443,20,0,1,0,1,0,0,0,1
5.444,20,0,1,0,1,0,0,0,1
5.445,20,0,1,0,1,0,0,0,1
5.446,20,0,1,0,1,0,0,0,1
5.447,20,0,1,0,1,0,0,0,1
5.448,20,0,1,0,1,0,0,0,1
5.449,20,0,1,0,1,0,0,0,1
5.45,20,0,1,0,1,0,0,0,1
5.451,20,0,1,0,1,0,0,0,1
5.452,20,0,1,0,1,0,0,0,1
5.453,20,0,1,0,1,0,0,0,1
5.454,20,0,1,0,1,0,0,0,1
5.455,20,0,1,0,1,0,0,0,1
5.456,20,0,1,0,1,0,0,0,1
5.457,20,0,1,0,1,0,0,0,1
5.458,20,0,1,0,1,0,0,0,1
5.459,20,0,1,0,1,0,0,0,1
5.46,20,0,1,0,1,0,0,0,1
5.461,20,0,1,0,1,0,0,0,1
5.462,20,0,1,0,1,0,0,0,1
5.463,20,0,1,0,1,0,0,0,1
5.464,20,0,1,0,1,0,0,0,1
5.465,20,0,1,0,1,0,0,0,1
5.466,20,0,1,0,1,0,0,0,1
5.467,20,0,1,0,1,0,0,0,1
5.468,20,0,1,0,1,0,0,0,1
5.469,20,0,1,0,1,0,0,0,1
5.47,20,0,1,0,1,0,0,0,1
5.471,20,0,1,0,1,0,0,0,1
5.472,20,0,1,0,1,0,0,0,1
5.473,20,0,1,0,1,0,0,0,1
5.474,20,0,1,0,1,0,0,0,1
5.475,20,0,1,0,1,0,0,0,1
5.476,20,0,1,0,1,0,0,0,1
5.477,20,0,1,0,1,0,0,0,1
5.478,20,0,1,0,1,0,0,0,1
5.479,20,0,1,0,1,0,0,0,1
5.48,20,0,1,0,1,0,0,0,1
5.481,20,0,1,0,1,0,0,0,1
5.482,20,0,1,0,1,0,0,0,1
5.483,20,0,1,0,1,0,0,0,1
5.484,20,0,1,0,1,0,0,0,1
5.485,20,0,1,0,1,0,0,0,1
5.486,20,0,1,0,1,0,0,0,1
5.487,20,0,1,0,1,0,0,0,1
5.488,20,0,1,0,1,0,0,0,1
5.489,20,0,1,0,1,0,0,0,1
5.49,20,0,1,0,1,0,0,0,1
5.491,20,0,1,0,1,0,0,0,1
5.492,20,0,1,0,1,0,0,0,1
5.493,20,0,1,0,1,0,0,0,1
5.494,20,0,1,0,1,0,0,0,1
5.495,20,0,1,0,1,0,0,0,1
5.496,20,0,1,0,1,0,0,0,1
5.497,20,0,1,0,1,0,0,0,1
5.498,20,0,1,0,1,0,0,0,1
5.499,20,0,1,0,1,0,0,0,1
5.5,20,0,1,0,1,0,0,1,0
5.501,20,0,1,0,1,0,0,1,0
5.502,20,0,1,0,1,0,0,1,0
5.503,20,0,1,0,1,0,0,1,0
5.504,20,0,1,0,1,0,0,1,0
5.505,20,0,1,0,1,0,0,1,0
5.506,20,0,1,0,1,0,0,1,0
5.507,20,0,1,0,1,0,0,1,0
5.508,20,0,1,0,1,0,0,1,0
5.509,20,0,1,0,1,0,0,1,0
5.51,20,0,1,0,1,0,0,1,0
5.511,20,0,1,0,1,0,0,1,0
5.512,20,0,1,0,1,0,0,1,0
5.513,20,0,1,0,1,0,0,1,0
5.514,20,0,1,0,1,0,0,1,0
5.515,20,0,1,0,1,0,0,1,0
5.516,20,0,1,0,1,0,0,1,0
5.517,20,0,1,0,1,0,0,1,0
5.518,20,0,1,0,1,0,0,1,0
5.519,20,0,1,0,1,0,0,1,0
5.52,20,0,1,0,1,0,0,1,0
5.521,20,0,1,0,1,0,0,1,0
5.522,20,0,1,0,1,0,0,1,0
5.523,20,0,1,0,1,0,0,1,0
5.524,20,0,1,0,1,0,0,1,0
5.525,20,0,1,0,1,0,0,1,0
5.526,20,0,1,0,1,0,0,1,0
5.527,20,0,1,0,1,0,0,1,0
5.528,20,0,1,0,1,0,0,1,0
5.529,20,0,1,0,1,0,0,1,0
5.53,20,0,1,0,1,0,0,1,0
5.531,20,0,1,0,1,0,0,1,0
5.532,20,0,1,0,1,0,0,1,0
5.533,20,0,1,0,1,0,0,1,0
5.534,20,0,1,0,1,0,0,1,0
5.535,20,0,1,0,1,0,0,1,0
5.536,20,0,1,0,1,0,0,1,0
5.537,20,0,1,0,1,0,0,1,0
5.538,20,0,1,0,1,0,0,1,0
5.539,20,0,1,0,1,0,0,1,0
5.54,20,0,1,0,1,0,0,1,0
5.541,20,0,1,0,1,0,0,1,0
5.542,20,0,1,0,1,0,0,1,0
5.543,20,0,1,0,1,0,0,1,0
5.544,20,0,1,0,1,0,0,1,0
5.545,20,0,1,0,1,0,0,1,0
5.546,20,0,1,0,1,0,0,1,0
5.547,20,0,1,0,1,0,0,1,0
5.548,20,0,1,0,1,0,0,1,0
5.549,20,0,1,0,1,0,0,1,0
5.55,20,0,1,0,1,0,0,1,0
5.551,20,0,1,0,1,0,0,1,0
5.552,20,0,1,0,1,0,0,1,0
5.553,20,0,1,0,1,0,0,1,0
5.554,20,0,1,0,1,0,0,1,0
5.555,20,0,1,0,1,0,0,1,0
5.556,20,0,1,0,1,0,0,1,0
5.557,20,0,1,0,1,0,0,1,0
5.558,20,0,1,0,1,0,0,1,0
5.559,20,0,1,0,1,0,0,1,0
5.56,20,0,1,0,1,0,0,1,0
5.561,20,0,1,0,1,0,0,1,0
5.562,20,0,1,0,1,0,0,1,0
5.563,20,0,1,0,1,0,0,1,0
5.564,20,0,1,0,1,0,0,1,0
5.565,20,0,1,0,1,0,0,1,0
5.566,20,0,1,0,1,0,0,1,0
5.567,20,0,1,0,1,0,0,1,0
5.568,20,0,1,0,1,0,0,1,0
5.569,20,0,1,0,1,0,0,1,0
5.57,20,0,1,0,1,0,0,1,0
5.571,20,0,1,0,1,0,0,1,0
5.572,20,0,1,0,1,0,0,1,0
5.573,20,0,1,0,1,0,0,1,0
5.574,20,0,1,0,1,0,0,1,0
5.575,20,0,1,0,1,0,0,1,0
5.576,20,0,1,0,1,0,0,1,0
5.577,20,0,1,0,1,0,0,1,0
5.578,20,0,1,0,1,0,0,1,0
5.579,20,0,1,0,1,0,0,1,0
5.58,20,0,1,0,1,0,0,1,0
5.581,20,0,1,0,1,0,0,1,0
5.582,20,0,1,0,1,0,0,1,0
5.583,20,0,1,0,1,0,0,1,0
5.584,20,0,1,0,1,0,0,1,0
5.585,20,0,1,0,1,0,0,1,0
5.586,20,0,1,0,1,0,0,1,0
5.587,20,0,1,0,1,0,0,1,0
5.588,20,0,1,0,1,0,0,1,0
5.589,20,0,1,0,1,0,0,1,0
5.59,20,0,1,0,1,0,0,1,0
5.591,20,0,1,0,1,0,0,1,0
5.592,20,0,1,0,1,0,0,1,0
5.593,20,0,1,0,1,0,0,1,0
5.594,20,0,1,0,1,0,0,1,0
5.595,20,0,1,0,1,0,0,1,0
5.596,20,0,1,0,1,0,0,1,0
5.597,20,0,1,0,1,0,0,1,0
5.598,20,0,1,0,1,0,0,1,0
5.599,20,0,1,0,1,0,0,1,0
5.6,20,0,1,0,1,0,0,1,0
5.601,20,0,1,0,1,0,0,1,0
5.602,20,0,1,0,1,0,0,1,0
5.603,20,0,1,0,1,0,0,1,0
5.604,20,0,1,0,1,0,0,1,0
5.605,20,0,1,0,1,0,0,1,0
5.606,20,0,1,0,1,0,0,1,0
5.607,20,0,1,0,1,0,0,1,0
5.608,20,0,1,0,1,0,0,1,0
5.609,20,0,1,0,1,0,0,1,0
5.61,20,0,1,0,1,0,0,1,0
5.611,20,0,1,0,1,0,0,1,0
5.612,20,0,1,0,1,0,0,1,0
5.613,20,0,1,0,1,0,0,1,0
5.614,20,0,1,0,1,0,0,1,0
5.615,20,0,1,0,1,0,0,1,0
5.616,20,0,1,0,1,0,0,1,0
5.617,20,0,1,0,1,0,0,1,0
5.618,20,0,1,0,1,0,0,1,0
5.619,20,0,1,0,1,0,0,1,0
5.62,20,0,1,0,1,0,0,1,0
5.621,20,0,1,0,1,0,0,1,0
5.622,20,0,1,0,1,0,0,1,0
5.623,20,0,1,0,1,0,0,1,0
5.624,20,0,1,0,1,0,0,1,0
5.625,20,0,1,0,1,0,0,1,0
5.626,20,0,1,0,1,0,0,1,0
5.627,20,0,1,0,1,0,0,1,0
5.628,20,0,1,0,1,0,0,1,0
5.629,20,0,1,0,1,0,0,1,0
5.63,20,0,1,0,1,0,0,1,0
5.631,20,0,1,0,1,0,0,1,0
5.632,20,0,1,0,1,0,0,1,0
5.633,20,0,1,0,1,0,0,1,0
5.634,20,0,1,0,1,0,0,1,0
5.635,20,0,1,0,1,0,0,1,0
5.636,20,0,1,0,1,0,0,1,0
5.637,20,0,1,0,1,0,0,1,0
5.638,20,0,1,0,1,0,0,1,0
5.639,20,0,1,0,1,0,0,1,0
5.64,20,0,1,0,1,0,0,1,0
5.641,20,0,1,0,1,0,0,1,0
5.642,20,0,1,0,1,0,0,1,0
5.643,20,0,1,0,1,0,0,1,0
5.644,20,0,1,0,1,0,0,1,0
5.645,20,0,1,0,1,0,0,1,0
5.646,20,0,1,0,1,0,0,1,0
5.647,20,0,1,0,1,0,0,1,0
5.648,20,0,1,0,1,0,0,1,0
5.649,20,0,1,0,1,0,0,1,0
5.65,20,0,1,0,1,0,0,1,0
5.651,20,0,1,0,1,0,0,1,0
5.652,20,0,1,0,1,0,0,1,0
5.653,20,0,1,0,1,0,0,1,0
5.654,20,0,1,0,1,0,0,1,0
5.655,20,0,1,0,1,0,0,1,0
5.656,20,0,1,0,1,0,0,1,0
5.657,20,0,1,0,1,0,0,1,0
5.658,20,0,1,0,1,0,0,1,0
5.659,20,0,1,0,1,0,0,1,0
5.66,20,0,1,0,1,0,0,1,0
5.661,20,0,1,0,1,0,0,1,0
5.662,20,0,1,0,1,0,0,1,0
5.663,20,0,1,0,1,0,0,1,0
5.664,20,0,1,0,1,0,0,1,0
5.665,20,0,1,0,1,0,0,1,0
5.666,20,0,1,0,1,0,0,1,0
5.667,20,0,1,0,1,0,0,1,0
5.668,20,0,1,0,1,0,0,1,0
5.669,20,0,1,0,1,0,0,1,0
5.67,20,0,1,0,1,0,0,1,0
5.671,20,0,1,0,1,0,0,1,0
5.672,20,0,1,0,1,0,0,1,0
5.673,20,0,1,0,1,0,0,1,0
5.674,20,0,1,0,1,0,0,1,0
5.675,20,0,1,0,1,0,0,1,0
5.676,20,0,1,0,1,0,0,1,0
5.677,20,0,1,0,1,0,0,1,0
5.678,20,0,1,0,1,0,0,1,0
5.679,20,0,1,0,1,0,0,1,0
5.68,20,0,1,0,1,0,0,1,0
5.681,20,0,1,0,1,0,0,1,0
5.682,20,0,1,0,1,0,0,1,0
5.683,20,0,1,0,1,0,0,1,0
5.684,20,0,1,0,1,0,0,1,0
5.685,20,0,1,0,1,0,0,1,0
5.686,20,0,1,0,1,0,0,1,0
5.687,20,0,1,0,1,0,0,1,0
5.688,20,0,1,0,1,0,0,1,0
5.689,20,0,1,0,1,0,0,1,0
5.69,20,0,1,0,1,0,0,1,0
5.691,20,0,1,0,1,0,0,1,0
5.692,20,0,1,0,1,0,0,1,0
5.693,20,0,1,0,1,0,0,1,0
5.694,20,0,1,0,1,0,0,1,0
5.695,20,0,1,0,1,0,0,1,0
5.696,20,0,1,0,1,0,0,1,0
5.697,20,0,1,0,1,0,0,1,0
5.698,20,0,1,0,1,0,0,1,0
5.699,20,0,1,0,1,0,0,1,0
5.7,20,0,1,0,1,0,0,1,0
5.701,20,0,1,0,1,0,0,1,0
5.702,20,0,1,0,1,0,0,1,0
5.703,20,0,1,0,1,0,0,1,0
5.704,20,0,1,0,1,0,0,1,0
5.705,20,0,1,0,1,0,0,1,0
5.706,20,0,1,0,1,0,0,1,0
5.707,20,0,1,0,1,0,0,1,0
5.708,20,0,1,0,1,0,0,1,0
5.709,20,0,1,0,1,0,0,1,0
5.71,20,0,1,0,1,0,0,1,0
5.711,20,0,1,0,1,0,0,1,0
5.712,20,0,1,0,1,0,0,1,0
5.713,20,0,1,0,1,0,0,1,0
5.714,20,0,1,0,1,0,0,1,0
5.715,20,0,1,0,1,0,0,1,0
5.716,20,0,1,0,1,0,0,1,0
5.717,20,0,1,0,1,0,0,1,0
5.718,20,0,1,0,1,0,0,1,0
5.719,20,0,1,0,1,0,0,1,0
5.72,20,0,1,0,1,0,0,1,0
5.721,20,0,1,0,1,0,0,1,0
5.722,20,0,1,0,1,0,0,1,0
5.723,20,0,1,0,1,0,0,1,0
5.724,20,0,1,0,1,0,0,1,0
5.725,20,0,1,0,1,0,0,1,0
5.726,20,0,1,0,1,0,0,1,0
5.727,20,0,1,0,1,0,0,1,0
5.728,20,0,1,0,1,0,0,1,0
5.729,20,0,1,0,1,0,0,1,0
5.73,20,0,1,0,1,0,0,1,0
5.731,20,0,1,0,1,0,0,1,0
5.732,20,0,1,0,1,0,0,1,0
5.733,20,0,1,0,1,0,0,1,0
5.734,20,0,1,0,1,0,0,1,0
5.735,20,0,1,0,1,0,0,1,0
5.736,20,0,1,0,1,0,0,1,0
5.737,20,0,1,0,1,0,0,1,0
5.738,20,0,1,0,1,0,0,1,0
5.739,20,0,1,0,1,0,0,1,0
5.74,20,0,1,0,1,0,0,1,0
5.741,20,0,1,0,1,0,0,1,0
5.742,20,0,1,0,1,0,0,1,0
5.743,20,0,1,0,1,0,0,1,0
5.744,20,0,1,0,1,0,0,1,0
5.745,20,0,1,0,1,0,0,1,0
5.746,20,0,1,0,1,0,0,1,0
5.747,20,0,1,0,1,0,0,1,0
5.748,20,0,1,0,1,0,0,1,0
5.749,20,0,1,0,1,0,0,1,0
5.75,20,0,1,0,1,0,0,1,0
5.751,20,0,1,0,1,0,0,1,0
5.752,20,0,1,0,1,0,0,1,0
5.753,20,0,1,0,1,0,0,1,0
5.754,20,0,1,0,1,0,0,1,0
5.755,20,0,1,0,1,0,0,1,0
5.756,20,0,1,0,1,0,0,1,0
5.757,20,0,1,0,1,0,0,1,0
5.758,20,0,1,0,1,0,0,1,0
5.759,20,0,1,0,1,0,0,1,0
5.76,20,0,1,0,1,0,0,1,0
5.761,20,0,1,0,1,0,0,1,0
5.762,20,0,1,0,1,0,0,1,0
5.763,20,0,1,0,1,0,0,1,0
5.764,20,0,1,0,1,0,0,1,0
5.765,20,0,1,0,1,0,0,1,0
5.766,20,0,1,0,1,0,0,1,0
5.767,20,0,1,0,1,0,0,1,0
5.768,20,0,1,0,1,0,0,1,0
5.769,20,0,1,0,1,0,0,1,0
5.77,20,0,1,0,1,0,0,1,0
5.771,20,0,1,0,1,0,0,1,0
5.772,20,0,1,0,1,0,0,1,0
5.773,20,0,1,0,1,0,0,1,0
5.774,20,0,1,0,1,0,0,1,0
5.775,20,0,1,0,1,0,0,1,0
5.776,20,0,1,0,1,0,0,1,0
5.777,20,0,1,0,1,0,0,1,0
5.778,20,0,1,0,1,0,0,1,0
5.779,20,0,1,0,1,0,0,1,0
5.78,20,0,1,0,1,0,0,1,0
5.781,20,0,1,0,1,0,0,1,0
5.782,20,0,1,0,1,0,0,1,0
5.783,20,0,1,0,1,0,0,1,0
5.784,20,0,1,0,1,0,0,1,0
5.785,20,0,1,0,1,0,0,1,0
5.786,20,0,1,0,1,0,0,1,0
5.787,20,0,1,0,1,0,0,1,0
5.788,20,0,1,0,1,0,0,1,0
5.789,20,0,1,0,1,0,0,1,0
5.79,20,0,1,0,1,0,0,1,0
5.791,20,0,1,0,1,0,0,1,0
5.792,20,0,1,0,1,0,0,1,0
5.793,20,0,1,0,1,0,0,1,0
5.794,20,0,1,0,1,0,0,1,0
5.795,20,0,1,0,1,0,0,1,0
5.796,20,0,1,0,1,0,0,1,0
5.797,20,0,1,0,1,0,0,1,0
5.798,20,0,1,0,1,0,0,1,0
5.799,20,0,1,0,1,0,0,1,0
5.8,22,0,0,0,1,1,0,0,1
5.801,22,0,0,0,1,1,0,0,1
5.802,22,0,0,0,1,1,0,0,1
5.803,22,0,0,0,1,1,0,0,1
5.804,22,0,0,0,1,1,0,0,1
5.805,22,0,0,0,1,1,0,0,1
5.806,22,0,0,0,1,1,0,0,1
5.807,22,0,0,0,1,1,0,0,1
5.808,22,0,0,0,1,1,0,0,1
5.809,22,0,0,0,1,1,0,0,1
5.81,22,0,0,0,1,1,0,0,1
5.811,22,0,0,0,1,1,0,0,1
5.812,22,0,0,0,1,1,0,0,1
5.813,22,0,0,0,1,1,0,0,1
5.814,22,0,0,0,1,1,0,0,1
5.815,22,0,0,0,1,1,0,0,1
5.816,22,0,0,0,1,1,0,0,1
5.817,22,0,0,0,1,1,0,0,1
5.818,22,0,0,0,1,1,0,0,1
5.819,22,0,0,0,1,1,0,0,1
5.82,22,0,0,0,1,1,0,0,1
5.821,22,0,0,0,1,1,0,0,1
5.822,22,0,0,0,1,1,0,0,1
5.823,22,0,0,0,1,1,0,0,1
5.824,22,0,0,0,1,1,0,0,1
5.825,22,0,0,0,1,1,0,0,1
5.826,22,0,0,0,1,1,0,0,1
5.827,22,0,0,0,1,1,0,0,1
5.828,22,0,0,0,1,1,0,0,1
5.829,22,0,0,0,1,1,0,0,1
5.83,22,0,0,0,1,1,0,0,1
5.831,22,0,0,0,1,1,0,0,1
5.832,22,0,0,0,1,1,0,0,1
5.833,22,0,0,0,1,1,0,0,1
5.834,22,0,0,0,1,1,0,0,1
5.835,22,0,0,0,1,1,0,0,1
5.836,22,0,0,0,1,1,0,0,1
5.837,22,0,0,0,1,1,0,0,1
5.838,22,0,0,0,1,1,0,0,1
5.839,22,0,0,0,1,1,0,0,1
5.84,22,0,0,0,1,1,0,0,1
5.841,22,0,0,0,1,1,0,0,1
5.842,22,0,0,0,1,1,0,0,1
5.843,22,0,0,0,1,1,0,0,1
5.844,22,0,0,0,1,1,0,0,1
5.845,22,0,0,0,1,1,0,0,1
5.846,22,0,0,0,1,1,0,0,1
5.847,22,0,0,0,1,1,0,0,1
5.848,22,0,0,0,1,1,0,0,1
5.849,22,0,0,0,1,1,0,0,1
5.85,22,0,0,0,1,1,0,0,1
5.851,22,0,0,0,1,1,0,0,1
5.852,22,0,0,0,1,1,0,0,1
5.853,22,0,0,0,1,1,0,0,1
5.854,22,0,0,0,1,1,0,0,1
5.855,22,0,0,0,1,1,0,0,1
5.856,22,0,0,0,1,1,0,0,1
5.857,22,0,0,0,1,1,0,0,1
5.858,22,0,0,0,1,1,0,0,1
5.859,22,0,0,0,1,1,0,0,1
5.86,22,0,0,0,1,1,0,0,1
5.861,22,0,0,0,1,1,0,0,1
5.862,22,0,0,0,1,1,0,0,1
5.863,22,0,0,0,1,1,0,0,1
5.864,22,0,0,0,1,1,0,0,1
5.865,22,0,0,0,1,1,0,0,1
5.866,22,0,0,0,1,1,0,0,1
5.867,22,0,0,0,1,1,0,0,1
5.868,22,0,0,0,1,1,0,0,1
5.869,22,0,0,0,1,1,0,0,1
5.87,22,0,0,0,1,1,0,0,1
5.871,22,0,0,0,1,1,0,0,1
5.872,22,0,0,0,1,1,0,0,1
5.873,22,0,0,0,1,1,0,0,1
5.874,22,0,0,0,1,1,0,0,1
5.875,22,0,0,0,1,1,0,0,1
5.876,22,0,0,0,1,1,0,0,1
5.877,22,0,0,0,1,1,0,0,1
5.878,22,0,0,0,1,1,0,0,1
5.879,22,0,0,0,1,1,0,0,1
5.88,22,0,0,0,1,1,0,0,1
5.881,22,0,0,0,1,1,0,0,1
5.882,22,0,0,0,1,1,0,0,1
5.883,22,0,0,0,1,1,0,0,1
5.884,22,0,0,0,1,1,0,0,1
5.885,22,0,0,0,1,1,0,0,1
5.886,22,0,0,0,1,1,0,0,1
5.887,22,0,0,0,1,1,0,0,1
5.888,22,0,0,0,1,1,0,0,1
5.889,22,0,0,0,1,1,0,0,1
5.89,22,0,0,0,1,1,0,0,1
5.891,22,0,0,0,1,1,0,0,1
5.892,22,0,0,0,1,1,0,0,1
5.893,22,0,0,0,1,1,0,0,1
5.894,22,0,0,0,1,1,0,0,1
5.895,22,0,0,0,1,1,0,0,1
5.896,22,0,0,0,1,1,0,0,1
5.897,22,0,0,0,1,1,0,0,1
5.898,22,0,0,0,1,1,0,0,1
5.899,22,0,0,0,1,1,0,0,1
5.9,22,0,0,0,1,1,0,0,1
5.901,22,0,0,0,1,1,0,0,1
5.902,22,0,0,0,1,1,0,0,1
5.903,22,0,0,0,1,1,0,0,1
5.904,22,0,0,0,1,1,0,0,1
5.905,22,0,0,0,1,1,0,0,1
5.906,22,0,0,0,1,1,0,0,1
5.907,22,0,0,0,1,1,0,0,1
5.908,22,0,0,0,1,1,0,0,1
5.909,22,0,0,0,1,1,0,0,1
5.91,22,0,0,0,1,1,0,0,1
5.911,22,0,0,0,1,1,0,0,1
5.912,22,0,0,0,1,1,0,0,1
5.913,22,0,0,0,1,1,0,0,1
5.914,22,0,0,0,1,1,0,0,1
5.915,22,0,0,0,1,1,0,0,1
5.916,22,0,0,0,1,1,0,0,1
5.917,22,0,0,0,1,1,0,0,1
5.918,22,0,0,0,1,1,0,0,1
5.919,22,0,0,0,1,1,0,0,1
5.92,22,0,0,0,1,1,0,0,1
5.921,22,0,0,0,1,1,0,0,1
5.922,22,0,0,0,1,1,0,0,1
5.923,22,0,0,0,1,1,0,0,1
5.924,22,0,0,0,1,1,0,0,1
5.925,22,0,0,0,1,1,0,0,1
5.926,22,0,0,0,1,1,0,0,1
5.927,22,0,0,0,1,1,0,0,1
5.928,22,0,0,0,1,1,0,0,1
5.929,22,0,0,0,1,1,0,0,1
5.93,22,0,0,0,1,1,0,0,1
5.931,22,0,0,0,1,1,0,0,1
5.932,22,0,0,0,1,1,0,0,1
5.933,22,0,0,0,1,1,0,0,1
5.934,22,0,0,0,1,1,0,0,1
5.935,22,0,0,0,1,1,0,0,1
5.936,22,0,0,0,1,1,0,0,1
5.937,22,0,0,0,1,1,0,0,1
5.938,22,0,0,0,1,1,0,0,1
5.939,22,0,0,0,1,1,0,0,1
5.94,22,0,0,0,1,1,0,0,1
5.941,22,0,0,0,1,1,0,0,1
5.942,22,0,0,0,1,1,0,0,1
5.943,22,0,0,0,1,1,0,0,1
5.944,22,0,0,0,1,1,0,0,1
5.945,22,0,0,0,1,1,0,0,1
5.946,22,0,0,0,1,1,0,0,1
5.947,22,0,0,0,1,1,0,0,1
5.948,22,0,0,0,1,1,0,0,1
5.949,22,0,0,0,1,1,0,0,1
5.95,22,0,0,0,1,1,0,0,1
5.951,22,0,0,0,1,1,0,0,1
5.952,22,0,0,0,1,1,0,0,1
5.953,22,0,0,0,1,1,0,0,1
5.954,22,0,0,0,1,1,0,0,1
5.955,22,0,0,0,1,1,0,0,1
5.956,22,0,0,0,1,1,0,0,1
5.957,22,0,0,0,1,1,0,0,1
5.958,22,0,0,0,1,1,0,0,1
5.959,22,0,0,0,1,1,0,0,1
5.96,22,0,0,0,1,1,0,0,1
5.961,22,0,0,0,1,1,0,0,1
5.962,22,0,0,0,1,1,0,0,1
5.963,22,0,0,0,1,1,0,0,1
5.964,22,0,0,0,1,1,0,0,1
5.965,22,0,0,0,1,1,0,0,1
5.966,22,0,0,0,1,1,0,0,1
5.967,22,0,0,0,1,1,0,0,1
5.968,22,0,0,0,1,1,0,0,1
5.969,22,0,0,0,1,1,0,0,1
5.97,22,0,0,0,1,1,0,0,1
5.971,22,0,0,0,1,1,0,0,1
5.972,22,0,0,0,1,1,0,0,1
5.973,22,0,0,0,1,1,0,0,1
5.974,22,0,0,0,1,1,0,0,1
5.975,22,0,0,0,1,1,0,0,1
5.976,22,0,0,0,1,1,0,0,1
5.977,22,0,0,0,1,1,0,0,1
5.978,22,0,0,0,1,1,0,0,1
5.979,22,0,0,0,1,1,0,0,1
5.98,22,0,0,0,1,1,0,0,1
5.981,22,0,0,0,1,1,0,0,1
5.982,22,0,0,0,1,1,0,0,1
5.983,22,0,0,0,1,1,0,0,1
5.984,22,0,0,0,1,1,0,0,1
5.985,22,0,0,0,1,1,0,0,1
5.986,22,0,0,0,1,1,0,0,1
5.987,22,0,0,0,1,1,0,0,1
5.988,22,0,0,0,1,1,0,0,1
5.989,22,0,0,0,1,1,0,0,1
