"time","J1_0w","J2_0w","J3_0w","J4_0w"
0.324,7.4215,3.13795,-3.10862e-015,-3.1083e-015
0.324,7.39768,3.15174,-2.22045e-015,-2.22028e-015
0.3255,7.39768,3.15174,-2.22045e-015,-2.22028e-015
0.3255,7.37335,3.16551,-2.22045e-015,-2.22044e-015
0.327,7.37335,3.16551,-2.22045e-015,-2.22044e-015
0.327,7.34853,3.17927,-3.10862e-015,-3.1088e-015
0.3285,7.34853,3.17927,-3.10862e-015,-3.1088e-015
0.3285,7.32327,3.19302,-3.10862e-015,-3.109e-015
0.33,7.32327,3.19302,-3.10862e-015,-3.109e-015
0.33,7.29757,3.20676,-2.66454e-015,-2.66513e-015
0.3315,7.29757,3.20676,-2.66454e-015,-2.66513e-015
0.3315,7.27147,3.22049,-2.22045e-015,-2.22131e-015
0.333,7.27147,3.22049,-2.22045e-015,-2.22131e-015
0.333,7.24501,3.23421,-2.66454e-015,-2.66571e-015
0.3345,7.24501,3.23421,-2.66454e-015,-2.66571e-015
0.3345,7.2182,3.24791,-2.22045e-015,-2.22199e-015
0.336,7.2182,3.24791,-2.22045e-015,-2.22199e-015
0.336,7.19107,3.2616,-2.66454e-015,-2.66643e-015
0.3375,7.19107,3.2616,-2.66454e-015,-2.66643e-015
0.3375,7.16364,3.27529,-3.55271e-015,-3.55491e-015
0.339,7.16364,3.27529,-3.55271e-015,-3.55491e-015
0.339,7.13595,3.28896,-3.10862e-015,-3.11113e-015
0.3405,7.13595,3.28896,-3.10862e-015,-3.11113e-015
0.3405,7.10803,3.30261,-3.10862e-015,-3.11144e-015
0.342,7.10803,3.30261,-3.10862e-015,-3.11144e-015
0.342,7.07991,3.31626,-2.66454e-015,-2.66766e-015
0.3435,7.07991,3.31626,-2.66454e-015,-2.66766e-015
0.3435,7.05164,3.3299,-2.66454e-015,-2.66796e-015
0.345,7.05164,3.3299,-2.66454e-015,-2.66796e-015
0.345,7.02323,3.34352,-3.10862e-015,-3.11234e-015
0.3465,7.02323,3.34352,-3.10862e-015,-3.11234e-015
0.3465,6.99474,3.35713,-3.10862e-015,-3.11262e-015
0.348,6.99474,3.35713,-3.10862e-015,-3.11262e-015
0.348,6.96619,3.37073,-3.10862e-015,-3.11288e-015
0.3495,6.96619,3.37073,-3.10862e-015,-3.11288e-015
0.3495,6.93759,3.38432,-2.22045e-015,-2.22495e-015
0.351,6.93759,3.38432,-2.22045e-015,-2.22495e-015
0.351,6.90899,3.39789,-2.66454e-015,-2.66928e-015
0.3525,6.90899,3.39789,-2.66454e-015,-2.66928e-015
0.3525,6.88043,3.41146,-2.22045e-015,-2.2254e-015
0.354,6.88043,3.41146,-2.22045e-015,-2.2254e-015
0.354,6.85193,3.42501,-2.66454e-015,-2.66966e-015
0.3555,6.85193,3.42501,-2.66454e-015,-2.66966e-015
0.3555,6.82354,3.43855,-2.66454e-015,-2.6698e-015
0.357,6.82354,3.43855,-2.66454e-015,-2.6698e-015
0.357,6.79528,3.45207,-1.77636e-015,-1.78171e-015
0.3585,6.79528,3.45207,-1.77636e-015,-1.78171e-015
0.3585,6.7672,3.46559,-2.66454e-015,-2.66993e-015
0.36,6.7672,3.46559,-2.66454e-015,-2.66993e-015
0.36,6.73931,3.47909,-2.22045e-015,-2.22582e-015
0.3615,6.73931,3.47909,-2.22045e-015,-2.22582e-015
0.3615,6.71167,3.49258,-1.77636e-015,-1.78164e-015
0.363,6.71167,3.49258,-1.77636e-015,-1.78164e-015
0.363,6.68427,3.50606,-1.77636e-015,-1.78157e-015
0.3645,6.68427,3.50606,-1.77636e-015,-1.78157e-015
0.3645,6.65718,3.51952,-2.22045e-015,-2.22555e-015
0.366,6.65718,3.51952,-2.22045e-015,-2.22555e-015
0.366,6.6304,3.53298,-1.77636e-015,-1.78132e-015
0.3675,6.6304,3.53298,-1.77636e-015,-1.78132e-015
0.3675,6.60398,3.54642,-2.22045e-015,-2.22522e-015
0.369,6.60398,3.54642,-2.22045e-015,-2.22522e-015
0.369,6.57794,3.55985,-1.33227e-015,-1.33682e-015
0.3705,6.57794,3.55985,-1.33227e-015,-1.33682e-015
0.3705,6.55232,3.57326,-2.22045e-015,-2.22475e-015
0.372,6.55232,3.57326,-2.22045e-015,-2.22475e-015
0.372,6.52713,3.58666,-1.77636e-015,-1.78038e-015
0.3735,6.52713,3.58666,-1.77636e-015,-1.78038e-015
0.3735,6.50241,3.60005,-1.77636e-015,-1.78007e-015
0.375,6.50241,3.60005,-1.77636e-015,-1.78007e-015
0.375,6.47818,3.61343,-2.22045e-015,-2.22383e-015
0.3765,6.47818,3.61343,-2.22045e-015,-2.22383e-015
0.3765,6.45446,3.62679,-2.22045e-015,-2.22346e-015
0.378,6.45446,3.62679,-2.22045e-015,-2.22346e-015
0.378,6.43128,3.64015,-2.66454e-015,-2.66717e-015
0.3795,6.43128,3.64015,-2.66454e-015,-2.66717e-015
0.3795,6.40866,3.65348,-2.22045e-015,-2.22268e-015
0.381,6.40866,3.65348,-2.22045e-015,-2.22268e-015
0.381,6.38662,3.66681,-2.66454e-015,-2.66636e-015
0.3825,6.38662,3.66681,-2.66454e-015,-2.66636e-015
0.3825,6.36518,3.68012,-1.77636e-015,-1.77778e-015
0.384,6.36518,3.68012,-1.77636e-015,-1.77778e-015
0.384,6.34435,3.69342,-2.22045e-015,-2.22148e-015
0.3855,6.34435,3.69342,-2.22045e-015,-2.22148e-015
0.3855,6.32415,3.70671,-2.66454e-015,-2.66519e-015
0.387,6.32415,3.70671,-2.66454e-015,-2.66519e-015
0.387,6.30461,3.71998,-1.77636e-015,-1.77666e-015
0.3885,6.30461,3.71998,-1.77636e-015,-1.77666e-015
0.3885,6.28572,3.73324,-2.22045e-015,-2.22038e-015
0.39,6.28572,3.73324,-2.22045e-015,-2.22038e-015
0.39,6.26752,3.74649,-1.77636e-015,-1.77587e-015
0.3915,6.26752,3.74649,-1.77636e-015,-1.77587e-015
0.3915,6.25,3.75972,-1.33227e-015,-1.33136e-015
0.393,6.25,3.75972,-1.33227e-015,-1.33136e-015
0.393,6.23319,3.77294,-1.77636e-015,-1.77502e-015
0.3945,6.23319,3.77294,-1.77636e-015,-1.77502e-015
0.3945,6.21707,3.78615,-1.77636e-015,-1.77458e-015
0.396,6.21707,3.78615,-1.77636e-015,-1.77458e-015
0.396,6.20166,3.79934,-2.22045e-015,-2.21822e-015
0.3975,6.20166,3.79934,-2.22045e-015,-2.21822e-015
0.3975,6.18697,3.81252,-1.77636e-015,-1.77367e-015
0.399,6.18697,3.81252,-1.77636e-015,-1.77367e-015
0.399,6.17299,3.82569,-2.22045e-015,-2.21727e-015
0.4,6.17299,3.82569,-2.22045e-015,-2.21727e-015
0.4005,6.17299,3.82569,-2.22045e-015,-2.21727e-015
0.4005,6.15974,3.83384,0.005,-2.75214e-015
0.402,6.15974,3.83384,0.005,-2.75214e-015
0.402,6.1472,3.83198,0.02,-1.21431e-015
0.4035,6.1472,3.83198,0.02,-1.21431e-015
0.4035,6.13537,3.8301,0.035,-4.30211e-016
0.405,6.13537,3.8301,0.035,-4.30211e-016
0.405,6.12426,3.82821,0.05,-1.20737e-015
0.4065,6.12426,3.82821,0.05,-1.20737e-015
0.4065,6.11384,3.82631,0.065,-1.1241e-015
0.408,6.11384,3.82631,0.065,-1.1241e-015
0.408,6.10413,3.82439,0.08,-1.01308e-015
0.4095,6.10413,3.82439,0.08,-1.01308e-015
0.4095,6.09512,3.82246,0.095,-9.02056e-016
0.411,6.09512,3.82246,0.095,-9.02056e-016
0.411,6.08678,3.82052,0.11,-2.16493e-015
0.4125,6.08678,3.82052,0.11,-2.16493e-015
0.4125,6.07912,3.81856,0.125,-1.60982e-015
0.414,6.07912,3.81856,0.125,-1.60982e-015
0.414,6.07214,3.81659,0.14,-1.94289e-015
0.4155,6.07214,3.81659,0.14,-1.94289e-015
0.4155,6.06578,3.81461,0.155,-2.33147e-015
0.417,6.06578,3.81461,0.155,-2.33147e-015
0.417,6.06007,3.81261,0.17,-2.55351e-015
0.4185,6.06007,3.81261,0.17,-2.55351e-015
0.4185,6.055,3.81059,0.185,-1.9984e-015
0.42,6.055,3.81059,0.185,-1.9984e-015
0.42,6.05053,3.80856,0.2,-2.58127e-015
0.4215,6.05053,3.80856,0.2,-2.58127e-015
0.4215,6.04665,3.80652,0.215,-2.72005e-015
0.423,6.04665,3.80652,0.215,-2.72005e-015
0.423,6.04334,3.80447,0.23,-1.72085e-015
0.4245,6.04334,3.80447,0.23,-1.72085e-015
0.4245,6.04057,3.80239,0.245,-2.77556e-015
0.426,6.04057,3.80239,0.245,-2.77556e-015
0.426,6.03833,3.80031,0.26,-1.83187e-015
0.4275,6.03833,3.80031,0.26,-1.83187e-015
0.4275,6.03658,3.79821,0.275,-1.72085e-015
0.429,6.03658,3.79821,0.275,-1.72085e-015
0.429,6.03531,3.7961,0.29,-2.05391e-015
0.4305,6.03531,3.7961,0.29,-2.05391e-015
0.4305,6.03449,3.79397,0.305,-1.11022e-015
0.432,6.03449,3.79397,0.305,-1.11022e-015
0.432,6.03409,3.79182,0.32,-1.44329e-015
0.4335,6.03409,3.79182,0.32,-1.44329e-015
0.4335,6.03409,3.78967,0.335,-1.83187e-015
0.435,6.03409,3.78967,0.335,-1.83187e-015
0.435,6.03446,3.78749,0.35,-2.16493e-015
0.4365,6.03446,3.78749,0.35,-2.16493e-015
0.4365,6.03516,3.78531,0.365,-1.66533e-015
0.438,6.03516,3.78531,0.365,-1.66533e-015
0.438,6.03617,3.7831,0.38,-1.11022e-015
0.4395,6.03617,3.7831,0.38,-1.11022e-015
0.4395,6.03746,3.78089,0.395,-1.44329e-015
0.441,6.03746,3.78089,0.395,-1.44329e-015
0.441,6.03899,3.77866,0.41,-9.4369e-016
0.4425,6.03899,3.77866,0.41,-9.4369e-016
0.4425,6.04073,3.77641,0.425,-3.88578e-016
0.444,6.04073,3.77641,0.425,-3.88578e-016
0.444,6.04265,3.77415,0.44,-9.4369e-016
0.4455,6.04265,3.77415,0.44,-9.4369e-016
0.4455,6.04472,3.77187,0.455,-8.32667e-016
0.447,6.04472,3.77187,0.455,-8.32667e-016
0.447,6.0469,3.76958,0.47,-1.16573e-015
0.4485,6.0469,3.76958,0.47,-1.16573e-015
0.4485,6.04917,3.76728,0.485,-1.05471e-015
0.45,6.04917,3.76728,0.485,-1.05471e-015
0.45,6.05148,3.76496,0.5,-1.55431e-015
0.4515,6.05148,3.76496,0.5,-1.55431e-015
0.4515,6.05381,3.76262,0.515,-9.99201e-016
0.453,6.05381,3.76262,0.515,-9.99201e-016
0.453,6.05612,3.76027,0.53,-8.88178e-016
0.4545,6.05612,3.76027,0.53,-8.88178e-016
0.4545,6.05838,3.7579,0.545,-7.77156e-016
0.456,6.05838,3.7579,0.545,-7.77156e-016
0.456,6.06056,3.75552,0.56,-2.22045e-015
0.4575,6.06056,3.75552,0.56,-2.22045e-015
0.4575,6.06262,3.75312,0.575,-1.66533e-015
0.459,6.06262,3.75312,0.575,-1.66533e-015
0.459,6.06453,3.75071,0.59,-2.44249e-015
0.4605,6.06453,3.75071,0.59,-2.44249e-015
0.4605,6.06626,3.74828,0.605,-1.55431e-015
0.462,6.06626,3.74828,0.605,-1.55431e-015
0.462,6.06778,3.74584,0.62,-1.44329e-015
0.4635,6.06778,3.74584,0.62,-1.44329e-015
0.4635,6.06907,3.74338,0.635,-1.33227e-015
0.465,6.06907,3.74338,0.635,-1.33227e-015
0.465,6.07008,3.7409,0.65,-1.22125e-015
0.4665,6.07008,3.7409,0.65,-1.22125e-015
0.4665,6.07078,3.73841,0.665,-1.11022e-015
0.468,6.07078,3.73841,0.665,-1.11022e-015
0.468,6.07115,3.73591,0.68,-1.44329e-015
0.4695,6.07115,3.73591,0.68,-1.44329e-015
0.4695,6.07115,3.73339,0.695,-4.44089e-016
0.471,6.07115,3.73339,0.695,-4.44089e-016
0.471,6.07077,3.73085,0.71,-7.77156e-016
0.4725,6.07077,3.73085,0.71,-7.77156e-016
0.4725,6.06996,3.7283,0.725,-1.11022e-015
0.474,6.06996,3.7283,0.725,-1.11022e-015
0.474,6.06872,3.72573,0.74,-5.55112e-016
0.4755,6.06872,3.72573,0.74,-5.55112e-016
0.4755,6.067,3.72315,0.755,-1.77636e-015
0.477,6.067,3.72315,0.755,-1.77636e-015
0.477,6.0648,3.72054,0.77,-1.22125e-015
0.4785,6.0648,3.72054,0.77,-1.22125e-015
0.4785,6.06208,3.71793,0.785,-1.11022e-015
0.48,6.06208,3.71793,0.785,-1.11022e-015
0.48,6.05882,3.7153,0.8,-1.33227e-015
0.4815,6.05882,3.7153,0.8,-1.33227e-015
0.4815,6.05501,3.71265,0.815,-1.66533e-015
0.483,6.05501,3.71265,0.815,-1.66533e-015
0.483,6.05063,3.70998,0.83,-1.11022e-015
0.4845,6.05063,3.70998,0.83,-1.11022e-015
0.4845,6.04566,3.7073,0.845,-1.44329e-015
0.486,6.04566,3.7073,0.845,-1.44329e-015
0.486,6.04007,3.70461,0.86,-1.77636e-015
0.4875,6.04007,3.70461,0.86,-1.77636e-015
0.4875,6.03387,3.70189,0.875,-1.22125e-015
0.489,6.03387,3.70189,0.875,-1.22125e-015
0.489,6.02703,3.69916,0.89,-6.66134e-016
0.4905,6.02703,3.69916,0.89,-6.66134e-016
0.4905,6.01954,3.69642,0.905,-1.44329e-015
0.492,6.01954,3.69642,0.905,-1.44329e-015
0.492,6.01138,3.69366,0.92,-1.33227e-015
0.4935,6.01138,3.69366,0.92,-1.33227e-015
0.4935,6.00257,3.69088,0.935,-2.10942e-015
0.495,6.00257,3.69088,0.935,-2.10942e-015
0.495,5.99309,3.68809,0.95,-1.55431e-015
0.4965,5.99309,3.68809,0.95,-1.55431e-015
0.4965,5.98292,3.68527,0.965,-1.44329e-015
0.498,5.98292,3.68527,0.965,-1.44329e-015
0.498,5.97205,3.68245,0.98,-2.66454e-015
0.4995,5.97205,3.68245,0.98,-2.66454e-015
0.4995,5.96051,3.6796,0.995,-2.55351e-015
0.501,5.96051,3.6796,0.995,-2.55351e-015
0.501,5.94828,3.67674,1.01,-3.33067e-015
0.5025,5.94828,3.67674,1.01,-3.33067e-015
0.5025,5.93535,3.67387,1.025,-2.44249e-015
0.504,5.93535,3.67387,1.025,-2.44249e-015
0.504,5.92173,3.67097,1.04,-3.10862e-015
0.5055,5.92173,3.67097,1.04,-3.10862e-015
0.5055,5.90744,3.66806,1.055,-3.10862e-015
0.507,5.90744,3.66806,1.055,-3.10862e-015
0.507,5.89247,3.66513,1.07,-2.44249e-015
0.5085,5.89247,3.66513,1.07,-2.44249e-015
0.5085,5.87681,3.66219,1.085,-2.88658e-015
0.51,5.87681,3.66219,1.085,-2.88658e-015
0.51,5.86049,3.65923,1.1,-2.22045e-015
0.5115,5.86049,3.65923,1.1,-2.22045e-015
0.5115,5.84351,3.65625,1.115,-2.66454e-015
0.513,5.84351,3.65625,1.115,-2.66454e-015
0.513,5.82589,3.65326,1.13,-2.44249e-015
0.5145,5.82589,3.65326,1.13,-2.44249e-015
0.5145,5.80763,3.65024,1.145,-2.66454e-015
0.516,5.80763,3.65024,1.145,-2.66454e-015
0.516,5.78875,3.64722,1.16,-1.77636e-015
0.5175,5.78875,3.64722,1.16,-1.77636e-015
0.5175,5.76926,3.64417,1.175,-1.9984e-015
0.519,5.76926,3.64417,1.175,-1.9984e-015
0.519,5.74919,3.64111,1.19,-2.44249e-015
0.5205,5.74919,3.64111,1.19,-2.44249e-015
0.5205,5.72855,3.63803,1.205,-2.22045e-015
0.522,5.72855,3.63803,1.205,-2.22045e-015
0.522,5.70736,3.63493,1.22,-2.66454e-015
0.5235,5.70736,3.63493,1.22,-2.66454e-015
0.5235,5.68564,3.63182,1.235,-2.88658e-015
0.525,5.68564,3.63182,1.235,-2.88658e-015
0.525,5.66342,3.62868,1.25,-2.44249e-015
0.5265,5.66342,3.62868,1.25,-2.44249e-015
0.5265,5.64071,3.62554,1.265,-2.22045e-015
0.528,5.64071,3.62554,1.265,-2.22045e-015
0.528,5.61755,3.62237,1.28,-8.88178e-016
0.5295,5.61755,3.62237,1.28,-8.88178e-016
0.5295,5.59395,3.61918,1.295,-1.9984e-015
0.531,5.59395,3.61918,1.295,-1.9984e-015
0.531,5.56994,3.61598,1.31,-1.55431e-015
0.5325,5.56994,3.61598,1.31,-1.55431e-015
0.5325,5.54556,3.61277,1.325,-1.33227e-015
0.534,5.54556,3.61277,1.325,-1.33227e-015
0.534,5.52082,3.60953,1.34,-1.77636e-015
0.5355,5.52082,3.60953,1.34,-1.77636e-015
0.5355,5.49576,3.60628,1.355,-2.44249e-015
0.537,5.49576,3.60628,1.355,-2.44249e-015
0.537,5.47041,3.603,1.37,-2.44249e-015
0.5385,5.47041,3.603,1.37,-2.44249e-015
0.5385,5.4448,3.59971,1.385,-2.22045e-015
0.54,5.4448,3.59971,1.385,-2.22045e-015
0.54,5.41895,3.59641,1.4,-1.77636e-015
0.5415,5.41895,3.59641,1.4,-1.77636e-015
0.5415,5.3929,3.59308,1.415,-2.44249e-015
0.543,5.3929,3.59308,1.415,-2.44249e-015
0.543,5.36668,3.58974,1.43,-1.9984e-015
0.5445,5.36668,3.58974,1.43,-1.9984e-015
0.5445,5.34033,3.58638,1.445,-1.77636e-015
0.546,5.34033,3.58638,1.445,-1.77636e-015
0.546,5.31387,3.583,1.46,-1.77636e-015
0.5475,5.31387,3.583,1.46,-1.77636e-015
0.5475,5.28735,3.57961,1.475,-1.11022e-015
0.549,5.28735,3.57961,1.475,-1.11022e-015
0.549,5.26078,3.57619,1.49,-1.11022e-015
0.5505,5.26078,3.57619,1.49,-1.11022e-015
0.5505,5.23421,3.57276,1.505,-1.33227e-015
0.552,5.23421,3.57276,1.505,-1.33227e-015
0.552,5.20767,3.56931,1.52,-1.33227e-015
0.5535,5.20767,3.56931,1.52,-1.33227e-015
0.5535,5.18119,3.56584,1.535,-6.66134e-016
0.555,5.18119,3.56584,1.535,-6.66134e-016
0.555,5.1548,3.56236,1.55,-1.55431e-015
0.5565,5.1548,3.56236,1.55,-1.55431e-015
0.5565,5.12854,3.55885,1.565,-1.77636e-015
0.558,5.12854,3.55885,1.565,-1.77636e-015
0.558,5.10244,3.55533,1.58,-8.88178e-016
0.5595,5.10244,3.55533,1.58,-8.88178e-016
0.5595,5.07653,3.55179,1.595,-1.11022e-015
0.561,5.07653,3.55179,1.595,-1.11022e-015
0.561,5.05086,3.54823,1.61,-1.11022e-015
0.5625,5.05086,3.54823,1.61,-1.11022e-015
0.5625,5.02543,3.54466,1.625,-1.33227e-015
0.564,5.02543,3.54466,1.625,-1.33227e-015
0.564,5.00029,3.54106,1.64,-1.11022e-015
0.5655,5.00029,3.54106,1.64,-1.11022e-015
0.5655,4.97547,3.53745,1.655,-6.66134e-016
0.567,4.97547,3.53745,1.655,-6.66134e-016
0.567,4.951,3.53382,1.67,-6.66134e-016
0.5685,4.951,3.53382,1.67,-6.66134e-016
0.5685,4.92691,3.53016,1.685,-1.11022e-015
0.57,4.92691,3.53016,1.685,-1.11022e-015
0.57,4.90324,3.5265,1.7,-6.66134e-016
0.5715,4.90324,3.5265,1.7,-6.66134e-016
0.5715,4.87999,3.52281,1.715,-4.44089e-016
0.573,4.87999,3.52281,1.715,-4.44089e-016
0.573,4.8572,3.5191,1.73,-2.22045e-016
0.5745,4.8572,3.5191,1.73,-2.22045e-016
0.5745,4.8349,3.51538,1.745,-6.66134e-016
0.576,4.8349,3.51538,1.745,-6.66134e-016
0.576,4.81311,3.51163,1.76,-2.22045e-016
0.5775,4.81311,3.51163,1.76,-2.22045e-016
0.5775,4.79186,3.50787,1.775,-4.44089e-016
0.579,4.79186,3.50787,1.775,-4.44089e-016
0.579,4.77116,3.50409,1.79,-8.88178e-016
0.5805,4.77116,3.50409,1.79,-8.88178e-016
0.5805,4.75105,3.50029,1.805,-1.55431e-015
0.582,4.75105,3.50029,1.805,-1.55431e-015
0.582,4.73153,3.49647,1.82,-1.33227e-015
0.5835,4.73153,3.49647,1.82,-1.33227e-015
0.5835,4.71263,3.49263,1.835,-6.66134e-016
0.585,4.71263,3.49263,1.835,-6.66134e-016
0.585,4.69437,3.48878,1.85,-6.66134e-016
0.5865,4.69437,3.48878,1.85,-6.66134e-016
0.5865,4.67675,3.4849,1.865,-1.11022e-015
0.588,4.67675,3.4849,1.865,-1.11022e-015
0.588,4.6598,3.48101,1.88,-1.77636e-015
0.5895,4.6598,3.48101,1.88,-1.77636e-015
0.5895,4.64352,3.47709,1.895,-2.22045e-016
0.591,4.64352,3.47709,1.895,-2.22045e-016
0.591,4.62794,3.47316,1.91,-2.22045e-016
0.5925,4.62794,3.47316,1.91,-2.22045e-016
0.5925,4.61305,3.46921,1.925,-2.22045e-016
0.594,4.61305,3.46921,1.925,-2.22045e-016
0.594,4.59887,3.46524,1.94,-4.44089e-016
0.5955,4.59887,3.46524,1.94,-4.44089e-016
0.5955,4.58541,3.46125,1.955,-6.66134e-016
0.597,4.58541,3.46125,1.955,-6.66134e-016
0.597,4.57266,3.45724,1.97,-6.66134e-016
0.5985,4.57266,3.45724,1.97,-6.66134e-016
0.5985,4.56063,3.45321,1.985,-1.55431e-015
0.6,4.56063,3.45321,1.985,-1.55431e-015
0.6,4.54933,3.44917,2,-1.33227e-015
0.6015,4.54933,3.44917,2,-1.33227e-015
0.6015,4.53876,3.4451,2.015,-8.88178e-016
0.603,4.53876,3.4451,2.015,-8.88178e-016
0.603,4.52891,3.44101,2.03,-1.77636e-015
0.6045,4.52891,3.44101,2.03,-1.77636e-015
0.6045,4.51979,3.43691,2.045,-1.33227e-015
0.606,4.51979,3.43691,2.045,-1.33227e-015
0.606,4.51138,3.43278,2.06,-1.77636e-015
0.6075,4.51138,3.43278,2.06,-1.77636e-015
0.6075,4.50368,3.42864,2.075,-1.77636e-015
0.609,4.50368,3.42864,2.075,-1.77636e-015
0.609,4.4967,3.42447,2.09,-2.22045e-015
0.6105,4.4967,3.42447,2.09,-2.22045e-015
0.6105,4.49041,3.42029,2.105,-1.77636e-015
0.612,4.49041,3.42029,2.105,-1.77636e-015
0.612,4.48481,3.41608,2.12,-1.77636e-015
0.6135,4.48481,3.41608,2.12,-1.77636e-015
0.6135,4.47989,3.41186,2.135,-2.22045e-015
0.615,4.47989,3.41186,2.135,-2.22045e-015
0.615,4.47563,3.40762,2.15,-1.77636e-015
0.6165,4.47563,3.40762,2.15,-1.77636e-015
0.6165,4.47201,3.40336,2.165,-2.66454e-015
0.618,4.47201,3.40336,2.165,-2.66454e-015
0.618,4.46904,3.39907,2.18,-1.77636e-015
0.6195,4.46904,3.39907,2.18,-1.77636e-015
0.6195,4.46668,3.39477,2.195,-1.77636e-015
0.621,4.46668,3.39477,2.195,-1.77636e-015
0.621,4.46491,3.39045,2.21,-1.77636e-015
0.6225,4.46491,3.39045,2.21,-1.77636e-015
0.6225,4.46373,3.38611,2.225,-1.33227e-015
0.624,4.46373,3.38611,2.225,-1.33227e-015
0.624,4.4631,3.38175,2.24,-2.22045e-015
0.6255,4.4631,3.38175,2.24,-2.22045e-015
0.6255,4.46301,3.37737,2.255,-2.66454e-015
0.627,4.46301,3.37737,2.255,-2.66454e-015
0.627,4.46343,3.37296,2.27,-2.22045e-015
0.6285,4.46343,3.37296,2.27,-2.22045e-015
0.6285,4.46434,3.36854,2.285,-2.22045e-015
0.63,4.46434,3.36854,2.285,-2.22045e-015
0.63,4.46571,3.3641,2.3,-2.22045e-015
0.6315,4.46571,3.3641,2.3,-2.22045e-015
0.6315,4.46751,3.35964,2.315,-1.77636e-015
0.633,4.46751,3.35964,2.315,-1.77636e-015
0.633,4.46973,3.35516,2.33,-2.66454e-015
0.6345,4.46973,3.35516,2.33,-2.66454e-015
0.6345,4.47232,3.35065,2.345,-2.22045e-015
0.636,4.47232,3.35065,2.345,-2.22045e-015
0.636,4.47526,3.34613,2.36,-2.22045e-015
0.6375,4.47526,3.34613,2.36,-2.22045e-015
0.6375,4.47853,3.34159,2.375,-2.22045e-015
0.639,4.47853,3.34159,2.375,-2.22045e-015
0.639,4.48209,3.33703,2.39,-2.66454e-015
0.6405,4.48209,3.33703,2.39,-2.66454e-015
0.6405,4.4859,3.33244,2.405,-2.66454e-015
0.642,4.4859,3.33244,2.405,-2.66454e-015
0.642,4.48995,3.32784,2.42,-2.22045e-015
0.6435,4.48995,3.32784,2.42,-2.22045e-015
0.6435,4.49419,3.32322,2.435,-2.66454e-015
0.645,4.49419,3.32322,2.435,-2.66454e-015
0.645,4.49859,3.31857,2.45,-1.77636e-015
0.6465,4.49859,3.31857,2.45,-1.77636e-015
0.6465,4.50312,3.31391,2.465,-1.33227e-015
0.648,4.50312,3.31391,2.465,-1.33227e-015
0.648,4.50775,3.30922,2.48,-1.77636e-015
0.6495,4.50775,3.30922,2.48,-1.77636e-015
0.6495,4.51245,3.30451,2.495,-2.22045e-015
0.651,4.51245,3.30451,2.495,-2.22045e-015
0.651,4.51718,3.29979,2.51,-1.77636e-015
0.6525,4.51718,3.29979,2.51,-1.77636e-015
0.6525,4.52191,3.29504,2.525,-1.33227e-015
0.654,4.52191,3.29504,2.525,-1.33227e-015
0.654,4.5266,3.29027,2.54,-1.77636e-015
0.6555,4.5266,3.29027,2.54,-1.77636e-015
0.6555,4.53122,3.28549,2.555,-1.77636e-015
0.657,4.53122,3.28549,2.555,-1.77636e-015
0.657,4.53574,3.28068,2.57,-1.33227e-015
0.6585,4.53574,3.28068,2.57,-1.33227e-015
0.6585,4.54013,3.27585,2.585,-2.66454e-015
0.66,4.54013,3.27585,2.585,-2.66454e-015
0.66,4.54435,3.27099,2.6,-2.22045e-015
0.6615,4.54435,3.27099,2.6,-2.22045e-015
0.6615,4.54838,3.26612,2.615,-2.66454e-015
0.663,4.54838,3.26612,2.615,-2.66454e-015
0.663,4.55217,3.26123,2.63,-2.66454e-015
0.6645,4.55217,3.26123,2.63,-2.66454e-015
0.6645,4.55571,3.25632,2.645,-2.22045e-015
0.666,4.55571,3.25632,2.645,-2.22045e-015
0.666,4.55895,3.25138,2.66,-2.66454e-015
0.6675,4.55895,3.25138,2.66,-2.66454e-015
0.6675,4.56187,3.24643,2.675,-2.66454e-015
0.669,4.56187,3.24643,2.675,-2.66454e-015
0.669,4.56445,3.24145,2.69,-2.22045e-015
0.6705,4.56445,3.24145,2.69,-2.22045e-015
0.6705,4.56665,3.23645,2.705,-2.66454e-015
0.672,4.56665,3.23645,2.705,-2.66454e-015
0.672,4.56845,3.23144,2.72,-3.55271e-015
0.6735,4.56845,3.23144,2.72,-3.55271e-015
0.6735,4.56982,3.2264,2.735,-2.66454e-015
0.675,4.56982,3.2264,2.735,-2.66454e-015
0.675,4.57073,3.22134,2.75,-2.22045e-015
0.6765,4.57073,3.22134,2.75,-2.22045e-015
0.6765,4.57116,3.21625,2.765,-2.22045e-015
0.678,4.57116,3.21625,2.765,-2.22045e-015
0.678,4.57109,3.21115,2.78,-2.22045e-015
0.6795,4.57109,3.21115,2.78,-2.22045e-015
0.6795,4.5705,3.20603,2.795,-2.66454e-015
0.681,4.5705,3.20603,2.795,-2.66454e-015
0.681,4.56937,3.20088,2.81,-2.66454e-015
0.6825,4.56937,3.20088,2.81,-2.66454e-015
0.6825,4.56767,3.19571,2.825,-3.55271e-015
0.684,4.56767,3.19571,2.825,-3.55271e-015
0.684,4.56539,3.19052,2.84,-3.10862e-015
0.6855,4.56539,3.19052,2.84,-3.10862e-015
0.6855,4.56251,3.18531,2.855,-2.66454e-015
0.687,4.56251,3.18531,2.855,-2.66454e-015
0.687,4.55902,3.18008,2.87,-2.66454e-015
0.6885,4.55902,3.18008,2.87,-2.66454e-015
0.6885,4.5549,3.17483,2.885,-2.66454e-015
