"Time","axlePosition","RUN1_cycleEnd","RUN1_rotation","speedVal2"
0.459,0,1,0,0
0.46,0,1,0,0
0.461,0,1,0,0
0.462,0,1,0,0
0.463,0,1,0,0
0.464,0,1,0,0
0.465,0,1,0,0
0.466,0,1,0,0
0.467,0,1,0,0
0.468,0,1,0,0
0.469,0,1,0,0
0.47,0,1,0,0
0.471,0,1,0,0
0.472,0,1,0,0
0.473,0,1,0,0
0.474,0,1,0,0
0.475,0,1,0,0
0.476,0,1,0,0
0.477,0,1,0,0
0.478,0,1,0,0
0.479,0,1,0,0
0.48,0,1,0,0
0.481,0,1,0,0
0.482,0,1,0,0
0.483,0,1,0,0
0.484,0,1,0,0
0.485,0,1,0,0
0.486,0,1,0,0
0.487,0,1,0,0
0.488,0,1,0,0
0.489,0,1,0,0
0.49,0,1,0,0
0.491,0,1,0,0
0.492,0,1,0,0
0.493,0,1,0,0
0.494,0,1,0,0
0.495,0,1,0,0
0.496,0,1,0,0
0.497,0,1,0,0
0.498,0,1,0,0
0.499,0,1,0,0
0.49999,0,1,0,0
0.5,0,1,0,0
0.501,0,1,0,0
0.502,0,1,0,0
0.503,0,1,0,0
0.504,0,1,0,0
0.505,0,1,0,0
0.506,0,1,0,0
0.507,0,1,0,0
0.508,0,1,0,0
0.509,0,1,0,0
0.51,0,1,0,0
0.511,0,1,0,0
0.512,0,1,0,0
0.513,0,1,0,0
0.514,0,1,0,0
0.515,0,1,0,0
0.516,0,1,0,0
0.517,0,1,0,0
0.518,0,1,0,0
0.519,0,1,0,0
0.52,0,1,0,0
0.521,0,1,0,0
0.522,0,1,0,0
0.523,0,1,0,0
0.524,0,1,0,0
0.525,0,1,0,0
0.526,0,1,0,0
0.527,0,1,0,0
0.528,0,1,0,0
0.529,0,1,0,0
0.53,0,1,0,0
0.531,0,1,0,0
0.532,0,1,0,0
0.533,0,1,0,0
0.534,0,1,0,0
0.535,0,1,0,0
0.536,0,1,0,0
0.537,0,1,0,0
0.538,0,1,0,0
0.539,0,1,0,0
0.54,0,1,0,0
0.541,0,1,0,0
0.542,0,1,0,0
0.543,0,1,0,0
0.544,0,1,0,0
0.545,0,1,0,0
0.546,0,1,0,0
0.547,0,1,0,0
0.548,0,1,0,0
0.549,0,1,0,0
0.54999,0,1,0,0
0.55,0,1,0,0
0.551,0,1,0,0
0.552,0,1,0,0
0.553,0,1,0,0
0.554,0,1,0,0
0.555,0,1,0,0
0.556,0,1,0,0
0.557,0,1,0,0
0.558,0,1,0,0
0.559,0,1,0,0
0.56,0,1,0,0
0.561,0,1,0,0
0.562,0,1,0,0
0.563,0,1,0,0
0.564,0,1,0,0
0.565,0,1,0,0
0.566,0,1,0,0
0.567,0,1,0,0
0.568,0,1,0,0
0.569,0,1,0,0
0.57,0,1,0,0
0.571,0,1,0,0
0.572,0,1,0,0
0.573,0,1,0,0
0.574,0,1,0,0
0.575,0,1,0,0
0.576,0,1,0,0
0.577,0,1,0,0
0.578,0,1,0,0
0.579,0,1,0,0
0.58,0,1,0,0
0.581,0,1,0,0
0.582,0,1,0,0
0.583,0,1,0,0
0.584,0,1,0,0
0.585,0,1,0,0
0.586,0,1,0,0
0.587,0,1,0,0
0.588,0,1,0,0
0.589,0,1,0,0
0.59,0,1,0,0
0.591,0,1,0,0
0.592,0,1,0,0
0.593,0,1,0,0
0.594,0,1,0,0
0.595,0,1,0,0
0.596,0,1,0,0
0.597,0,1,0,0
0.598,0,1,0,0
0.599,0,1,0,0
0.59999,0,1,0,0
0.6,0,1,0,0
0.601,0,1,0,0
0.602,0,1,0,0
0.603,0,1,0,0
0.604,0,1,0,0
0.605,0,1,0,0
0.606,0,1,0,0
0.607,0,1,0,0
0.608,0,1,0,0
0.609,0,1,0,0
0.61,0,1,0,0
0.611,0,1,0,0
0.612,0,1,0,0
0.613,0,1,0,0
0.614,0,1,0,0
0.615,0,1,0,0
0.616,0,1,0,0
0.617,0,1,0,0
0.618,0,1,0,0
0.619,0,1,0,0
0.62,0,1,0,0
0.621,0,1,0,0
0.622,0,1,0,0
0.623,0,1,0,0
0.624,0,1,0,0
0.625,0,1,0,0
0.626,0,1,0,0
0.627,0,1,0,0
0.628,0,1,0,0
0.629,0,1,0,0
0.63,0,1,0,0
0.631,0,1,0,0
0.632,0,1,0,0
0.633,0,1,0,0
0.634,0,1,0,0
0.635,0,1,0,0
0.636,0,1,0,0
0.637,0,1,0,0
0.638,0,1,0,0
0.639,0,1,0,0
0.64,0,1,0,0
0.641,0,1,0,0
0.642,0,1,0,0
0.643,0,1,0,0
0.644,0,1,0,0
0.645,0,1,0,0
0.646,0,1,0,0
0.647,0,1,0,0
0.648,0,1,0,0
0.649,0,1,0,0
0.64999,0,1,0,0
0.65,0,1,0,0
0.651,0,1,0,0
0.652,0,1,0,0
0.653,0,1,0,0
0.654,0,1,0,0
0.655,0,1,0,0
0.656,0,1,0,0
0.657,0,1,0,0
0.658,0,1,0,0
0.659,0,1,0,0
0.66,0,1,0,0
0.661,0,1,0,0
0.662,0,1,0,0
0.663,0,1,0,0
0.664,0,1,0,0
0.665,0,1,0,0
0.666,0,1,0,0
0.667,0,1,0,0
0.668,0,1,0,0
0.669,0,1,0,0
0.67,0,1,0,0
0.671,0,1,0,0
0.672,0,1,0,0
0.673,0,1,0,0
0.674,0,1,0,0
0.675,0,1,0,0
0.676,0,1,0,0
0.677,0,1,0,0
0.678,0,1,0,0
0.679,0,1,0,0
0.68,0,1,0,0
0.681,0,1,0,0
0.682,0,1,0,0
0.683,0,1,0,0
0.684,0,1,0,0
0.685,0,1,0,0
0.686,0,1,0,0
0.687,0,1,0,0
0.688,0,1,0,0
0.689,0,1,0,0
0.69,0,1,0,0
0.691,0,1,0,0
0.692,0,1,0,0
0.693,0,1,0,0
0.694,0,1,0,0
0.695,0,1,0,0
0.696,0,1,0,0
0.697,0,1,0,0
0.698,0,1,0,0
0.699,0,1,0,0
0.69999,0,1,0,0
0.7,0,1,0,0
0.701,0,1,0,0
0.702,0,1,0,0
0.703,0,1,0,0
0.704,0,1,0,0
0.705,0,1,0,0
0.706,0,1,0,0
0.707,0,1,0,0
0.708,0,1,0,0
0.709,0,1,0,0
0.71,0,1,0,0
0.711,0,1,0,0
0.712,0,1,0,0
0.713,0,1,0,0
0.714,0,1,0,0
0.715,0,1,0,0
0.716,0,1,0,0
0.717,0,1,0,0
0.718,0,1,0,0
0.719,0,1,0,0
0.72,0,1,0,0
0.721,0,1,0,0
0.722,0,1,0,0
0.723,0,1,0,0
0.724,0,1,0,0
0.725,0,1,0,0
0.726,0,1,0,0
0.727,0,1,0,0
0.728,0,1,0,0
0.729,0,1,0,0
0.73,0,1,0,0
0.731,0,1,0,0
0.732,0,1,0,0
0.733,0,1,0,0
0.734,0,1,0,0
0.735,0,1,0,0
0.736,0,1,0,0
0.737,0,1,0,0
0.738,0,1,0,0
0.739,0,1,0,0
0.74,0,1,0,0
0.741,0,1,0,0
0.742,0,1,0,0
0.743,0,1,0,0
0.744,0,1,0,0
0.745,0,1,0,0
0.746,0,1,0,0
0.747,0,1,0,0
0.748,0,1,0,0
0.749,0,1,0,0
0.74999,0,1,0,0
0.75,0,1,0,0
0.751,0,1,0,0
0.752,0,1,0,0
0.753,0,1,0,0
0.754,0,1,0,0
0.755,0,1,0,0
0.756,0,1,0,0
0.757,0,1,0,0
0.758,0,1,0,0
0.759,0,1,0,0
0.76,0,1,0,0
0.761,0,1,0,0
0.762,0,1,0,0
0.763,0,1,0,0
0.764,0,1,0,0
0.765,0,1,0,0
0.766,0,1,0,0
0.767,0,1,0,0
0.768,0,1,0,0
0.769,0,1,0,0
0.77,0,1,0,0
0.771,0,1,0,0
0.772,0,1,0,0
0.773,0,1,0,0
0.774,0,1,0,0
0.775,0,1,0,0
0.776,0,1,0,0
0.777,0,1,0,0
0.778,0,1,0,0
0.779,0,1,0,0
0.78,0,1,0,0
0.781,0,1,0,0
0.782,0,1,0,0
0.783,0,1,0,0
0.784,0,1,0,0
0.785,0,1,0,0
0.786,0,1,0,0
0.787,0,1,0,0
0.788,0,1,0,0
0.789,0,1,0,0
0.79,0,1,0,0
0.791,0,1,0,0
0.792,0,1,0,0
0.793,0,1,0,0
0.794,0,1,0,0
0.795,0,1,0,0
0.796,0,1,0,0
0.797,0,1,0,0
0.798,0,1,0,0
0.799,0,1,0,0
0.79999,0,1,0,0
0.8,0,1,0,0
0.801,0,1,0,0
0.802,0,1,0,0
0.803,0,1,0,0
0.804,0,1,0,0
0.805,0,1,0,0
0.806,0,1,0,0
0.807,0,1,0,0
0.808,0,1,0,0
0.809,0,1,0,0
0.81,0,1,0,0
0.811,0,1,0,0
0.812,0,1,0,0
0.813,0,1,0,0
0.814,0,1,0,0
0.815,0,1,0,0
0.816,0,1,0,0
0.817,0,1,0,0
0.818,0,1,0,0
0.819,0,1,0,0
0.82,0,1,0,0
0.821,0,1,0,0
0.822,0,1,0,0
0.823,0,1,0,0
0.824,0,1,0,0
0.825,0,1,0,0
0.826,0,1,0,0
0.827,0,1,0,0
0.828,0,1,0,0
0.829,0,1,0,0
0.83,0,1,0,0
0.831,0,1,0,0
0.832,0,1,0,0
0.833,0,1,0,0
0.834,0,1,0,0
0.835,0,1,0,0
0.836,0,1,0,0
0.837,0,1,0,0
0.838,0,1,0,0
0.839,0,1,0,0
0.84,0,1,0,0
0.841,0,1,0,0
0.842,0,1,0,0
0.843,0,1,0,0
0.844,0,1,0,0
0.845,0,1,0,0
0.846,0,1,0,0
0.847,0,1,0,0
0.848,0,1,0,0
0.849,0,1,0,0
0.84999,0,1,0,0
0.85,0,1,0,0
0.851,0,1,0,0
0.852,0,1,0,0
0.853,0,1,0,0
0.854,0,1,0,0
0.855,0,1,0,0
0.856,0,1,0,0
0.857,0,1,0,0
0.858,0,1,0,0
0.859,0,1,0,0
0.86,0,1,0,0
0.861,0,1,0,0
0.862,0,1,0,0
0.863,0,1,0,0
0.864,0,1,0,0
0.865,0,1,0,0
0.866,0,1,0,0
0.867,0,1,0,0
0.868,0,1,0,0
0.869,0,1,0,0
0.87,0,1,0,0
0.871,0,1,0,0
0.872,0,1,0,0
0.873,0,1,0,0
0.874,0,1,0,0
0.875,0,1,0,0
0.876,0,1,0,0
0.877,0,1,0,0
0.878,0,1,0,0
0.879,0,1,0,0
0.88,0,1,0,0
0.881,0,1,0,0
0.882,0,1,0,0
0.883,0,1,0,0
0.884,0,1,0,0
0.885,0,1,0,0
0.886,0,1,0,0
0.887,0,1,0,0
0.888,0,1,0,0
0.889,0,1,0,0
0.89,0,1,0,0
0.891,0,1,0,0
0.892,0,1,0,0
0.893,0,1,0,0
0.894,0,1,0,0
0.895,0,1,0,0
0.896,0,1,0,0
0.897,0,1,0,0
0.898,0,1,0,0
0.899,0,1,0,0
0.89999,0,1,0,0
0.9,0,1,0,0
0.901,0,1,0,0
0.902,0,1,0,0
0.903,0,1,0,0
0.904,0,1,0,0
0.905,0,1,0,0
0.906,0,1,0,0
0.907,0,1,0,0
0.908,0,1,0,0
0.909,0,1,0,0
0.91,0,1,0,0
0.911,0,1,0,0
0.912,0,1,0,0
0.913,0,1,0,0
0.914,0,1,0,0
0.915,0,1,0,0
0.916,0,1,0,0
0.917,0,1,0,0
0.918,0,1,0,0
0.919,0,1,0,0
0.92,0,1,0,0
0.921,0,1,0,0
0.922,0,1,0,0
0.923,0,1,0,0
0.924,0,1,0,0
0.925,0,1,0,0
0.926,0,1,0,0
0.927,0,1,0,0
0.928,0,1,0,0
0.929,0,1,0,0
0.93,0,1,0,0
0.931,0,1,0,0
0.932,0,1,0,0
0.933,0,1,0,0
0.934,0,1,0,0
0.935,0,1,0,0
0.936,0,1,0,0
0.937,0,1,0,0
0.938,0,1,0,0
0.939,0,1,0,0
0.94,0,1,0,0
0.941,0,1,0,0
0.942,0,1,0,0
0.943,0,1,0,0
0.944,0,1,0,0
0.945,0,1,0,0
0.946,0,1,0,0
0.947,0,1,0,0
0.948,0,1,0,0
0.949,0,1,0,0
0.94999,0,1,0,0
0.95,0,1,0,0
0.951,0,1,0,0
0.952,0,1,0,0
0.953,0,1,0,0
0.954,0,1,0,0
0.955,0,1,0,0
0.956,0,1,0,0
0.957,0,1,0,0
0.958,0,1,0,0
0.959,0,1,0,0
0.96,0,1,0,0
0.961,0,1,0,0
0.962,0,1,0,0
0.963,0,1,0,0
0.964,0,1,0,0
0.965,0,1,0,0
0.966,0,1,0,0
0.967,0,1,0,0
0.968,0,1,0,0
0.969,0,1,0,0
0.97,0,1,0,0
0.971,0,1,0,0
0.972,0,1,0,0
0.973,0,1,0,0
0.974,0,1,0,0
0.975,0,1,0,0
0.976,0,1,0,0
0.977,0,1,0,0
0.978,0,1,0,0
0.979,0,1,0,0
0.98,0,1,0,0
0.981,0,1,0,0
0.982,0,1,0,0
0.983,0,1,0,0
0.984,0,1,0,0
0.985,0,1,0,0
0.986,0,1,0,0
0.987,0,1,0,0
0.988,0,1,0,0
0.989,0,1,0,0
0.99,0,1,0,0
0.991,0,1,0,0
0.992,0,1,0,0
0.993,0,1,0,0
0.994,0,1,0,0
0.995,0,1,0,0
0.996,0,1,0,0
0.997,0,1,0,0
0.998,0,1,0,0
0.999,0,1,0,0
0.99999,0,1,0,0
1,0,1,0,0
1.001,0,1,0,0
1.002,0,1,0,0
1.003,0,1,0,0
1.004,0,1,0,0
1.005,0,1,0,0
1.006,0,1,0,0
1.007,0,1,0,0
1.008,0,1,0,0
1.009,0,1,0,0
1.01,0,1,0,0
1.011,0,1,0,0
1.012,0,1,0,0
1.013,0,1,0,0
1.014,0,1,0,0
1.015,0,1,0,0
1.016,0,1,0,0
1.017,0,1,0,0
1.018,0,1,0,0
1.019,0,1,0,0
1.02,0,1,0,0
1.021,0,1,0,0
1.022,0,1,0,0
1.023,0,1,0,0
1.024,0,1,0,0
1.025,0,1,0,0
1.026,0,1,0,0
1.027,0,1,0,0
1.028,0,1,0,0
1.029,0,1,0,0
1.03,0,1,0,0
1.031,0,1,0,0
1.032,0,1,0,0
1.033,0,1,0,0
1.034,0,1,0,0
1.035,0,1,0,0
1.036,0,1,0,0
1.037,0,1,0,0
1.038,0,1,0,0
1.039,0,1,0,0
1.04,0,1,0,0
1.041,0,1,0,0
1.042,0,1,0,0
1.043,0,1,0,0
1.044,0,1,0,0
1.045,0,1,0,0
1.046,0,1,0,0
1.047,0,1,0,0
1.048,0,1,0,0
1.049,0,1,0,0
1.04999,0,1,0,0
1.05,0,1,0,0
1.051,0,1,0,0
1.052,0,1,0,0
1.053,0,1,0,0
1.054,0,1,0,0
1.055,0,1,0,0
1.056,0,1,0,0
1.057,0,1,0,0
1.058,0,1,0,0
1.059,0,1,0,0
1.06,0,1,0,0
1.061,0,1,0,0
1.062,0,1,0,0
1.063,0,1,0,0
1.064,0,1,0,0
1.065,0,1,0,0
1.066,0,1,0,0
1.067,0,1,0,0
1.068,0,1,0,0
1.069,0,1,0,0
1.07,0,1,0,0
1.071,0,1,0,0
1.072,0,1,0,0
1.073,0,1,0,0
1.074,0,1,0,0
1.075,0,1,0,0
1.076,0,1,0,0
1.077,0,1,0,0
1.078,0,1,0,0
1.079,0,1,0,0
1.08,0,1,0,0
1.081,0,1,0,0
1.082,0,1,0,0
1.083,0,1,0,0
1.084,0,1,0,0
1.085,0,1,0,0
1.086,0,1,0,0
1.087,0,1,0,0
1.088,0,1,0,0
1.089,0,1,0,0
1.09,0,1,0,0
1.091,0,1,0,0
1.092,0,1,0,0
1.093,0,1,0,0
1.094,0,1,0,0
1.095,0,1,0,0
1.096,0,1,0,0
1.097,0,1,0,0
1.098,0,1,0,0
1.099,0,1,0,0
1.09999,0,1,0,0
1.1,0,1,0,0
1.101,0,1,0,0
1.102,0,1,0,0
1.103,0,1,0,0
1.104,0,1,0,0
1.105,0,1,0,0
1.106,0,1,0,0
1.107,0,1,0,0
1.108,0,1,0,0
1.109,0,1,0,0
1.11,0,1,0,0
1.111,0,1,0,0
1.112,0,1,0,0
1.113,0,1,0,0
1.114,0,1,0,0
1.115,0,1,0,0
1.116,0,1,0,0
1.117,0,1,0,0
1.118,0,1,0,0
1.119,0,1,0,0
1.12,0,1,0,0
1.121,0,1,0,0
1.122,0,1,0,0
1.123,0,1,0,0
1.124,0,1,0,0
1.125,0,1,0,0
1.126,0,1,0,0
1.127,0,1,0,0
1.128,0,1,0,0
1.129,0,1,0,0
1.13,0,1,0,0
