time,dateOut1,dateOut2
6.75,3.0,3.0
6.8,3.0,3.0
6.85,3.0,3.0
6.9,3.0,3.0
6.95,3.0,3.0
7.0,3.0,3.0
7.05,3.0,3.0
7.1,3.0,3.0
7.15,3.0,3.0
7.2,3.0,3.0
7.25,3.0,3.0
7.3,3.0,3.0
7.35,3.0,3.0
7.4,3.0,3.0
7.45,3.0,3.0
7.5,3.0,3.0
7.55,3.0,3.0
7.6,3.0,3.0
7.65,3.0,3.0
7.7,3.0,3.0
7.75,3.0,3.0
7.8,3.0,3.0
7.85,3.0,3.0
7.9,3.0,3.0
7.95,3.0,3.0
8.0,3.0,3.0
8.05,3.0,3.0
8.1,3.0,3.0
8.15,3.0,3.0
8.2,3.0,3.0
8.25,3.0,3.0
8.3,3.0,3.0
8.35,3.0,3.0
8.4,3.0,3.0
8.45,3.0,3.0
8.5,3.0,3.0
8.55,3.0,3.0
8.6,3.0,3.0
8.65,3.0,3.0
8.7,3.0,3.0
8.75,3.0,3.0
8.8,3.0,3.0
8.85,3.0,3.0
8.9,3.0,3.0
8.95,3.0,3.0
9.0,3.0,3.0
9.05,3.0,3.0
9.1,3.0,3.0
9.15,3.0,3.0
9.2,3.0,3.0
9.25,3.0,3.0
9.3,3.0,3.0
9.35,3.0,3.0
9.4,3.0,3.0
9.45,3.0,3.0
9.5,3.0,3.0
9.55,3.0,3.0
9.6,3.0,3.0
9.65,3.0,3.0
9.7,3.0,3.0
9.75,3.0,3.0
9.8,3.0,3.0
9.85,3.0,3.0
9.9,3.0,3.0
9.95,3.0,3.0
10.0,3.0,3.0
10.05,3.0,3.0
10.1,3.0,3.0
10.15,3.0,3.0
10.2,3.0,3.0
10.25,3.0,3.0
10.3,3.0,3.0
10.35,3.0,3.0
10.4,3.0,3.0
10.45,3.0,3.0
10.5,3.0,3.0
10.55,3.0,3.0
10.6,3.0,3.0
10.65,3.0,3.0
10.7,3.0,3.0
10.75,3.0,3.0
10.8,3.0,3.0
10.85,3.0,3.0
10.9,3.0,3.0
10.95,3.0,3.0
11.0,3.0,3.0
11.05,3.0,3.0
11.1,3.0,3.0
11.15,3.0,3.0
11.2,3.0,3.0
11.25,3.0,3.0
11.3,3.0,3.0
11.35,3.0,3.0
11.4,3.0,3.0
11.45,3.0,3.0
11.5,3.0,3.0
11.55,3.0,3.0
11.6,3.0,3.0
11.65,3.0,3.0
11.7,3.0,3.0
11.75,3.0,3.0
11.8,3.0,3.0
11.85,3.0,3.0
11.9,3.0,3.0
11.95,3.0,3.0
12.0,3.0,3.0
12.05,3.0,3.0
12.1,3.0,3.0
12.15,3.0,3.0
12.2,3.0,3.0
12.25,3.0,3.0
12.3,3.0,3.0
12.35,3.0,3.0
12.4,3.0,3.0
12.45,3.0,3.0
12.5,3.0,3.0
12.55,3.0,3.0
12.6,3.0,3.0
12.65,3.0,3.0
12.7,3.0,3.0
12.75,3.0,3.0
12.8,3.0,3.0
12.85,3.0,3.0
12.9,3.0,3.0
12.95,3.0,3.0
13.0,3.0,3.0
13.05,4.0,3.0
13.1,4.0,3.0
13.15,4.0,3.0
13.2,4.0,3.0
13.25,4.0,3.0
13.3,4.0,3.0
13.35,4.0,3.0
13.4,4.0,3.0
13.45,4.0,3.0
13.5,4.0,3.0
13.55,4.0,3.0
13.6,4.0,3.0
13.65,4.0,3.0
13.7,4.0,3.0
13.75,4.0,3.0
13.8,4.0,3.0
13.85,4.0,3.0
13.9,4.0,3.0
13.95,4.0,3.0
14.0,4.0,3.0
14.05,4.0,3.0
14.1,4.0,3.0
14.15,4.0,3.0
14.2,4.0,3.0
14.25,4.0,3.0
14.3,4.0,3.0
14.35,4.0,3.0
14.4,4.0,3.0
14.45,4.0,3.0
14.5,4.0,3.0
14.55,4.0,3.0
14.6,4.0,3.0
14.65,4.0,3.0
14.7,4.0,3.0
14.75,4.0,3.0
14.8,4.0,3.0
14.85,4.0,3.0
14.9,4.0,3.0
14.95,4.0,3.0
15.0,4.0,3.0
15.05,4.0,3.0
15.1,4.0,3.0
15.15,4.0,3.0
15.2,4.0,3.0
15.25,4.0,3.0
15.3,4.0,3.0
15.35,4.0,3.0
15.4,4.0,3.0
15.45,4.0,3.0
15.5,4.0,3.0
15.55,4.0,3.0
15.6,4.0,3.0
15.65,4.0,3.0
15.7,4.0,3.0
15.75,4.0,3.0
15.8,4.0,3.0
15.85,4.0,3.0
15.9,4.0,3.0
15.95,4.0,3.0
16.0,4.0,3.0
16.05,4.0,2.0
16.1,4.0,2.0
16.15,4.0,2.0
16.2,4.0,2.0
16.25,4.0,2.0
16.3,4.0,2.0
16.35,4.0,2.0
16.4,4.0,2.0
16.45,4.0,2.0
16.5,4.0,2.0
16.55,4.0,2.0
16.6,4.0,2.0
16.65,4.0,2.0
16.7,4.0,2.0
16.75,4.0,2.0
16.8,4.0,2.0
16.85,4.0,2.0
16.9,4.0,2.0
16.95,4.0,2.0
17.0,4.0,2.0
17.05,4.0,2.0
17.1,4.0,2.0
17.15,4.0,2.0
17.2,4.0,2.0
17.25,4.0,2.0
17.3,4.0,2.0
17.35,4.0,2.0
17.4,4.0,2.0
17.45,4.0,2.0
17.5,4.0,2.0
17.55,4.0,2.0
17.6,4.0,2.0
17.65,4.0,2.0
17.7,4.0,2.0
17.75,4.0,2.0
17.8,4.0,2.0
17.85,4.0,2.0
17.9,4.0,2.0
17.95,4.0,2.0
18.0,4.0,2.0
18.05,4.0,2.0
18.1,4.0,2.0
18.15,4.0,2.0
18.2,4.0,2.0
18.25,4.0,2.0
18.3,4.0,2.0
18.35,4.0,2.0
18.4,4.0,2.0
18.45,4.0,2.0
18.5,4.0,2.0
18.55,4.0,2.0
18.6,4.0,2.0
18.65,4.0,2.0
18.7,4.0,2.0
18.75,4.0,2.0
18.8,4.0,2.0
18.85,4.0,2.0
18.9,4.0,2.0
18.95,4.0,2.0
19.0,4.0,2.0
19.05,4.0,2.0
19.1,4.0,2.0
19.15,4.0,2.0
19.2,4.0,2.0
19.25,4.0,2.0
19.3,4.0,2.0
19.35,4.0,2.0
19.4,4.0,2.0
19.45,4.0,2.0
19.5,4.0,2.0
19.55,4.0,2.0
19.6,4.0,2.0
19.65,4.0,2.0
19.7,4.0,2.0
19.75,4.0,2.0
19.8,4.0,2.0
19.85,4.0,2.0
19.9,4.0,2.0
19.95,4.0,2.0
20.0,4.0,2.0
20.05,3.0,2.0
20.1,3.0,2.0
20.15,3.0,2.0
20.2,3.0,2.0
20.25,3.0,2.0
20.3,3.0,2.0
20.35,3.0,2.0
20.4,3.0,2.0
20.45,3.0,2.0
20.5,3.0,2.0
20.55,3.0,2.0
20.6,3.0,2.0
20.65,3.0,2.0
20.7,3.0,2.0
20.75,3.0,2.0
20.8,3.0,2.0
20.85,3.0,2.0
20.9,3.0,2.0
20.95,3.0,2.0
21.0,3.0,2.0
21.05,3.0,2.0
21.1,3.0,2.0
21.15,3.0,2.0
21.2,3.0,2.0
21.25,3.0,2.0
21.3,3.0,2.0
21.35,3.0,2.0
21.4,3.0,2.0
21.45,3.0,2.0
21.5,3.0,2.0
21.55,3.0,2.0
21.6,3.0,2.0
21.65,3.0,2.0
21.7,3.0,2.0
21.75,3.0,2.0
21.8,3.0,2.0
21.85,3.0,2.0
21.9,3.0,2.0
21.95,3.0,2.0
22.0,3.0,2.0
22.05,3.0,2.0
22.1,3.0,2.0
22.15,3.0,2.0
22.2,3.0,2.0
22.25,3.0,2.0
22.3,3.0,2.0
22.35,3.0,2.0
22.4,3.0,2.0
22.45,3.0,2.0
22.5,3.0,2.0
22.55,3.0,2.0
22.6,3.0,2.0
22.65,3.0,2.0
22.7,3.0,2.0
22.75,3.0,2.0
22.8,3.0,2.0
22.85,3.0,2.0
22.9,3.0,2.0
22.95,3.0,2.0
23.0,3.0,2.0
23.05,3.0,2.0
23.1,3.0,2.0
23.15,3.0,2.0
23.2,3.0,2.0
23.25,3.0,2.0
23.3,3.0,2.0
23.35,3.0,2.0
23.4,3.0,2.0
23.45,3.0,2.0
23.5,3.0,2.0
23.55,3.0,2.0
23.6,3.0,2.0
23.65,3.0,2.0
23.7,3.0,2.0
23.75,3.0,2.0
23.8,3.0,2.0
23.85,3.0,2.0
23.9,3.0,2.0
23.95,3.0,2.0
24.0,3.0,2.0
24.05,3.0,2.0
24.1,3.0,2.0
24.15,3.0,2.0
24.2,3.0,2.0
24.25,3.0,2.0
24.3,3.0,2.0
24.35,3.0,2.0
24.4,3.0,2.0
24.45,3.0,2.0
24.5,3.0,2.0
24.55,3.0,2.0
24.6,3.0,2.0
24.65,3.0,2.0
24.7,3.0,2.0
24.75,3.0,2.0
24.8,3.0,2.0
24.85,3.0,2.0
24.9,3.0,2.0
24.95,3.0,2.0
25.0,3.0,2.0
