"time","Capacitor1_i","IdealDiode3_v"
0.0475,176.942,-523.49
0.0475,195.124,-524.751
0.0476,195.124,-524.751
0.0476,208.366,-526.112
0.0477,208.366,-526.112
0.0477,216.154,-527.538
0.0478,216.154,-527.538
0.0478,218.012,-528.991
0.0479,218.012,-528.991
0.0479,213.503,-530.428
0.048,213.503,-530.428
0.048,202.229,-531.806
0.0481,202.229,-531.806
0.0481,183.836,-533.079
0.0482,183.836,-533.079
0.0482,158.018,-534.197
0.0483,158.018,-534.197
0.0483,124.514,-535.109
0.0484,124.514,-535.109
0.0484,83.1164,-535.765
0.0485,83.1164,-535.765
0.0485,33.6657,-536.109
0.0486,33.6657,-536.109
0.0486,-21.4091,-536.096
0.0487,-21.4091,-536.096
0.0487,-77.7456,-535.71
0.0488,-77.7456,-535.71
0.0488,-135.375,-534.942
0.0489,-135.375,-534.942
0.0489,-194.4,-533.785
0.049,-194.4,-533.785
0.049,-254.911,-532.227
0.0491,-254.911,-532.227
0.0491,-289.555,-530.323
0.0492,-289.555,-530.323
0.0492,-277.865,-528.44
0.0493,-277.865,-528.44
0.0493,-260.974,-526.658
0.0494,-260.974,-526.658
0.0494,-239.438,-525.009
0.0495,-239.438,-525.009
0.0495,-213.839,-523.521
0.0496,-213.839,-523.521
0.0496,-184.783,-522.22
0.0497,-184.783,-522.22
0.0497,-152.897,-521.125
0.0498,-152.897,-521.125
0.0498,-118.824,-520.252
0.0499,-118.824,-520.252
0.0499,-83.2215,-519.614
0.05,-83.2215,-519.614
0.05,-46.7523,-519.216
0.0501,-46.7523,-519.216
0.0501,-10.085,-519.064
0.0502,-10.085,-519.064
0.0502,26.1119,-519.154
0.0503,26.1119,-519.154
0.0503,61.1744,-519.481
0.0504,61.1744,-519.481
0.0504,94.4467,-520.034
0.0505,94.4467,-520.034
0.0505,125.285,-520.799
0.0506,125.285,-520.799
0.0506,153.064,-521.756
0.0507,153.064,-521.756
0.0507,177.174,-522.883
0.0508,177.174,-522.883
0.0508,197.035,-524.153
0.0509,197.035,-524.153
0.0509,212.092,-525.534
0.051,212.092,-525.534
0.051,221.82,-526.994
0.0511,221.82,-526.994
0.0511,225.732,-528.493
0.0512,225.732,-528.493
0.0512,223.374,-529.991
0.0513,223.374,-529.991
0.0513,214.337,-531.445
0.0514,214.337,-531.445
0.0514,198.252,-532.808
0.0515,198.252,-532.808
0.0515,174.798,-534.032
0.0516,174.798,-534.032
0.0516,143.699,-535.067
0.0517,143.699,-535.067
0.0517,104.73,-535.861
0.0518,104.73,-535.861
0.0518,57.7171,-536.36
0.0519,57.7171,-536.36
0.0519,3.42069,-536.51
0.052,3.42069,-536.51
0.052,-52.9485,-536.275
0.0521,-52.9485,-536.275
0.0521,-110.616,-535.645
0.0522,-110.616,-535.645
0.0522,-169.685,-534.61
0.0523,-169.685,-534.61
0.0523,-230.247,-533.162
0.0524,-230.247,-533.162
0.0524,-291.018,-406.268
0.0525,-291.018,-406.268
0.0525,-281.628,-390.512
0.0526,-281.628,-390.512
0.0526,-266.864,-374.67
0.0527,-266.864,-374.67
0.0527,-247.267,-358.775
0.0528,-247.267,-358.775
0.0528,-223.408,-342.858
0.0529,-223.408,-342.858
0.0529,-195.883,-326.945
0.053,-195.883,-326.945
0.053,-165.311,-311.064
0.0531,-165.311,-311.064
0.0531,-132.327,-295.238
0.0532,-132.327,-295.238
0.0532,-97.5818,-279.49
0.0533,-97.5818,-279.49
0.0533,-61.734,-263.84
0.0534,-61.734,-263.84
0.0534,-25.4492,-248.305
0.0535,-25.4492,-248.305
0.0535,10.6061,-232.901
0.0536,10.6061,-232.901
0.0536,45.7678,-217.641
0.0537,45.7678,-217.641
0.0537,79.3788,-202.536
0.0538,79.3788,-202.536
0.0538,110.793,-187.595
0.0539,110.793,-187.595
0.0539,139.379,-172.825
0.054,139.379,-172.825
0.054,164.525,-158.23
0.0541,164.525,-158.23
0.0541,185.641,-143.814
0.0542,185.641,-143.814
0.0542,202.163,-129.575
0.0543,202.163,-129.575
0.0543,213.559,-115.513
0.0544,213.559,-115.513
0.0544,219.328,-101.624
0.0545,219.328,-101.624
0.0545,219.007,-87.9034
0.0546,219.007,-87.9034
0.0546,212.172,-74.3442
0.0547,212.172,-74.3442
0.0547,198.439,-60.9381
0.0548,198.439,-60.9381
0.0548,177.473,-47.6756
0.0549,177.473,-47.6756
0.0549,148.981,-34.5456
0.055,148.981,-34.5456
0.055,112.722,-21.5363
0.0551,112.722,-21.5363
0.0551,68.5034,-8.63452
0.0552,68.5034,-8.63452
0.0552,16.2911,2.00021
0.0553,16.2911,2.00021
0.0553,-39.4603,2.00972
0.0554,-39.4603,2.00972
0.0554,-96.4327,2.03329
0.0555,-96.4327,2.03329
0.0555,-154.736,2.07078
0.0556,-154.736,2.07078
0.0556,-214.467,2.12206
0.0557,-214.467,2.12206
0.0557,-275.711,2.18699
0.0558,-275.711,2.18699
0.0558,-286.854,2.21381
0.0559,-286.854,2.21381
0.0559,-273.53,2.22714
0.056,-273.53,2.22714
0.056,-255.182,2.2455
0.0561,-255.182,2.2455
0.0561,-232.375,2.26832
0.0562,-232.375,2.26832
0.0562,-205.698,2.29501
0.0563,-205.698,2.29501
0.0563,-175.764,2.32496
0.0564,-175.764,2.32496
0.0564,-143.206,2.35753
0.0565,-143.206,2.35753
0.0565,-108.671,2.39208
0.0566,-108.671,2.39208
0.0566,-72.8161,2.42795
0.0567,-72.8161,2.42795
0.0567,-36.3084,2.46447
0.0568,-36.3084,2.46447
0.0568,0.184445,2.50098
0.0569,0.184445,2.50098
0.0569,35.9955,2.53681
0.057,35.9955,2.53681
0.057,70.4635,2.57129
0.0571,70.4635,2.57129
0.0571,102.937,2.60378
0.0572,102.937,2.60378
0.0572,132.777,2.63364
0.0573,132.777,2.63364
0.0573,159.364,2.66024
0.0574,159.364,2.66024
0.0574,182.098,2.68299
0.0575,182.098,2.68299
0.0575,200.407,2.70132
0.0576,200.407,2.70132
0.0576,213.746,2.71467
0.0577,213.746,2.71467
0.0577,221.601,2.72255
0.0578,221.601,2.72255
0.0578,223.497,2.72446
0.0579,223.497,2.72446
0.0579,218.994,2.71997
0.058,218.994,2.71997
0.058,207.696,2.70869
0.0581,207.696,2.70869
0.0581,189.25,2.69026
0.0582,189.25,2.69026
0.0582,163.347,2.66437
0.0583,163.347,2.66437
0.0583,129.73,2.63077
0.0584,129.73,2.63077
0.0584,88.1898,2.58924
0.0585,88.1898,2.58924
0.0585,38.5689,2.53964
0.0586,38.5689,2.53964
0.0586,-16.7565,2.48431
0.0587,-16.7565,2.48431
0.0587,-73.3871,2.42768
0.0588,-73.3871,2.42768
0.0588,-131.342,2.36973
0.0589,-131.342,2.36973
0.0589,-190.722,2.31034
0.059,-190.722,2.31034
0.059,-251.615,2.24945
0.0591,-251.615,2.24945
0.0591,-288.593,2.21234
0.0592,-288.593,2.21234
0.0592,-277.211,2.2237
0.0593,-277.211,2.2237
0.0593,-260.632,2.24026
0.0594,-260.632,2.24026
0.0594,-239.409,2.26147
0.0595,-239.409,2.26147
0.0595,-214.122,2.28674
0.0596,-214.122,2.28674
0.0596,-185.376,2.31547
0.0597,-185.376,2.31547
0.0597,-153.796,2.34703
0.0598,-153.796,2.34703
0.0598,-120.025,2.38078
0.0599,-120.025,2.38078
0.0599,-84.7155,2.41608
0.06,-84.7155,2.41608
0.06,-48.5312,2.45224
0.0601,-48.5312,2.45224
0.0601,-12.1386,2.48862
0.0602,-12.1386,2.48862
0.0602,23.7955,2.52454
0.0603,23.7955,2.52454
0.0603,58.6086,2.55934
0.0604,58.6086,2.55934
0.0604,91.646,2.59236
0.0605,91.646,2.59236
0.0605,122.266,2.62297
0.0606,122.266,2.62297
0.0606,149.842,2.65053
0.0607,149.842,2.65053
0.0607,173.769,2.67444
0.0608,173.769,2.67444
0.0608,193.466,2.69413
0.0609,193.466,2.69413
0.0609,208.378,2.70903
0.061,208.378,2.70903
0.061,217.983,2.71862
0.0611,217.983,2.71862
0.0611,221.793,2.72242
0.0612,221.793,2.72242
0.0612,219.355,2.71997
0.0613,219.355,2.71997
0.0613,210.261,2.71086
0.0614,210.261,2.71086
0.0614,194.141,2.69473
0.0615,194.141,2.69473
0.0615,170.675,2.67125
0.0616,170.675,2.67125
0.0616,139.587,2.64015
0.0617,139.587,2.64015
0.0617,100.652,2.6012
0.0618,100.652,2.6012
0.0618,53.6953,2.55423
0.0619,53.6953,2.55423
0.0619,-0.509636,2.49823
0.062,-0.509636,2.49823
0.062,-56.7473,2.42783
0.0621,-56.7473,2.42783
0.0621,-114.255,2.34215
0.0622,-114.255,2.34215
0.0622,-173.139,2.24121
0.0623,-173.139,2.24121
0.0623,-233.49,2.12507
0.0624,-233.49,2.12507
0.0624,-292.286,-122.915
0.0625,-292.286,-122.915
0.0625,-282.711,-136.756
0.0626,-282.711,-136.756
0.0626,-267.755,-150.763
0.0627,-267.755,-150.763
0.0627,-247.962,-164.939
0.0628,-247.962,-164.939
0.0628,-223.904,-179.284
0.0629,-223.904,-179.284
0.0629,-196.177,-193.795
0.063,-196.177,-193.795
0.063,-165.401,-208.47
0.0631,-165.401,-208.47
0.0631,-132.214,-223.303
0.0632,-132.214,-223.303
0.0632,-97.266,-238.284
0.0633,-97.266,-238.284
0.0633,-61.2177,-253.405
0.0634,-61.2177,-253.405
0.0634,-24.7357,-268.651
0.0635,-24.7357,-268.651
0.0635,11.5125,-284.009
0.0636,11.5125,-284.009
0.0636,46.8617,-299.461
0.0637,46.8617,-299.461
0.0637,80.6539,-314.988
0.0638,80.6539,-314.988
0.0638,112.242,-330.568
0.0639,112.242,-330.568
0.0639,140.994,-346.179
0.064,140.994,-346.179
0.064,166.296,-361.794
0.0641,166.296,-361.794
0.0641,187.557,-377.387
0.0642,187.557,-377.387
0.0642,204.215,-392.928
0.0643,204.215,-392.928
0.0643,215.735,-408.386
0.0644,215.735,-408.386
0.0644,221.615,-423.728
0.0645,221.615,-423.728
0.0645,221.393,-438.921
0.0646,221.393,-438.921
0.0646,214.642,-453.929
0.0647,214.642,-453.929
0.0647,200.981,-468.716
0.0648,200.981,-468.716
0.0648,180.072,-483.245
0.0649,180.072,-483.245
0.0649,151.622,-497.476
0.065,151.622,-497.476
0.065,115.391,-511.371
0.0651,115.391,-511.371
0.0651,71.1854,-524.89
0.0652,71.1854,-524.89
0.0652,18.971,-535.824
0.0653,18.971,-535.824
0.0653,-36.8014,-535.774
0.0654,-36.8014,-535.774
0.0654,-93.8144,-535.363
0.0655,-93.8144,-535.363
0.0655,-152.178,-534.581
0.0656,-152.178,-534.581
0.0656,-211.988,-533.42
0.0657,-211.988,-533.42
0.0657,-273.329,-531.868
0.0658,-273.329,-531.868
0.0658,-285.815,-529.981
0.0659,-285.815,-529.981
0.0659,-272.579,-528.13
0.066,-272.579,-528.13
0.066,-254.326,-526.39
0.0661,-254.326,-526.39
0.0661,-231.617,-524.79
0.0662,-231.617,-524.79
0.0662,-205.043,-523.359
0.0663,-205.043,-523.359
0.0663,-175.215,-522.12
0.0664,-175.215,-522.12
0.0664,-142.765,-521.091
0.0665,-142.765,-521.091
0.0665,-108.341,-520.288
0.0666,-108.341,-520.288
0.0666,-72.5995,-519.72
0.0667,-72.5995,-519.72
0.0667,-36.2057,-519.393
0.0668,-36.2057,-519.393
0.0668,0.172974,-519.31
0.0669,0.172974,-519.31
0.0669,35.8701,-519.466
0.067,35.8701,-519.466
0.067,70.225,-519.855
0.0671,70.225,-519.855
0.0671,102.586,-520.465
0.0672,102.586,-520.465
0.0672,132.317,-521.279
0.0673,132.317,-521.279
0.0673,158.797,-522.278
0.0674,158.797,-522.278
0.0674,181.429,-523.437
0.0675,181.429,-523.437
0.0675,199.638,-524.728
0.0676,199.638,-524.728
0.0676,212.882,-526.12
0.0677,212.882,-526.12
0.0677,220.647,-527.576
0.0678,220.647,-527.576
0.0678,222.458,-529.058
0.0679,222.458,-529.058
0.0679,217.877,-530.525
0.068,217.877,-530.525
0.068,206.506,-531.932
0.0681,206.506,-531.932
0.0681,187.994,-533.232
0.0682,187.994,-533.232
0.0682,162.033,-534.378
0.0683,162.033,-534.378
0.0683,128.365,-535.316
0.0684,128.365,-535.316
0.0684,86.7807,-535.996
0.0685,86.7807,-535.996
0.0685,37.1241,-536.364
0.0686,37.1241,-536.364
0.0686,-18.2371,-536.373
0.0687,-18.2371,-536.373
0.0687,-74.8943,-536.006
0.0688,-74.8943,-536.006
0.0688,-132.865,-535.256
0.0689,-132.865,-535.256
0.0689,-192.249,-534.114
0.069,-192.249,-534.114
0.069,-253.134,-532.57
0.0691,-253.134,-532.57
0.0691,-289.36,-530.671
0.0692,-289.36,-530.671
0.0692,-277.96,-528.788
0.0693,-277.96,-528.788
0.0693,-261.359,-527.004
0.0694,-261.359,-527.004
0.0694,-240.109,-525.351
0.0695,-240.109,-525.351
0.0695,-214.793,-523.858
0.0696,-214.793,-523.858
0.0696,-186.013,-522.549
0.0697,-186.013,-522.549
0.0697,-154.396,-521.445
0.0698,-154.396,-521.445
0.0698,-120.584,-520.561
0.0699,-120.584,-520.561
0.0699,-85.2319,-519.909
0.07,-85.2319,-519.909
0.07,-49.0014,-519.498
0.0701,-49.0014,-519.498
0.0701,-12.56,-519.329
0.0702,-12.56,-519.329
0.0702,23.4251,-519.402
0.0703,23.4251,-519.402
0.0703,58.2911,-519.71
0.0704,58.2911,-519.71
0.0704,91.3832,-520.243
0.0705,91.3832,-520.243
0.0705,122.059,-520.987
0.0706,122.059,-520.987
0.0706,149.692,-521.922
0.0707,149.692,-521.922
0.0707,173.677,-523.026
0.0708,173.677,-523.026
0.0708,193.432,-524.272
0.0709,193.432,-524.272
0.0709,208.403,-525.629
0.071,208.403,-525.629
0.071,218.066,-527.063
0.0711,218.066,-527.063
0.0711,221.933,-528.537
0.0712,221.933,-528.537
0.0712,219.552,-530.01
0.0713,219.552,-530.01
0.0713,210.513,-531.438
0.0714,210.513,-531.438
0.0714,194.447,-532.776
0.0715,194.447,-532.776
0.0715,171.033,-533.975
0.0716,171.033,-533.975
0.0716,139.995,-534.985
0.0717,139.995,-534.985
0.0717,101.108,-535.754
0.0718,101.108,-535.754
0.0718,54.1965,-536.23
0.0719,54.1965,-536.23
0.0719,0.0409784,-536.357
0.072,0.0409784,-536.357
0.072,-56.1443,-536.1
0.0721,-56.1443,-536.1
0.0721,-113.604,-535.45
0.0722,-113.604,-535.45
0.0722,-172.445,-534.396
0.0723,-172.445,-534.396
0.0723,-232.758,-532.93
0.0724,-232.758,-532.93
0.0724,-291.842,-406.148
0.0725,-291.842,-406.148
0.0725,-282.245,-390.387
0.0726,-282.245,-390.387
0.0726,-267.271,-374.544
0.0727,-267.271,-374.544
0.0727,-247.462,-358.648
0.0728,-247.462,-358.648
0.0728,-223.391,-342.73
0.0729,-223.391,-342.73
0.0729,-195.654,-326.818
0.073,-195.654,-326.818
0.073,-164.871,-310.938
0.0731,-164.871,-310.938
0.0731,-131.679,-295.114
0.0732,-131.679,-295.114
0.0732,-96.7299,-279.369
0.0733,-96.7299,-279.369
0.0733,-60.6834,-263.721
0.0734,-60.6834,-263.721
0.0734,-24.206,-248.19
0.0735,-24.206,-248.19
0.0735,12.0346,-232.79
0.0736,12.0346,-232.79
0.0736,47.3734,-217.535
0.0737,47.3734,-217.535
0.0737,81.1524,-202.436
0.0738,81.1524,-202.436
0.0738,112.724,-187.502
0.0739,112.724,-187.502
0.0739,141.457,-172.738
0.074,141.457,-172.738
0.074,166.738,-158.151
0.0741,166.738,-158.151
0.0741,187.976,-143.742
0.0742,187.976,-143.742
0.0742,204.608,-129.511
0.0743,204.608,-129.511
0.0743,216.1,-115.457
0.0744,216.1,-115.457
0.0744,221.95,-101.577
0.0745,221.95,-101.577
0.0745,221.696,-87.8651
0.0746,221.696,-87.8651
0.0746,214.912,-74.315
0.0747,214.912,-74.315
0.0747,201.216,-60.9182
0.0748,201.216,-60.9182
0.0748,180.27,-47.6649
0.0749,180.27,-47.6649
0.0749,151.784,-34.5443
0.075,151.784,-34.5443
0.075,115.514,-21.5443
0.0751,115.514,-21.5443
0.0751,71.2702,-8.65177
0.0752,71.2702,-8.65177
0.0752,19.0145,2.00021
0.0753,19.0145,2.00021
0.0753,-36.8101,2.00968
0.0754,-36.8101,2.00968
0.0754,-93.8752,2.0332
0.0755,-93.8752,2.0332
0.0755,-152.29,2.07064
0.0756,-152.29,2.07064
0.0756,-212.151,2.12187
0.0757,-212.151,2.12187
0.0757,-273.541,2.18672
0.0758,-273.541,2.18672
0.0758,-286.023,2.21464
0.0759,-286.023,2.21464
0.0759,-272.822,2.22785
0.076,-272.822,2.22785
0.076,-254.601,2.24608
0.0761,-254.601,2.24608
0.0761,-231.924,2.26877
0.0762,-231.924,2.26877
0.0762,-205.38,2.29533
0.0763,-205.38,2.29533
0.0763,-175.58,2.32514
0.0764,-175.58,2.32514
0.0764,-143.157,2.35758
0.0765,-143.157,2.35758
0.0765,-108.756,2.392
0.0766,-108.756,2.392
0.0766,-73.0356,2.42773
0.0767,-73.0356,2.42773
0.0767,-36.6605,2.46412
0.0768,-36.6605,2.46412
0.0768,-0.298181,2.5005
0.0769,-0.298181,2.5005
0.0769,35.3853,2.5362
0.077,35.3853,2.5362
0.077,69.7292,2.57056
0.0771,69.7292,2.57056
0.0771,102.083,2.60293
0.0772,102.083,2.60293
0.0772,131.808,2.63267
0.0773,131.808,2.63267
0.0773,158.286,2.65916
0.0774,158.286,2.65916
0.0774,180.917,2.68181
0.0775,180.917,2.68181
0.0775,199.13,2.70004
0.0776,199.13,2.70004
0.0776,212.379,2.71331
0.0777,212.379,2.71331
0.0777,220.154,2.7211
0.0778,220.154,2.7211
0.0778,221.976,2.72294
0.0779,221.976,2.72294
0.0779,217.409,2.71839
0.078,217.409,2.71839
0.078,206.055,2.70705
0.0781,206.055,2.70705
0.0781,187.562,2.68857
0.0782,187.562,2.68857
0.0782,161.622,2.66265
0.0783,161.622,2.66265
0.0783,127.978,2.62902
0.0784,127.978,2.62902
0.0784,86.4199,2.58747
0.0785,86.4199,2.58747
0.0785,36.7912,2.53786
0.0786,36.7912,2.53786
0.0786,-18.5322,2.48254
0.0787,-18.5322,2.48254
0.0787,-75.1479,2.42592
0.0788,-75.1479,2.42592
0.0788,-133.075,2.36799
0.0789,-133.075,2.36799
0.0789,-192.414,2.30865
0.079,-192.414,2.30865
0.079,-253.254,2.24781
0.0791,-253.254,2.24781
0.0791,-289.334,2.2116
0.0792,-289.334,2.2116
0.0792,-277.899,2.22301
0.0793,-277.899,2.22301
0.0793,-261.263,2.23963
0.0794,-261.263,2.23963
0.0794,-239.98,2.2609
0.0795,-239.98,2.2609
0.0795,-214.63,2.28623
0.0796,-214.63,2.28623
0.0796,-185.819,2.31502
0.0797,-185.819,2.31502
0.0797,-154.171,2.34665
0.0798,-154.171,2.34665
0.0798,-120.329,2.38048
0.0799,-120.329,2.38048
0.0799,-84.9488,2.41584
0.08,-84.9488,2.41584
0.08,-48.6917,2.45208
0.0801,-48.6917,2.45208
0.0801,-12.2256,2.48853
0.0802,-12.2256,2.48853
0.0802,23.7824,2.52453
0.0803,23.7824,2.52453
0.0803,58.6693,2.5594
0.0804,58.6693,2.5594
0.0804,91.7801,2.5925
0.0805,91.7801,2.5925
0.0805,122.472,2.62317
0.0806,122.472,2.62317
0.0806,150.12,2.65081
0.0807,150.12,2.65081
0.0807,174.117,2.67479
0.0808,174.117,2.67479
0.0808,193.881,2.69454
0.0809,193.881,2.69454
0.0809,208.858,2.70951
0.081,208.858,2.70951
0.081,218.526,2.71916
0.0811,218.526,2.71916
0.0811,222.394,2.72302
0.0812,222.394,2.72302
0.0812,220.012,2.72062
0.0813,220.012,2.72062
0.0813,210.97,2.71157
0.0814,210.97,2.71157
0.0814,194.898,2.69549
0.0815,194.898,2.69549
0.0815,171.476,2.67205
0.0816,171.476,2.67205
0.0816,140.427,2.64099
0.0817,140.427,2.64099
0.0817,101.526,2.60208
0.0818,101.526,2.60208
0.0818,54.5996,2.55514
0.0819,54.5996,2.55514
0.0819,0.42333,2.49916
0.082,0.42333,2.49916
0.082,-55.7882,2.42877
0.0821,-55.7882,2.42877
0.0821,-113.277,2.34309
0.0822,-113.277,2.34309
0.0822,-172.149,2.24216
0.0823,-172.149,2.24216
0.0823,-232.495,2.12602
0.0824,-232.495,2.12602
0.0824,-291.77,-122.913
0.0825,-291.77,-122.913
0.0825,-282.2,-136.76
0.0826,-282.2,-136.76
0.0826,-267.253,-150.769
0.0827,-267.253,-150.769
0.0827,-247.472,-164.946
0.0828,-247.472,-164.946
0.0828,-223.427,-179.293
0.0829,-223.427,-179.293
0.0829,-195.717,-193.806
0.083,-195.717,-193.806
0.083,-164.961,-208.482
0.0831,-164.961,-208.482
0.0831,-131.795,-223.316
0.0832,-131.795,-223.316
0.0832,-96.8712,-238.299
0.0833,-96.8712,-238.299
0.0833,-60.8491,-253.42
0.0834,-60.8491,-253.42
0.0834,-24.3952,-268.668
0.0835,-24.3952,-268.668
0.0835,11.8229,-284.027
0.0836,11.8229,-284.027
0.0836,47.1405,-299.48
0.0837,47.1405,-299.48
0.0837,80.8996,-315.008
0.0838,80.8996,-315.008
0.0838,112.453,-330.589
0.0839,112.453,-330.589
0.0839,141.169,-346.201
0.084,141.169,-346.201
0.084,166.435,-361.816
0.0841,166.435,-361.816
0.0841,187.659,-377.41
0.0842,187.659,-377.41
0.0842,204.28,-392.951
0.0843,204.28,-392.951
0.0843,215.761,-408.409
0.0844,215.761,-408.409
0.0844,221.604,-423.751
0.0845,221.604,-423.751
0.0845,221.343,-438.944
0.0846,221.343,-438.944
0.0846,214.555,-453.952
0.0847,214.555,-453.952
0.0847,200.857,-468.739
0.0848,200.857,-468.739
0.0848,179.911,-483.266
0.0849,179.911,-483.266
0.0849,151.426,-497.497
0.085,151.426,-497.497
0.085,115.16,-511.391
0.0851,115.16,-511.391
0.0851,70.9223,-524.91
0.0852,70.9223,-524.91
0.0852,18.6747,-535.861
0.0853,18.6747,-535.861
0.0853,-37.1373,-535.809
0.0854,-37.1373,-535.809
0.0854,-94.1875,-535.396
0.0855,-94.1875,-535.396
0.0855,-152.585,-534.612
0.0856,-152.585,-534.612
0.0856,-212.426,-533.447
0.0857,-212.426,-533.447
0.0857,-273.795,-531.892
0.0858,-273.795,-531.892
0.0858,-286.112,-530.003
0.0859,-286.112,-530.003
0.0859,-272.893,-528.15
0.086,-272.893,-528.15
0.086,-254.655,-526.407
0.0861,-254.655,-526.407
0.0861,-231.96,-524.806
0.0862,-231.96,-524.806
0.0862,-205.397,-523.372
0.0863,-205.397,-523.372
0.0863,-175.578,-522.131
0.0864,-175.578,-522.131
0.0864,-143.136,-521.099
0.0865,-143.136,-521.099
0.0865,-108.717,-520.293
0.0866,-108.717,-520.293
0.0866,-72.9792,-519.723
0.0867,-72.9792,-519.723
0.0867,-36.5865,-519.394
0.0868,-36.5865,-519.394
0.0868,-0.206874,-519.308
0.0869,-0.206874,-519.308
0.0869,35.4933,-519.462
0.087,35.4933,-519.462
0.087,69.8533,-519.848
0.0871,69.8533,-519.848
0.0871,102.222,-520.456
0.0872,102.222,-520.456
0.0872,131.962,-521.268
0.0873,131.962,-521.268
0.0873,158.453,-522.264
0.0874,158.453,-522.264
0.0874,181.098,-523.421
0.0875,181.098,-523.421
0.0875,199.322,-524.71
0.0876,199.322,-524.71
0.0876,212.582,-526.099
0.0877,212.582,-526.099
0.0877,220.366,-527.553
0.0878,220.366,-527.553
0.0878,222.197,-529.034
0.0879,222.197,-529.034
0.0879,217.636,-530.499
0.088,217.636,-530.499
0.088,206.288,-531.904
0.0881,206.288,-531.904
0.0881,187.8,-533.204
0.0882,187.8,-533.204
0.0882,161.863,-534.347
0.0883,161.863,-534.347
0.0883,128.221,-535.285
0.0884,128.221,-535.285
0.0884,86.6631,-535.964
0.0885,86.6631,-535.964
0.0885,37.0335,-536.332
0.0886,37.0335,-536.332
0.0886,-18.2927,-536.34
0.0887,-18.2927,-536.34
0.0887,-74.913,-535.973
0.0888,-74.913,-535.973
0.0888,-132.846,-535.223
0.0889,-132.846,-535.223
0.0889,-192.194,-534.081
0.089,-192.194,-534.081
0.089,-253.043,-532.537
0.0891,-253.043,-532.537
0.0891,-289.244,-530.639
0.0892,-289.244,-530.639
0.0892,-277.818,-528.757
0.0893,-277.818,-528.757
0.0893,-261.192,-526.974
0.0894,-261.192,-526.974
0.0894,-239.918,-525.323
0.0895,-239.918,-525.323
0.0895,-214.578,-523.831
0.0896,-214.578,-523.831
0.0896,-185.777,-522.524
0.0897,-185.777,-522.524
0.0897,-154.14,-521.421
0.0898,-154.14,-521.421
0.0898,-120.309,-520.539
0.0899,-120.309,-520.539
0.0899,-84.9389,-519.889
0.09,-84.9389,-519.889
0.09,-48.6926,-519.48
0.0901,-48.6926,-519.48
0.0901,-12.2372,-519.313
0.0902,-12.2372,-519.313
0.0902,23.7601,-519.388
0.0903,23.7601,-519.388
0.0903,58.6364,-519.698
0.0904,58.6364,-519.698
0.0904,91.7369,-520.234
0.0905,91.7369,-520.234
0.0905,122.419,-520.98
0.0906,122.419,-520.98
0.0906,150.057,-521.917
0.0907,150.057,-521.917
0.0907,174.044,-523.024
0.0908,174.044,-523.024
0.0908,193.8,-524.272
0.0909,193.8,-524.272
0.0909,208.769,-525.632
0.091,208.769,-525.632
0.091,218.428,-527.069
0.0911,218.428,-527.069
0.0911,222.289,-528.545
0.0912,222.289,-528.545
0.0912,219.9,-530.02
0.0913,219.9,-530.02
0.0913,210.851,-531.451
0.0914,210.851,-531.451
0.0914,194.774,-532.791
0.0915,194.774,-532.791
0.0915,171.347,-533.992
0.0916,171.347,-533.992
0.0916,140.294,-535.004
0.0917,140.294,-535.004
0.0917,101.39,-535.775
0.0918,101.39,-535.775
0.0918,54.4607,-536.252
0.0919,54.4607,-536.252
0.0919,0.282291,-536.381
0.092,0.282291,-536.381
0.092,-55.9307,-536.126
0.0921,-55.9307,-536.126
0.0921,-113.42,-535.477
0.0922,-113.42,-535.477
0.0922,-172.291,-534.424
0.0923,-172.291,-534.424
0.0923,-232.636,-532.959
0.0924,-232.636,-532.959
0.0924,-291.838,-406.164
0.0925,-291.838,-406.164
0.0925,-282.239,-390.402
0.0926,-282.239,-390.402
0.0926,-267.289,-374.559
0.0927,-267.289,-374.559
0.0927,-247.505,-358.663
0.0928,-247.505,-358.663
0.0928,-223.458,-342.745
0.0929,-223.458,-342.745
0.0929,-195.745,-326.832
0.093,-195.745,-326.832
0.093,-164.986,-310.952
0.0931,-164.986,-310.952
0.0931,-131.817,-295.128
0.0932,-131.817,-295.128
0.0932,-96.8893,-279.382
0.0933,-96.8893,-279.382
0.0933,-60.8638,-263.734
0.0934,-60.8638,-263.734
0.0934,-24.4063,-248.202
0.0935,-24.4063,-248.202
0.0935,11.8155,-232.802
0.0936,11.8155,-232.802
0.0936,47.1367,-217.546
0.0937,47.1367,-217.546
0.0937,80.8994,-202.446
0.0938,80.8994,-202.446
0.0938,112.457,-187.51
0.0939,112.457,-187.51
0.0939,141.176,-172.746
0.094,141.176,-172.746
0.094,166.445,-158.158
0.0941,166.445,-158.158
0.0941,187.674,-143.747
0.0942,187.674,-143.747
0.0942,204.297,-129.516
0.0943,204.297,-129.516
0.0943,215.782,-115.461
0.0944,215.782,-115.461
0.0944,221.628,-101.58
0.0945,221.628,-101.58
0.0945,221.37,-87.8667
0.0946,221.37,-87.8667
0.0946,214.585,-74.3155
0.0947,214.585,-74.3155
0.0947,200.89,-60.9176
0.0948,200.89,-60.9176
0.0948,179.946,-47.6633
0.0949,179.946,-47.6633
0.0949,151.464,-34.5416
0.095,151.464,-34.5416
0.095,115.2,-21.5405
0.0951,115.2,-21.5405
