"time","temperatureSensor.T"
2.07,20
2.08,20
2.09,20
2.1,20
2.11,20
2.12,20
2.13,20
2.14,20
2.15,20
2.16,20
2.17,20
2.18,20
2.19,20
2.2,20
2.21,20
2.22,20
2.23,20
2.24,20
2.25,20
2.26,20
2.27,20
2.28,20
2.29,20
2.3,20
2.31,20
2.32,20
2.33,20
2.34,20
2.35,20
2.36,20
2.37,20
2.38,20
2.39,20
2.4,20
2.41,20
2.42,20
2.43,20
2.44,20
2.45,20
2.46,20
2.47,20
2.48,20
2.49,20
2.5,20
2.51,20
2.52,20
2.53,20
2.54,20
2.55,20
2.56,20
2.57,20
2.58,20
2.59,20
2.6,20
2.61,20
2.62,20
2.63,20
2.64,20
2.65,20
2.66,20
2.67,20
2.68,20
2.69,20
2.7,20
2.71,20
2.72,20
2.73,20
2.74,20
2.75,20
2.76,20
2.77,20
2.78,20
2.79,20
2.8,20
2.81,20
2.82,20
2.83,20
2.84,20
2.85,20
2.86,20
2.87,20
2.88,20
2.89,20
2.9,20
2.91,20
2.92,20
2.93,20
2.94,20
2.95,20
2.96,20
2.97,20
2.98,20
2.99,20
3,20
3.01,20
3.02,20
3.03,20
3.04,20
3.05,20
3.06,20
3.07,20
3.08,20
3.09,20
3.1,20
3.11,20
3.12,20
3.13,20
3.14,20
3.15,20
3.16,20
3.17,20
3.18,20
3.19,20
3.2,20
3.21,20
3.22,20
3.23,20
3.24,20
3.25,20
3.26,20
3.27,20
3.28,20
3.29,20
3.3,20
3.31,20
3.32,20
3.33,20
3.34,20
3.35,20
3.36,20
3.37,20
3.38,20
3.39,20
3.4,20
3.41,20
3.42,20
3.43,20
3.44,20
3.45,20
3.46,20
3.47,20
3.48,20
3.49,20
3.5,20
3.51,20
3.52,20
3.53,20
3.54,20
3.55,20
3.56,20
3.57,20
3.58,20
3.59,20
3.6,20
3.61,20
3.62,20
3.63,20
3.64,20
3.65,20
3.66,20
3.67,20
3.68,20
3.69,20
3.7,20
3.71,20
3.72,20
3.73,20
3.74,20
3.75,20
3.76,20
3.77,20
3.78,20
3.79,20
3.8,20
3.81,20
3.82,20
3.83,20
3.84,20
3.85,20
3.86,20
3.87,20
3.88,20
3.89,20
3.9,20
3.91,20
3.92,20
3.93,20
3.94,20
3.95,20
3.96,20
3.97,20
3.98,20
3.99,20
4,20
4.01,20
4.02,20
4.03,20
4.04,20
4.05,20
4.06,20
4.07,20
4.08,20
4.09,20
4.1,20
4.11,20
4.12,20
4.13,20
4.14,20
4.15,20
4.16,20
4.17,20
4.18,20
4.19,20
4.2,20
4.21,20
4.22,20
4.23,20
4.24,20
4.25,20
4.26,20
4.27,20
4.28,20
4.29,20
4.3,20
4.31,20
4.32,20
4.33,20
4.34,20
4.35,20
4.36,20
4.37,20
4.38,20
4.39,20
4.4,20
4.41,20
4.42,20
4.43,20
4.44,20
4.45,20
4.46,20
4.47,20
4.48,20
4.49,20
4.5,20
4.51,20
4.52,20
4.53,20
4.54,20
4.55,20
4.56,20
4.57,20
4.58,20
4.59,20
4.6,20
4.61,20
4.62,20
4.63,20
4.64,20
4.65,20
4.66,20
4.67,20
4.68,20
4.69,20
4.7,20
4.71,20
4.72,20
4.73,20
4.74,20
4.75,20
4.76,20
4.77,20
4.78,20
4.79,20
4.8,20
4.81,20
4.82,20
4.83,20
4.84,20
4.85,20
4.86,20
4.87,20
4.88,20
4.89,20
4.9,20
4.91,20
4.92,20
4.93,20
4.94,20
4.95,20
4.96,20
4.97,20
4.98,20
4.99,20
5,20
5.01,20
5.02,20
5.03,20
5.04,20
5.05,20
5.06,20
5.07,20
5.08,20
5.09,20
5.1,20
5.11,20
5.12,20
5.13,20
5.14,20
5.15,20
5.16,20
5.17,20
5.18,20
5.19,20
5.2,20
5.21,20
5.22,20
5.23,20
5.24,20
5.25,20
5.26,20
5.27,20
5.28,20
5.29,20
5.3,20
5.31,20
5.32,20
5.33,20
5.34,20
5.35,20
5.36,20
5.37,20
5.38,20
5.39,20
5.4,20
5.41,20
5.42,20
5.43,20
5.44,20
5.45,20
5.46,20
5.47,20
5.48,20
5.49,20
5.5,20
5.51,20
5.52,20
5.53,20
5.54,20
5.55,20
5.56,20
5.57,20
5.58,20
5.59,20
5.6,20
5.61,20
5.62,20
5.63,20
5.64,20
5.65,20
5.66,20
5.67,20
5.68,20
5.69,20
5.7,20
5.71,20
5.72,20
5.73,20
5.74,20
5.75,20
5.76,20
5.77,20
5.78,20
5.79,20
5.8,20
5.81,20
5.82,20
5.83,20
5.84,20
5.85,20
5.86,20
5.87,20
5.88,20
5.89,20
5.9,20
5.91,20
5.92,20
5.93,20
5.94,20
5.95,20
5.96,20
5.97,20
5.98,20
5.99,20
6,20
6.01,20
6.02,20
6.03,20
6.04,20
6.05,20
6.06,20
6.07,20
6.08,20
6.09,20
6.1,20
6.11,20
6.12,20
6.13,20
6.14,20
6.15,20
6.16,20
6.17,20
6.18,20
6.19,20
6.2,20
6.21,20
6.22,20
6.23,20
6.24,20
6.25,20
6.26,20
6.27,20
6.28,20
6.29,20
6.3,20
6.31,20
6.32,20
6.33,20
6.34,20
6.35,20
6.36,20
6.37,20
6.38,20
6.39,20
6.4,20
6.41,20
6.42,20
6.43,20
6.44,20
6.45,20
6.46,20
6.47,20
6.48,20
6.49,20
6.5,20
6.51,20
6.52,20
6.53,20
6.54,20
6.55,20
6.56,20
6.57,20
6.58,20
6.59,20
6.6,20
6.61,20
6.62,20
6.63,20
6.64,20
6.65,20
6.66,20
6.67,20
6.68,20
6.69,20
6.7,20
6.71,20
6.72,20
6.73,20
6.74,20
6.75,20
6.76,20
6.77,20
6.78,20
6.79,20
6.8,20
6.81,20
6.82,20
6.83,20
6.84,20
6.85,20
6.86,20
6.87,20
6.88,20
6.89,20
6.9,20
6.91,20
6.92,20
6.93,20
6.94,20
6.95,20
6.96,20
6.97,20
6.98,20
6.99,20
7,20
7.01,20
7.02,20
7.03,20
7.04,20
7.05,20
7.06,20
7.07,20
7.08,20
7.09,20
7.1,20
7.11,20
7.12,20
7.13,20
7.14,20
7.15,20
7.16,20
7.17,20
7.18,20
7.19,20
7.2,20
7.21,20
7.22,20
7.23,20
7.24,20
7.25,20
7.26,20
7.27,20
7.28,20
7.29,20
7.3,20
7.31,20
7.32,20
7.33,20
7.34,20
7.35,20
7.36,20
7.37,20
7.38,20
7.39,20
7.4,20
7.41,20
7.42,20
7.43,20
7.44,20
7.45,20
7.46,20
7.47,20
7.48,20
7.49,20
7.5,20
7.51,20
7.52,20
7.53,20
7.54,20
7.55,20
7.56,20
7.57,20
7.58,20
7.59,20
7.6,20
7.61,20
7.62,20
7.63,20
7.64,20
7.65,20
7.66,20
7.67,20
7.68,20
7.69,20
7.7,20
7.71,20
7.72,20
7.73,20
7.74,20
7.75,20
7.76,20
7.77,20
7.78,20
7.79,20
7.8,20
7.81,20
7.82,20
7.83,20
7.84,20
7.85,20
7.86,20
7.87,20
7.88,20
7.89,20
7.9,20
7.91,20
7.92,20
7.93,20
7.94,20
7.95,20
7.96,20
7.97,20
7.98,20
7.99,20
8,20
8.01,20
8.02,20
8.03,20
8.04,20
8.05,20
8.06,20
8.07,20
8.08,20
8.09,20
8.1,20
8.11,20
8.12,20
8.13,20
8.14,20
8.15,20
8.16,20
8.17,20
8.18,20
8.19,20
8.2,20
8.21,20
8.22,20
8.23,20
8.24,20
8.25,20
8.26,20
8.27,20
8.28,20
8.29,20
8.3,20
8.31,20
8.32,20
8.33,20
8.34,20
8.35,20
8.36,20
8.37,20
8.38,20
8.39,20
8.4,20
8.41,20
8.42,20
8.43,20
8.44,20
8.45,20
8.46,20
8.47,20
8.48,20
8.49,20
8.5,20
8.51,20
8.52,20
8.53,20
8.54,20
8.55,20
8.56,20
8.57,20
8.58,20
8.59,20
8.6,20
8.61,20
8.62,20
8.63,20
8.64,20
8.65,20
8.66,20
8.67,20
8.68,20
8.69,20
8.7,20
8.71,20
8.72,20
8.73,20
8.74,20
8.75,20
8.76,20
8.77,20
8.78,20
8.79,20
8.8,20
8.81,20
8.82,20
8.83,20
8.84,20
8.85,20
8.86,20
8.87,20
8.88,20
8.89,20
8.9,20
8.91,20
8.92,20
8.93,20
8.94,20
8.95,20
8.96,20
8.97,20
8.98,20
8.99,20
9,20
9.01,20
9.02,20
9.03,20
9.04,20
9.05,20
9.06,20
9.07,20
9.08,20
9.09,20
9.1,20
9.11,20
9.12,20
9.13,20
9.14,20
9.15,20
9.16,20
9.17,20
9.18,20
9.19,20
9.2,20
9.21,20
9.22,20
9.23,20
9.24,20
9.25,20
9.26,20
9.27,20
9.28,20
9.29,20
9.3,20
9.31,20
9.32,20
9.33,20
9.34,20
9.35,20
9.36,20
9.37,20
9.38,20
9.39,20
9.4,20
9.41,20
9.42,20
9.43,20
9.44,20
9.45,20
9.46,20
9.47,20
9.48,20
9.49,20
9.5,20
9.51,20
9.52,20
9.53,20
9.54,20
9.55,20
9.56,20
9.57,20
9.58,20
9.59,20
9.6,20
9.61,20
9.62,20
9.63,20
9.64,20
9.65,20
9.66,20
9.67,20
9.68,20
9.69,20
9.7,20
9.71,20
9.72,20
9.73,20
9.74,20
9.75,20
9.76,20
9.77,20
9.78,20
9.79,20
9.8,20
9.81,20
9.82,20
9.83,20
9.84,20
9.85,20
9.86,20
9.87,20
9.88,20
9.89,20
9.9,20
9.91,20
9.92,20
9.93,20
9.94,20
9.95,20
9.96,20
9.97,20
9.98,20
9.99,20
10,20
