"time","y1","Q","QI","y","y2","y3","y4"
7.76,28,1,0,0,1,0,0
7.77,28,1,0,0,1,0,0
7.78,28,1,0,0,1,0,0
7.79,28,1,0,0,1,0,0
7.8,28,1,0,0,1,0,0
7.81,30,0,1,0,0,1,0
7.82,30,0,1,0,0,1,0
7.83,30,0,1,0,0,1,0
7.84,30,0,1,0,0,1,0
7.85,30,0,1,0,0,1,0
7.86,30,0,1,0,0,1,0
7.87,30,0,1,0,0,1,0
7.88,30,0,1,0,0,1,0
7.89,30,0,1,0,0,1,0
7.9,30,0,1,0,0,1,0
7.91,30,0,1,0,0,1,0
7.92,30,0,1,0,0,1,0
7.93,30,0,1,0,0,1,0
7.94,30,0,1,0,0,1,0
7.95,30,0,1,0,0,1,0
7.96,30,0,1,0,0,1,0
7.97,30,0,1,0,0,1,0
7.98,30,0,1,0,0,1,0
7.99,30,0,1,0,0,1,0
8,30,0,1,0,0,1,1
8.01,32,1,0,1,1,0,1
8.02,32,1,0,1,1,0,1
8.03,32,1,0,1,1,0,1
8.04,32,1,0,1,1,0,1
8.05,32,1,0,1,1,0,1
8.06,32,1,0,1,1,0,1
8.07,32,1,0,1,1,0,1
8.08,32,1,0,1,1,0,1
8.09,32,1,0,1,1,0,1
8.1,32,1,0,1,1,0,1
8.11,32,1,0,1,1,0,1
8.12,32,1,0,1,1,0,1
8.13,32,1,0,1,1,0,1
8.14,32,1,0,1,1,0,1
8.15,32,1,0,1,1,0,1
8.16,32,1,0,1,1,0,1
8.17,32,1,0,1,1,0,1
8.18,32,1,0,1,1,0,1
8.19,32,1,0,1,1,0,1
8.2,32,1,0,1,1,0,1
8.21,32,1,0,0,1,0,1
8.22,32,1,0,0,1,0,1
8.23,32,1,0,0,1,0,1
8.24,32,1,0,0,1,0,1
8.25,32,1,0,0,1,0,1
8.26,32,1,0,0,1,0,1
8.27,32,1,0,0,1,0,1
8.28,32,1,0,0,1,0,1
8.29,32,1,0,0,1,0,1
8.3,32,1,0,0,1,0,1
8.31,32,0,1,0,1,0,1
8.32,32,0,1,0,1,0,1
8.33,32,0,1,0,1,0,1
8.34,32,0,1,0,1,0,1
8.35,32,0,1,0,1,0,1
8.36,32,0,1,0,1,0,1
8.37,32,0,1,0,1,0,1
8.38,32,0,1,0,1,0,1
8.39,32,0,1,0,1,0,1
8.4,32,0,1,0,1,0,1
8.41,32,0,1,0,1,0,1
8.42,32,0,1,0,1,0,1
8.43,32,0,1,0,1,0,1
8.44,32,0,1,0,1,0,1
8.45,32,0,1,0,1,0,1
8.46,32,0,1,0,1,0,1
8.47,32,0,1,0,1,0,1
8.48,32,0,1,0,1,0,1
8.49,32,0,1,0,1,0,1
8.5,32,0,1,0,1,0,1
8.51,32,1,0,0,1,0,1
8.52,32,1,0,0,1,0,1
8.53,32,1,0,0,1,0,1
8.54,32,1,0,0,1,0,1
8.55,32,1,0,0,1,0,1
8.56,32,1,0,0,1,0,1
8.57,32,1,0,0,1,0,1
8.58,32,1,0,0,1,0,1
8.59,32,1,0,0,1,0,1
8.6,32,1,0,0,1,0,1
8.61,32,1,0,0,1,0,1
8.62,32,1,0,0,1,0,1
8.63,32,1,0,0,1,0,1
8.64,32,1,0,0,1,0,1
8.65,32,1,0,0,1,0,1
8.66,32,1,0,0,1,0,1
8.67,32,1,0,0,1,0,1
8.68,32,1,0,0,1,0,1
8.69,32,1,0,0,1,0,1
8.7,32,1,0,0,1,0,1
8.71,32,1,0,0,1,0,1
8.72,32,1,0,0,1,0,1
8.73,32,1,0,0,1,0,1
8.74,32,1,0,0,1,0,1
8.75,32,1,0,0,1,0,1
8.76,32,1,0,0,1,0,1
8.77,32,1,0,0,1,0,1
8.78,32,1,0,0,1,0,1
8.79,32,1,0,0,1,0,1
8.8,32,1,0,0,1,0,1
8.81,34,0,1,0,0,1,1
8.82,34,0,1,0,0,1,1
8.83,34,0,1,0,0,1,1
8.84,34,0,1,0,0,1,1
8.85,34,0,1,0,0,1,1
8.86,34,0,1,0,0,1,1
8.87,34,0,1,0,0,1,1
8.88,34,0,1,0,0,1,1
8.89,34,0,1,0,0,1,1
8.9,34,0,1,0,0,1,1
8.91,34,0,1,0,0,1,1
8.92,34,0,1,0,0,1,1
8.93,34,0,1,0,0,1,1
8.94,34,0,1,0,0,1,1
8.95,34,0,1,0,0,1,1
8.96,34,0,1,0,0,1,1
8.97,34,0,1,0,0,1,1
8.98,34,0,1,0,0,1,1
8.99,34,0,1,0,0,1,1
9,34,0,1,0,0,1,1
9.01,36,1,0,1,1,0,0
9.02,36,1,0,1,1,0,0
9.03,36,1,0,1,1,0,0
9.04,36,1,0,1,1,0,0
9.05,36,1,0,1,1,0,0
9.06,36,1,0,1,1,0,0
9.07,36,1,0,1,1,0,0
9.08,36,1,0,1,1,0,0
9.09,36,1,0,1,1,0,0
9.1,36,1,0,1,1,0,0
9.11,36,1,0,1,1,0,0
9.12,36,1,0,1,1,0,0
9.13,36,1,0,1,1,0,0
9.14,36,1,0,1,1,0,0
9.15,36,1,0,1,1,0,0
9.16,36,1,0,1,1,0,0
9.17,36,1,0,1,1,0,0
9.18,36,1,0,1,1,0,0
9.19,36,1,0,1,1,0,0
9.2,36,1,0,1,1,0,0
9.21,36,1,0,0,1,0,0
9.22,36,1,0,0,1,0,0
9.23,36,1,0,0,1,0,0
9.24,36,1,0,0,1,0,0
9.25,36,1,0,0,1,0,0
9.26,36,1,0,0,1,0,0
9.27,36,1,0,0,1,0,0
9.28,36,1,0,0,1,0,0
9.29,36,1,0,0,1,0,0
9.3,36,1,0,0,1,0,0
9.31,36,0,1,0,1,0,0
9.32,36,0,1,0,1,0,0
9.33,36,0,1,0,1,0,0
9.34,36,0,1,0,1,0,0
9.35,36,0,1,0,1,0,0
9.36,36,0,1,0,1,0,0
9.37,36,0,1,0,1,0,0
9.38,36,0,1,0,1,0,0
9.39,36,0,1,0,1,0,0
9.4,36,0,1,0,1,0,0
9.41,36,0,1,0,1,0,0
9.42,36,0,1,0,1,0,0
9.43,36,0,1,0,1,0,0
9.44,36,0,1,0,1,0,0
9.45,36,0,1,0,1,0,0
9.46,36,0,1,0,1,0,0
9.47,36,0,1,0,1,0,0
9.48,36,0,1,0,1,0,0
9.49,36,0,1,0,1,0,0
9.5,36,0,1,0,1,0,0
9.51,36,1,0,0,1,0,0
9.52,36,1,0,0,1,0,0
9.53,36,1,0,0,1,0,0
9.54,36,1,0,0,1,0,0
9.55,36,1,0,0,1,0,0
9.56,36,1,0,0,1,0,0
9.57,36,1,0,0,1,0,0
9.58,36,1,0,0,1,0,0
9.59,36,1,0,0,1,0,0
9.6,36,1,0,0,1,0,0
9.61,36,1,0,0,1,0,0
9.62,36,1,0,0,1,0,0
9.63,36,1,0,0,1,0,0
9.64,36,1,0,0,1,0,0
9.65,36,1,0,0,1,0,0
9.66,36,1,0,0,1,0,0
9.67,36,1,0,0,1,0,0
9.68,36,1,0,0,1,0,0
9.69,36,1,0,0,1,0,0
9.7,36,1,0,0,1,0,0
9.71,36,1,0,0,1,0,0
9.72,36,1,0,0,1,0,0
9.73,36,1,0,0,1,0,0
9.74,36,1,0,0,1,0,0
9.75,36,1,0,0,1,0,0
9.76,36,1,0,0,1,0,0
9.77,36,1,0,0,1,0,0
9.78,36,1,0,0,1,0,0
9.79,36,1,0,0,1,0,0
9.8,36,1,0,0,1,0,0
9.81,38,0,1,0,0,1,0
9.82,38,0,1,0,0,1,0
9.83,38,0,1,0,0,1,0
9.84,38,0,1,0,0,1,0
9.85,38,0,1,0,0,1,0
9.86,38,0,1,0,0,1,0
9.87,38,0,1,0,0,1,0
9.88,38,0,1,0,0,1,0
9.89,38,0,1,0,0,1,0
9.9,38,0,1,0,0,1,0
9.91,38,0,1,0,0,1,0
9.92,38,0,1,0,0,1,0
9.93,38,0,1,0,0,1,0
9.94,38,0,1,0,0,1,0
9.95,38,0,1,0,0,1,0
9.96,38,0,1,0,0,1,0
9.97,38,0,1,0,0,1,0
9.98,38,0,1,0,0,1,0
9.99,38,0,1,0,0,1,0
10,38,0,1,0,0,1,0
