"time","Piston_body_r_00_2_","Inertia_w"
0.252,0.398314,208.973
0.252,0.399849,211.651
0.2525,0.399849,211.651
0.2525,0.399721,211.476
0.253,0.399721,211.476
0.253,0.397939,208.74
0.2535,0.397939,208.74
0.2535,0.394614,204.114
0.254,0.394614,204.114
0.254,0.389932,198.521
0.2545,0.389932,198.521
0.2545,0.3841,192.782
0.255,0.3841,192.782
0.255,0.377317,187.462
0.2555,0.377317,187.462
0.2555,0.36976,182.885
0.256,0.36976,182.885
0.256,0.361575,179.206
0.2565,0.361575,179.206
0.2565,0.352888,176.483
0.257,0.352888,176.483
0.257,0.343804,174.726
0.2575,0.343804,174.726
0.2575,0.334406,173.913
0.258,0.334406,173.913
0.258,0.324781,174.033
0.2585,0.324781,174.033
0.2585,0.315002,175.061
0.259,0.315002,175.061
0.259,0.305144,176.987
0.2595,0.305144,176.987
0.2595,0.29528,179.791
0.26,0.29528,179.791
0.26,0.285487,183.444
0.2605,0.285487,183.444
0.2605,0.275848,187.905
0.261,0.275848,187.905
0.261,0.266449,193.099
0.2615,0.266449,193.099
0.2615,0.257381,198.913
0.262,0.257381,198.913
0.262,0.248739,205.187
0.2625,0.248739,205.187
0.2625,0.240615,211.708
0.263,0.240615,211.708
0.263,0.233098,218.233
0.2635,0.233098,218.233
0.2635,0.226263,224.506
0.264,0.226263,224.506
0.264,0.220172,230.294
0.2645,0.220172,230.294
0.2645,0.214866,235.417
0.265,0.214866,235.417
0.265,0.210371,239.762
0.2655,0.210371,239.762
0.2655,0.206692,243.279
0.266,0.206692,243.279
0.266,0.203827,245.975
0.2665,0.203827,245.975
0.2665,0.201765,247.881
0.267,0.201765,247.881
0.267,0.200494,249.038
0.2675,0.200494,249.038
0.2675,0.200006,249.478
0.268,0.200006,249.478
0.268,0.200297,249.215
0.2685,0.200297,249.215
0.2685,0.201368,248.244
0.269,0.201368,248.244
0.269,0.203228,246.546
0.2695,0.203228,246.546
0.2695,0.205888,244.093
0.27,0.205888,244.093
0.27,0.20936,240.865
0.2705,0.20936,240.865
0.2705,0.213653,236.87
0.271,0.213653,236.87
0.271,0.218764,232.145
0.2715,0.218764,232.145
0.2715,0.224679,226.802
0.272,0.224679,226.802
0.272,0.231366,221.01
0.2725,0.231366,221.01
0.2725,0.238776,214.991
0.273,0.238776,214.991
0.273,0.246844,208.99
0.2735,0.246844,208.99
0.2735,0.255492,203.252
0.274,0.255492,203.252
0.274,0.264635,197.994
0.2745,0.264635,197.994
0.2745,0.274186,193.393
0.275,0.274186,193.393
0.275,0.284054,189.571
0.2755,0.284054,189.571
0.2755,0.294153,186.624
0.276,0.294153,186.624
0.276,0.304398,184.619
0.2765,0.304398,184.619
0.2765,0.314706,183.607
0.277,0.314706,183.607
0.277,0.324992,183.639
0.2775,0.324992,183.639
0.2775,0.335173,184.766
0.278,0.335173,184.766
0.278,0.345155,187.048
0.2785,0.345155,187.048
0.2785,0.354834,190.548
0.279,0.354834,190.548
0.279,0.364088,195.321
0.2795,0.364088,195.321
0.2795,0.37277,201.38
0.28,0.37277,201.38
0.28,0.380694,208.62
0.2805,0.380694,208.62
0.2805,0.387633,216.702
0.281,0.387633,216.702
0.281,0.393306,224.882
0.2815,0.393306,224.882
0.2815,0.397405,231.924
0.282,0.397405,231.924
0.282,0.39964,236.256
0.2825,0.39964,236.256
0.2825,0.399819,236.66
0.283,0.399819,236.66
0.283,0.397924,233.28
0.2835,0.397924,233.28
0.2835,0.394109,227.179
0.284,0.394109,227.179
0.284,0.388637,219.804
0.2845,0.388637,219.804
0.2845,0.381807,212.418
0.285,0.381807,212.418
0.285,0.373892,205.798
0.2855,0.373892,205.798
0.2855,0.365124,200.333
0.286,0.365124,200.333
0.286,0.355693,196.17
0.2865,0.355693,196.17
0.2865,0.345752,193.338
0.287,0.345752,193.338
0.287,0.33543,191.808
0.2875,0.33543,191.808
0.2875,0.324838,191.543
0.288,0.324838,191.543
0.288,0.31408,192.508
0.2885,0.31408,192.508
0.2885,0.303251,194.671
0.289,0.303251,194.671
0.289,0.29245,197.993
0.2895,0.29245,197.993
0.2895,0.281778,202.425
0.29,0.281778,202.425
0.29,0.271342,207.891
0.2905,0.271342,207.891
0.2905,0.261256,214.26
0.291,0.261256,214.26
0.291,0.251639,221.333
0.2915,0.251639,221.333
0.2915,0.242608,228.841
0.292,0.242608,228.841
0.292,0.234277,236.45
0.2925,0.234277,236.45
0.2925,0.226747,243.804
0.293,0.226747,243.804
0.293,0.220095,250.571
0.2935,0.220095,250.571
0.2935,0.214376,256.497
0.294,0.214376,256.497
0.294,0.209616,261.428
0.2945,0.209616,261.428
0.2945,0.205823,265.308
0.295,0.205823,265.308
0.295,0.202989,268.152
0.2955,0.202989,268.152
0.2955,0.201098,270.009
0.296,0.201098,270.009
0.296,0.200136,270.941
0.2965,0.200136,270.941
0.2965,0.200095,270.983
0.297,0.200095,270.983
0.297,0.200974,270.129
0.2975,0.200974,270.129
0.2975,0.202781,268.359
0.298,0.202781,268.359
0.298,0.205531,265.635
0.2985,0.205531,265.635
0.2985,0.209239,261.925
0.299,0.209239,261.925
0.299,0.213916,257.225
0.2995,0.213916,257.225
0.2995,0.21956,251.6
0.3,0.21956,251.6
0.3,0.226151,245.208
0.3005,0.226151,245.208
0.3005,0.233643,238.296
0.301,0.233643,238.296
0.301,0.241969,231.19
0.3015,0.241969,231.19
0.3015,0.251039,224.24
0.302,0.251039,224.24
0.302,0.26075,217.774
0.3025,0.26075,217.774
0.3025,0.270988,212.065
0.303,0.270988,212.065
0.303,0.28164,207.324
0.3035,0.28164,207.324
0.3035,0.292595,203.694
0.304,0.292595,203.694
0.304,0.303742,201.276
0.3045,0.303742,201.276
0.3045,0.314975,200.149
0.305,0.314975,200.149
0.305,0.326187,200.383
0.3055,0.326187,200.383
0.3055,0.337265,202.055
0.306,0.337265,202.055
0.306,0.348089,205.257
0.3065,0.348089,205.257
0.3065,0.358516,210.078
0.307,0.358516,210.078
0.307,0.368378,216.584
0.3075,0.368378,216.584
0.3075,0.377458,224.73
0.308,0.377458,224.73
0.308,0.385485,234.208
0.3085,0.385485,234.208
0.3085,0.392114,244.191
0.309,0.392114,244.191
0.309,0.396946,253.09
0.3095,0.396946,253.09
0.3095,0.399587,258.67
0.31,0.399587,258.67
0.31,0.39977,259.116
0.3105,0.39977,259.116
0.3105,0.397474,254.576
0.311,0.397474,254.576
0.311,0.392922,246.665
0.3115,0.392922,246.665
0.3115,0.386479,237.465
0.312,0.386479,237.465
0.312,0.378535,228.632
0.3125,0.378535,228.632
0.3125,0.369434,221.064
0.313,0.369434,221.064
0.313,0.359454,215.124
0.3135,0.359454,215.124
0.3135,0.348819,210.917
0.314,0.348819,210.917
0.314,0.337704,208.418
0.3145,0.337704,208.418
0.3145,0.326261,207.563
0.315,0.326261,207.563
0.315,0.314621,208.293
0.3155,0.314621,208.293
0.3155,0.302908,210.552
0.316,0.302908,210.552
0.316,0.291245,214.283
0.3165,0.291245,214.283
0.3165,0.279759,219.408
0.317,0.279759,219.408
0.317,0.268584,225.813
0.3175,0.268584,225.813
0.3175,0.257862,233.297
0.318,0.257862,233.297
0.318,0.247738,241.564
0.3185,0.247738,241.564
0.3185,0.238356,250.215
0.319,0.238356,250.215
0.319,0.229849,258.783
0.3195,0.229849,258.783
0.3195,0.222325,266.806
0.32,0.222325,266.806
0.32,0.215861,273.9
0.3205,0.215861,273.9
0.3205,0.2105,279.815
0.321,0.2105,279.815
0.321,0.206256,284.445
0.3215,0.206256,284.445
0.3215,0.203118,287.8
0.322,0.203118,287.8
0.322,0.20107,289.951
0.3225,0.20107,289.951
0.3225,0.200094,290.964
0.323,0.200094,290.964
0.323,0.200178,290.876
0.3235,0.200178,290.876
0.3235,0.201324,289.687
0.324,0.201324,289.687
0.324,0.203543,287.363
0.3245,0.203543,287.363
0.3245,0.206855,283.85
0.325,0.206855,283.85
0.325,0.211279,279.11
0.3255,0.211279,279.11
0.3255,0.216821,273.174
0.326,0.216821,273.174
0.326,0.223471,266.18
0.3265,0.223471,266.18
0.3265,0.231186,258.413
0.327,0.231186,258.413
0.327,0.239892,250.272
0.3275,0.239892,250.272
0.3275,0.249484,242.216
0.328,0.249484,242.216
0.328,0.259838,234.698
0.3285,0.259838,234.698
0.3285,0.270816,228.097
0.329,0.270816,228.097
0.329,0.282277,222.699
0.3295,0.282277,222.699
0.3295,0.294084,218.695
0.33,0.294084,218.695
0.33,0.306102,216.221
0.3305,0.306102,216.221
0.3305,0.318197,215.384
0.331,0.318197,215.384
0.331,0.330235,216.28
0.3315,0.330235,216.28
0.3315,0.342075,219.023
0.332,0.342075,219.023
0.332,0.353556,223.736
0.3325,0.353556,223.736
0.3325,0.364484,230.526
0.333,0.364484,230.526
0.333,0.374614,239.426
0.3335,0.374614,239.426
0.3335,0.383631,250.175
0.334,0.383631,250.175
0.334,0.391128,261.871
0.3345,0.391128,261.871
0.3345,0.396611,272.584
0.335,0.396611,272.584
0.335,0.399578,279.348
0.3355,0.399578,279.348
0.3355,0.399684,279.652
0.336,0.399684,279.652
0.336,0.396912,273.689
0.3365,0.396912,273.689
0.3365,0.391573,263.812
0.337,0.391573,263.812
0.337,0.384148,252.865
0.3375,0.384148,252.865
0.3375,0.375118,242.805
0.338,0.375118,242.805
0.338,0.36489,234.567
0.3385,0.36489,234.567
0.3385,0.353783,228.454
0.339,0.353783,228.454
0.339,0.342044,224.493
0.3395,0.342044,224.493
0.3395,0.329877,222.61
0.34,0.329877,222.61
0.34,0.317451,222.712
0.3405,0.317451,222.712
0.3405,0.30492,224.718
0.341,0.30492,224.718
0.341,0.292434,228.549
0.3415,0.292434,228.549
0.3415,0.280145,234.105
0.342,0.280145,234.105
0.342,0.268216,241.229
0.3425,0.268216,241.229
0.3425,0.256816,249.658
0.343,0.256816,249.658
0.343,0.246119,259.003
0.3435,0.246119,259.003
0.3435,0.236298,268.733
0.344,0.236298,268.733
0.344,0.227504,278.236
0.3445,0.227504,278.236
0.3445,0.219857,286.935
0.345,0.219857,286.935
0.345,0.213436,294.411
0.3455,0.213436,294.411
0.3455,0.208276,300.407
0.346,0.208276,300.407
0.346,0.204377,304.862
0.3465,0.204377,304.862
0.3465,0.201722,307.831
0.347,0.201722,307.831
0.347,0.200287,309.408
0.3475,0.200287,309.408
0.3475,0.200057,309.659
0.348,0.200057,309.659
0.348,0.201027,308.597
0.3485,0.201027,308.597
0.3485,0.20321,306.185
0.349,0.20321,306.185
0.349,0.206628,302.352
0.3495,0.206628,302.352
0.3495,0.211304,297.047
0.35,0.211304,297.047
0.35,0.217248,290.303
0.3505,0.217248,290.303
0.3505,0.224444,282.305
0.351,0.224444,282.305
0.351,0.232839,273.425
0.3515,0.232839,273.425
0.3515,0.242337,264.204
0.352,0.242337,264.204
0.352,0.252806,255.235
0.3525,0.252806,255.235
0.3525,0.26409,247.075
0.353,0.26409,247.075
0.353,0.276022,240.183
0.3535,0.276022,240.183
0.3535,0.288432,234.863
0.354,0.288432,234.863
0.354,0.301158,231.336
0.3545,0.301158,231.336
0.3545,0.314038,229.745
0.355,0.314038,229.745
0.355,0.32691,230.218
0.3555,0.32691,230.218
0.3555,0.339605,232.897
0.356,0.339605,232.897
0.356,0.351937,237.945
0.3565,0.351937,237.945
0.3565,0.363676,245.509
0.357,0.363676,245.509
0.357,0.374534,255.648
0.3575,0.374534,255.648
0.3575,0.384129,268.033
0.358,0.384129,268.033
0.358,0.391957,281.464
0.3585,0.391957,281.464
0.3585,0.397411,293.243
0.359,0.397411,293.243
0.359,0.399893,299.443
0.3595,0.399893,299.443
0.3595,0.399065,297.445
0.36,0.399065,297.445
0.36,0.395039,288.515
0.3605,0.395039,288.515
0.3605,0.388296,276.19
0.361,0.388296,276.19
0.361,0.379445,263.821
0.3615,0.379445,263.821
0.3615,0.369037,253.263
0.362,0.369037,253.263
0.362,0.357507,245.205
0.3625,0.357507,245.205
0.3625,0.345188,239.778
0.363,0.345188,239.778
0.363,0.332337,236.898
0.3635,0.332337,236.898
0.3635,0.319168,236.437
0.364,0.319168,236.437
0.364,0.305868,238.279
0.3645,0.305868,238.279
0.3645,0.292618,242.317
0.365,0.292618,242.317
0.365,0.279596,248.414
0.3655,0.279596,248.414
0.3655,0.266994,256.375
0.366,0.266994,256.375
0.366,0.255012,265.857
0.3665,0.255012,265.857
0.3665,0.243857,276.336
0.367,0.243857,276.336
0.367,0.233726,287.127
0.3675,0.233726,287.127
0.3675,0.224789,297.468
0.368,0.224789,297.468
0.368,0.217171,306.684
0.3685,0.217171,306.684
0.3685,0.210945,314.311
0.369,0.210945,314.311
0.369,0.206133,320.147
0.3695,0.206133,320.147
0.3695,0.202722,324.201
0.37,0.202722,324.201
0.37,0.200686,326.572
0.3705,0.200686,326.572
0.3705,0.2,327.357
0.371,0.2,327.357
0.371,0.200656,326.604
0.3715,0.200656,326.604
0.3715,0.202661,324.28
0.372,0.202661,324.28
0.372,0.206041,320.302
0.3725,0.206041,320.302
0.3725,0.210823,314.598
0.373,0.210823,314.598
0.373,0.217022,307.181
0.3735,0.217022,307.181
0.3735,0.224623,298.269
0.374,0.224623,298.269
0.374,0.233561,288.334
0.3745,0.233561,288.334
0.3745,0.243722,278.044
0.375,0.243722,278.044
0.375,0.254946,268.157
0.3755,0.254946,268.157
0.3755,0.267047,259.346
0.376,0.267047,259.346
0.376,0.279827,252.139
0.3765,0.279827,252.139
0.3765,0.293086,246.894
0.377,0.293086,246.894
0.377,0.306634,243.841
0.3775,0.306634,243.841
0.3775,0.320281,243.161
0.378,0.320281,243.161
0.378,0.333835,245.015
0.3785,0.333835,245.015
0.3785,0.347084,249.591
0.379,0.347084,249.591
0.379,0.359782,257.107
0.3795,0.359782,257.107
0.3795,0.371613,267.69
0.38,0.371613,267.69
0.38,0.382159,281.128
0.3805,0.382159,281.128
0.3805,0.390857,296.231
0.381,0.390857,296.231
0.381,0.396998,309.979
0.3815,0.396998,309.979
0.3815,0.399859,317.52
0.382,0.399859,317.52
0.382,0.399007,315.327
0.3825,0.399007,315.327
0.3825,0.394571,304.871
0.383,0.394571,304.871
0.383,0.387141,290.712
0.3835,0.387141,290.712
0.3835,0.377444,276.908
0.384,0.377444,276.908
0.384,0.366116,265.5
0.3845,0.366116,265.5
0.3845,0.353647,257.152
0.385,0.353647,257.152
0.385,0.340403,251.906
0.3855,0.340403,251.906
0.3855,0.32667,249.611
0.386,0.32667,249.611
0.386,0.312683,250.112
0.3865,0.312683,250.112
0.3865,0.298659,253.266
0.387,0.298659,253.266
0.387,0.284805,258.922
0.3875,0.284805,258.922
0.3875,0.271339,266.874
0.388,0.271339,266.874
0.388,0.25849,276.763
0.3885,0.25849,276.763
0.3885,0.246494,288.025
0.389,0.246494,288.025
0.389,0.235585,299.869
0.3895,0.235585,299.869
0.3895,0.225965,311.371
0.39,0.225965,311.371
0.39,0.217792,321.676
0.3905,0.217792,321.676
0.3905,0.211153,330.186
0.391,0.211153,330.186
0.391,0.206076,336.63
0.3915,0.206076,336.63
0.3915,0.202548,341.013
0.392,0.202548,341.013
0.392,0.200537,343.455
0.3925,0.200537,343.455
0.3925,0.200016,344.075
0.393,0.200016,344.075
0.393,0.200978,342.917
0.3935,0.200978,342.917
0.3935,0.203436,339.924
0.394,0.203436,339.924
0.394,0.207422,334.989
0.3945,0.207422,334.989
0.3945,0.212965,328.045
0.395,0.212965,328.045
0.395,0.220073,319.172
0.3955,0.220073,319.172
0.3955,0.228708,308.763
0.396,0.228708,308.763
0.396,0.238769,297.51
0.3965,0.238769,297.51
0.3965,0.250094,286.305
0.397,0.250094,286.305
0.397,0.26248,276.02
0.3975,0.26248,276.02
0.3975,0.275699,267.422
0.398,0.275699,267.422
0.398,0.28952,260.988
0.3985,0.28952,260.988
0.3985,0.303718,257.044
0.399,0.303718,257.044
0.399,0.318072,255.833
0.3995,0.318072,255.833
0.3995,0.332362,257.556
0.4,0.332362,257.556
0.4,0.346346,262.438
0.4005,0.346346,262.438
0.4005,0.35974,270.746
0.401,0.35974,270.746
0.401,0.372174,282.637
0.4015,0.372174,282.637
0.4015,0.383156,297.814
0.402,0.383156,297.814
0.402,0.392012,314.669
0.4025,0.392012,314.669
0.4025,0.397897,329.111
0.403,0.397897,329.111
0.403,0.4,335.069
0.4035,0.4,335.069
0.4035,0.397959,329.54
0.404,0.397959,329.54
0.404,0.392112,315.81
0.4045,0.392112,315.81
0.4045,0.383247,299.711
0.405,0.383247,299.711
0.405,0.372193,285.293
0.4055,0.372193,285.293
0.4055,0.359616,274.164
0.406,0.359616,274.164
0.406,0.346013,266.677
0.4065,0.346013,266.677
0.4065,0.331755,262.713
0.407,0.331755,262.713
0.407,0.317135,262.067
0.4075,0.317135,262.067
0.4075,0.302408,264.545
0.408,0.302408,264.545
0.408,0.287815,269.969
0.4085,0.287815,269.969
0.4085,0.273602,278.107
0.409,0.273602,278.107
0.409,0.260029,288.567
0.4095,0.260029,288.567
0.4095,0.247366,300.706
0.41,0.247366,300.706
0.41,0.235879,313.596
0.4105,0.235879,313.596
0.4105,0.225803,326.136
0.411,0.225803,326.136
0.411,0.217313,337.305
0.4115,0.217313,337.305
0.4115,0.210509,346.395
0.412,0.210509,346.395
0.412,0.205418,353.12
0.4125,0.205418,353.12
0.4125,0.202016,357.511
0.413,0.202016,357.511
0.413,0.200268,359.721
0.4135,0.200268,359.721
0.4135,0.200147,359.87
0.414,0.200147,359.87
0.414,0.201651,357.975
0.4145,0.201651,357.975
0.4145,0.204803,353.943
0.415,0.204803,353.943
0.415,0.209642,347.645
0.4155,0.209642,347.645
0.4155,0.216194,339.06
0.416,0.216194,339.06
0.416,0.224448,328.447
0.4165,0.224448,328.447
0.4165,0.234325,316.449
0.417,0.234325,316.449
0.417,0.245672,304.06
0.4175,0.245672,304.06
0.4175,0.258269,292.367
0.418,0.258269,292.367
0.418,0.271865,282.337
0.4185,0.271865,282.337
0.4185,0.286193,274.661
0.419,0.286193,274.661
0.419,0.300996,269.784
0.4195,0.300996,269.784
0.4195,0.31602,267.994
0.42,0.31602,267.994
0.42,0.331011,269.547
0.4205,0.331011,269.547
0.4205,0.345695,274.717
0.421,0.345695,274.717
0.421,0.359748,283.809
0.4215,0.359748,283.809
0.4215,0.37275,297.033
0.422,0.37275,297.033
0.422,0.384125,313.996
0.4225,0.384125,313.996
0.4225,0.393079,332.541
0.423,0.393079,332.541
0.423,0.398625,347.314
0.4235,0.398625,347.314
0.4235,0.399883,351.133
0.424,0.399883,351.133
0.424,0.39661,342.017
0.4245,0.39661,342.017
0.4245,0.389379,325.32
0.425,0.389379,325.32
0.425,0.379157,307.813
0.4255,0.379157,307.813
0.4255,0.366845,293.205
0.426,0.366845,293.205
0.426,0.353129,282.681
0.4265,0.353129,282.681
0.4265,0.338502,276.307
0.427,0.338502,276.307
0.427,0.323345,273.855
0.4275,0.323345,273.855
0.4275,0.307968,275.075
0.428,0.307968,275.075
0.428,0.292646,279.741
0.4285,0.292646,279.741
0.4285,0.277656,287.599
0.429,0.277656,287.599
0.429,0.263285,298.259
0.4295,0.263285,298.259
0.4295,0.249837,311.046
0.43,0.249837,311.046
0.43,0.237614,324.925
0.4305,0.237614,324.925
0.4305,0.226892,338.619
0.431,0.226892,338.619
0.431,0.217879,350.885
0.4315,0.217879,350.885
0.4315,0.210692,360.854
0.432,0.210692,360.854
0.432,0.205366,368.16
0.4325,0.205366,368.16
0.4325,0.201878,372.829
0.433,0.201878,372.829
0.433,0.200185,375.046
0.4335,0.200185,375.046
0.4335,0.200258,374.95
0.434,0.200258,374.95
0.434,0.2021,372.534
0.4345,0.2021,372.534
0.4345,0.20574,367.68
0.435,0.20574,367.68
0.435,0.211222,360.239
0.4355,0.211222,360.239
0.4355,0.218566,350.253
0.436,0.218566,350.253
0.436,0.227742,338.144
0.4365,0.227742,338.144
0.4365,0.238634,324.827
0.437,0.238634,324.827
0.437,0.251036,311.557
0.4375,0.251036,311.557
0.4375,0.264683,299.583
0.438,0.264683,299.583
0.438,0.279279,289.905
0.4385,0.279279,289.905
0.4385,0.294523,283.203
0.439,0.294523,283.203
0.439,0.310129,279.88
0.4395,0.310129,279.88
0.4395,0.325811,280.243
0.44,0.325811,280.243
0.44,0.341269,284.603
0.4405,0.341269,284.603
0.4405,0.356159,293.322
0.441,0.356159,293.322
0.441,0.370038,306.71
0.4415,0.370038,306.71
0.4415,0.3823,324.532
0.442,0.3823,324.532
0.442,0.39209,344.781
0.4425,0.39209,344.781
0.4425,0.398309,361.701
0.443,0.398309,361.701
0.443,0.399921,366.775
0.4435,0.399921,366.775
0.4435,0.396593,357.026
0.444,0.396593,357.026
0.444,0.38896,338.656
0.4445,0.38896,338.656
0.4445,0.37812,319.618
0.445,0.37812,319.618
0.445,0.365086,304.06
0.4455,0.365086,304.06
0.4455,0.350611,293.173
0.446,0.350611,293.173
0.446,0.335238,286.98
0.4465,0.335238,286.98
0.4465,0.319372,285.158
0.447,0.319372,285.158
0.447,0.303351,287.42
0.4475,0.303351,287.42
0.4475,0.287485,293.496
0.448,0.287485,293.496
0.448,0.272089,303.045
0.4485,0.272089,303.045
0.4485,0.257492,315.503
0.449,0.257492,315.503
0.449,0.244037,329.913
0.4495,0.244037,329.913
0.4495,0.232052,344.913
0.45,0.232052,344.913
0.45,0.221811,359.008
0.4505,0.221811,359.008
0.4505,0.213497,370.917
0.451,0.213497,370.917
0.451,0.207186,379.957
0.4515,0.207186,379.957
0.4515,0.202874,386.012
0.452,0.202874,386.012
0.452,0.200514,389.256
0.4525,0.200514,389.256
0.4525,0.200067,389.86
0.453,0.200067,389.86
0.453,0.201524,387.885
0.4535,0.201524,387.885
0.4535,0.204913,383.215
0.454,0.204913,383.215
0.454,0.210284,375.686
0.4545,0.210284,375.686
0.4545,0.217666,365.259
0.455,0.217666,365.259
0.455,0.227035,352.37
0.4555,0.227035,352.37
0.4555,0.238266,338.045
0.456,0.238266,338.045
0.456,0.251137,323.74
0.4565,0.251137,323.74
0.4565,0.265353,310.904
0.457,0.265353,310.904
0.457,0.280579,300.677
0.4575,0.280579,300.677
0.4575,0.296482,293.842
0.458,0.296482,293.842
0.458,0.31274,290.854
0.4585,0.31274,290.854
0.4585,0.329029,292.072
0.459,0.329029,292.072
0.459,0.345011,297.882
0.4595,0.345011,297.882
0.4595,0.360274,308.702
0.46,0.360274,308.702
0.46,0.374275,324.807
0.4605,0.374275,324.807
0.4605,0.386253,345.492
0.461,0.386253,345.492
0.461,0.395137,367.058
0.4615,0.395137,367.058
0.4615,0.39965,380.934
0.462,0.39965,380.934
0.462,0.398882,378.543
0.4625,0.398882,378.543
0.4625,0.392993,361.965
0.463,0.392993,361.965
0.463,0.383062,340.74
0.4635,0.383062,340.74
0.4635,0.370322,321.959
0.464,0.370322,321.959
0.464,0.355744,308.171
0.4645,0.355744,308.171
0.4645,0.340019,299.716
0.465,0.340019,299.716
0.465,0.323644,296.3
0.4655,0.323644,296.3
0.4655,0.307015,297.551
0.466,0.307015,297.551
0.466,0.290484,303.15
0.4665,0.290484,303.15
0.4665,0.274399,312.726
0.467,0.274399,312.726
0.467,0.259124,325.678
0.4675,0.259124,325.678
0.4675,0.245038,340.96
0.468,0.245038,340.96
0.468,0.23251,357.045
0.4685,0.23251,357.045
0.4685,0.221849,372.181
0.469,0.221849,372.181
0.469,0.213259,384.917
0.4695,0.213259,384.917
0.4695,0.206822,394.441
0.47,0.206822,394.441
0.47,0.202531,400.653
0.4705,0.202531,400.653
0.4705,0.200333,403.756
0.471,0.200333,403.756
0.471,0.200188,403.956
0.4715,0.200188,403.956
0.4715,0.202093,401.277
0.472,0.202093,401.277
0.472,0.206085,395.559
0.4725,0.206085,395.559
0.4725,0.212217,386.615
0.473,0.212217,386.615
0.473,0.220511,374.522
0.4735,0.220511,374.522
0.4735,0.230908,360.004
0.474,0.230908,360.004
0.474,0.243232,344.433
0.4745,0.243232,344.433
0.4745,0.257197,329.538
0.475,0.257197,329.538
0.475,0.272452,316.911
0.4755,0.272452,316.911
0.4755,0.288625,307.664
0.476,0.288625,307.664
0.476,0.305349,302.487
0.4765,0.305349,302.487
0.4765,0.322268,301.826
0.477,0.322268,301.826
0.477,0.339014,306.101
0.4775,0.339014,306.101
0.4775,0.355167,315.795
0.478,0.355167,315.795
0.478,0.370185,331.345
0.4785,0.370185,331.345
0.4785,0.383308,352.457
0.479,0.383308,352.457
0.479,0.393441,376.106
0.4795,0.393441,376.106
0.4795,0.399179,393.725
0.48,0.399179,393.725
0.48,0.399351,394.403
0.4805,0.399351,394.403
0.4805,0.393907,378.048
0.481,0.393907,378.048
0.481,0.383956,355.178
0.4815,0.383956,355.178
0.4815,0.370887,334.585
0.482,0.370887,334.585
0.482,0.355809,319.509
0.4825,0.355809,319.509
0.4825,0.339499,310.389
0.483,0.339499,310.389
0.483,0.322513,306.864
0.4835,0.322513,306.864
0.4835,0.305286,308.507
0.484,0.305286,308.507
0.484,0.28821,314.943
0.4845,0.28821,314.943
0.4845,0.27167,325.716
0.485,0.27167,325.716
0.485,0.256073,340.063
0.4855,0.256073,340.063
0.4855,0.241836,356.69
0.486,0.241836,356.69
0.486,0.229355,373.749
0.4865,0.229355,373.749
0.4865,0.218945,389.255
0.487,0.218945,389.255
0.487,0.21079,401.753
0.4875,0.21079,401.753
0.4875,0.204944,410.611
0.488,0.204944,410.611
0.488,0.201371,415.883
0.4885,0.201371,415.883
0.4885,0.200016,417.827
0.489,0.200016,417.827
0.489,0.200847,416.627
0.4895,0.200847,416.627
0.4895,0.203884,412.184
0.49,0.203884,412.184
0.49,0.209181,404.268
0.4905,0.209181,404.268
0.4905,0.216784,392.784
0.491,0.216784,392.784
0.491,0.226677,378.186
0.4915,0.226677,378.186
0.4915,0.238716,361.772
0.492,0.238716,361.772
0.492,0.252629,345.427
0.4925,0.252629,345.427
0.4925,0.268044,331.074
0.493,0.268044,331.074
0.493,0.284554,320.164
0.4935,0.284554,320.164
0.4935,0.30175,313.604
0.494,0.30175,313.604
0.494,0.319237,311.953
0.4945,0.319237,311.953
0.4945,0.336614,315.678
0.495,0.336614,315.678
0.495,0.353428,325.326
0.4955,0.353428,325.326
0.4955,0.369103,341.432
0.496,0.369103,341.432
0.496,0.382822,363.78
0.4965,0.382822,363.78
0.4965,0.393393,389.148
0.497,0.393393,389.148
0.497,0.399267,407.869
0.4975,0.399267,407.869
0.4975,0.399161,407.585
0.498,0.399161,407.585
0.498,0.393095,388.992
0.4985,0.393095,388.992
0.4985,0.382353,364.357
0.499,0.382353,364.357
0.499,0.368458,342.984
0.4995,0.368458,342.984
0.4995,0.352579,327.937
0.5,0.352579,327.937
0.5,0.335524,319.432
