"time","'U@resistance'","'I@variable_0resistance'"
6.99e-005,2.04282,-0.215921
7e-005,2.04282,-0.215921
7e-005,2.32301,-0.216815
7.01e-005,2.32301,-0.216815
7.01e-005,2.60028,-2.44698e-007
7.02e-005,2.60028,-2.44698e-007
7.02e-005,2.88694,-4.86494e-007
7.03e-005,2.88694,-4.86494e-007
7.03e-005,3.18133,-7.25683e-007
7.04e-005,3.18133,-7.25683e-007
7.04e-005,3.48158,-9.6045e-007
7.05e-005,3.48158,-9.6045e-007
7.05e-005,3.78565,-1.18905e-006
7.06e-005,3.78565,-1.18905e-006
7.06e-005,4.09132,-1.40983e-006
7.07e-005,4.09132,-1.40983e-006
7.07e-005,4.39625,-1.62123e-006
7.08e-005,4.39625,-1.62123e-006
7.08e-005,4.69799,-1.82182e-006
7.09e-005,4.69799,-1.82182e-006
7.09e-005,4.994,-2.0103e-006
7.1e-005,4.994,-2.0103e-006
7.1e-005,5.28167,-2.18549e-006
7.11e-005,5.28167,-2.18549e-006
7.11e-005,5.55839,-2.34638e-006
7.12e-005,5.55839,-2.34638e-006
7.12e-005,5.82153,-2.49211e-006
7.13e-005,5.82153,-2.49211e-006
7.13e-005,6.0685,-2.62196e-006
7.14e-005,6.0685,-2.62196e-006
7.14e-005,6.29677,-2.73542e-006
7.15e-005,6.29677,-2.73542e-006
7.15e-005,6.50389,-2.8321e-006
7.16e-005,6.50389,-2.8321e-006
7.16e-005,6.68756,-2.91182e-006
7.17e-005,6.68756,-2.91182e-006
7.17e-005,6.84556,-2.97453e-006
7.18e-005,6.84556,-2.97453e-006
7.18e-005,6.97591,-3.02036e-006
7.19e-005,6.97591,-3.02036e-006
7.19e-005,7.07675,-3.04962e-006
7.2e-005,7.07675,-3.04962e-006
7.2e-005,7.14649,-3.06272e-006
7.21e-005,7.14649,-3.06272e-006
7.21e-005,7.18374,-3.06028e-006
7.22e-005,7.18374,-3.06028e-006
7.22e-005,7.18737,-3.04299e-006
7.23e-005,7.18737,-3.04299e-006
7.23e-005,7.15649,-3.01173e-006
7.24e-005,7.15649,-3.01173e-006
7.24e-005,7.09051,-2.96743e-006
7.25e-005,7.09051,-2.96743e-006
7.25e-005,6.9891,-2.91117e-006
7.26e-005,6.9891,-2.91117e-006
7.26e-005,6.85224,-2.84409e-006
7.27e-005,6.85224,-2.84409e-006
7.27e-005,6.68018,-2.76742e-006
7.28e-005,6.68018,-2.76742e-006
7.28e-005,6.47346,-2.68244e-006
7.29e-005,6.47346,-2.68244e-006
7.29e-005,6.23291,-2.59047e-006
7.3e-005,6.23291,-2.59047e-006
7.3e-005,5.95966,-2.49286e-006
7.31e-005,5.95966,-2.49286e-006
7.31e-005,5.65508,-2.39097e-006
7.32e-005,5.65508,-2.39097e-006
7.32e-005,5.3208,-2.28618e-006
7.33e-005,5.3208,-2.28618e-006
7.33e-005,4.95873,-2.17983e-006
7.34e-005,4.95873,-2.17983e-006
7.34e-005,4.57098,-2.07322e-006
7.35e-005,4.57098,-2.07322e-006
7.35e-005,4.15987,-1.96763e-006
7.36e-005,4.15987,-1.96763e-006
7.36e-005,3.72793,-1.86426e-006
7.37e-005,3.72793,-1.86426e-006
7.37e-005,3.27783,-1.76426e-006
7.38e-005,3.27783,-1.76426e-006
7.38e-005,2.8124,-1.66868e-006
7.39e-005,2.8124,-1.66868e-006
7.39e-005,2.33459,-1.57849e-006
7.4e-005,2.33459,-1.57849e-006
7.4e-005,1.84742,-1.49454e-006
7.41e-005,1.84742,-1.49454e-006
7.41e-005,1.35401,-1.41758e-006
7.42e-005,1.35401,-1.41758e-006
7.42e-005,0.857467,-1.34826e-006
7.43e-005,0.857467,-1.34826e-006
7.43e-005,0.360952,-1.2871e-006
7.44e-005,0.360952,-1.2871e-006
7.44e-005,-0.132419,-1.23448e-006
7.45e-005,-0.132419,-1.23448e-006
7.45e-005,-0.619568,-1.19068e-006
7.46e-005,-0.619568,-1.19068e-006
7.46e-005,-1.09749,-1.15583e-006
7.47e-005,-1.09749,-1.15583e-006
7.47e-005,-1.56329,-1.12995e-006
7.48e-005,-1.56329,-1.12995e-006
7.48e-005,-2.01418,-1.11294e-006
7.49e-005,-2.01418,-1.11294e-006
7.49e-005,-2.44753,-1.10457e-006
7.5e-005,-2.44753,-1.10457e-006
7.5e-005,-2.86088,-1.10449e-006
7.51e-005,-2.86088,-1.10449e-006
7.51e-005,-3.37444,-0.0193702
7.52e-005,-3.37444,-0.0193702
7.52e-005,-3.86273,-0.0349495
7.53e-005,-3.86273,-0.0349495
7.53e-005,-4.32306,-0.0499944
7.54e-005,-4.32306,-0.0499944
7.54e-005,-4.75402,-0.0644782
7.55e-005,-4.75402,-0.0644782
7.55e-005,-5.15438,-0.0783773
7.56e-005,-5.15438,-0.0783773
7.56e-005,-5.52304,-0.091671
7.57e-005,-5.52304,-0.091671
7.57e-005,-5.8591,-0.104342
7.58e-005,-5.8591,-0.104342
7.58e-005,-6.1618,-0.116375
7.59e-005,-6.1618,-0.116375
7.59e-005,-6.43056,-0.12776
7.6e-005,-6.43056,-0.12776
7.6e-005,-6.66493,-0.138488
7.61e-005,-6.66493,-0.138488
7.61e-005,-6.86467,-0.148555
7.62e-005,-6.86467,-0.148555
7.62e-005,-7.02966,-0.157957
7.63e-005,-7.02966,-0.157957
7.63e-005,-7.15994,-0.166697
7.64e-005,-7.15994,-0.166697
7.64e-005,-7.25574,-0.174779
7.65e-005,-7.25574,-0.174779
7.65e-005,-7.31738,-0.182207
7.66e-005,-7.31738,-0.182207
7.66e-005,-7.34537,-0.188993
7.67e-005,-7.34537,-0.188993
7.67e-005,-7.34032,-0.195149
7.68e-005,-7.34032,-0.195149
7.68e-005,-7.30301,-0.200687
7.69e-005,-7.30301,-0.200687
7.69e-005,-7.23432,-0.205627
7.7e-005,-7.23432,-0.205627
7.7e-005,-7.13525,-0.209986
7.71e-005,-7.13525,-0.209986
7.71e-005,-7.00692,-0.213787
7.72e-005,-7.00692,-0.213787
7.72e-005,-6.85055,-0.217051
7.73e-005,-6.85055,-0.217051
7.73e-005,-6.66746,-0.219806
7.74e-005,-6.66746,-0.219806
7.74e-005,-6.45904,-0.222077
7.75e-005,-6.45904,-0.222077
7.75e-005,-6.22679,-0.223892
7.76e-005,-6.22679,-0.223892
7.76e-005,-5.97226,-0.225282
7.77e-005,-5.97226,-0.225282
7.77e-005,-5.69707,-0.226278
7.78e-005,-5.69707,-0.226278
7.78e-005,-5.40291,-0.226911
7.79e-005,-5.40291,-0.226911
7.79e-005,-5.09148,-0.227214
7.8e-005,-5.09148,-0.227214
7.8e-005,-4.76455,-0.227221
7.81e-005,-4.76455,-0.227221
7.81e-005,-4.42392,-0.226966
7.82e-005,-4.42392,-0.226966
7.82e-005,-4.07138,-0.226483
7.83e-005,-4.07138,-0.226483
7.83e-005,-3.70875,-0.225808
7.84e-005,-3.70875,-0.225808
7.84e-005,-3.33787,-0.224975
7.85e-005,-3.33787,-0.224975
7.85e-005,-2.96055,-0.224019
7.86e-005,-2.96055,-0.224019
7.86e-005,-2.57861,-0.222975
7.87e-005,-2.57861,-0.222975
7.87e-005,-2.19382,-0.221876
7.88e-005,-2.19382,-0.221876
7.88e-005,-1.80795,-0.220756
7.89e-005,-1.80795,-0.220756
7.89e-005,-1.42272,-0.219648
7.9e-005,-1.42272,-0.219648
7.9e-005,-1.03983,-0.218584
7.91e-005,-1.03983,-0.218584
7.91e-005,-0.660902,-0.217596
7.92e-005,-0.660902,-0.217596
7.92e-005,-0.287524,-0.216714
7.93e-005,-0.287524,-0.216714
7.93e-005,0.0787861,-0.215966
7.94e-005,0.0787861,-0.215966
7.94e-005,0.436566,-0.215381
7.95e-005,0.436566,-0.215381
7.95e-005,0.78443,-0.214985
7.96e-005,0.78443,-0.214985
7.96e-005,1.12107,-0.214803
7.97e-005,1.12107,-0.214803
7.97e-005,1.44524,-0.214859
7.98e-005,1.44524,-0.214859
7.98e-005,1.7558,-0.215174
7.99e-005,1.7558,-0.215174
7.99e-005,2.05168,-0.215769
8e-005,2.05168,-0.215769
8e-005,2.33191,-0.216663
8.01e-005,2.33191,-0.216663
8.01e-005,2.60917,-2.44526e-007
8.02e-005,2.60917,-2.44526e-007
8.02e-005,2.89576,-4.86155e-007
8.03e-005,2.89576,-4.86155e-007
8.03e-005,3.19002,-7.25181e-007
8.04e-005,3.19002,-7.25181e-007
8.04e-005,3.49008,-9.59791e-007
8.05e-005,3.49008,-9.59791e-007
8.05e-005,3.79392,-1.18824e-006
8.06e-005,3.79392,-1.18824e-006
8.06e-005,4.09931,-1.40888e-006
8.07e-005,4.09931,-1.40888e-006
8.07e-005,4.40393,-1.62016e-006
8.08e-005,4.40393,-1.62016e-006
8.08e-005,4.7053,-1.82065e-006
8.09e-005,4.7053,-1.82065e-006
8.09e-005,5.00091,-2.00903e-006
8.1e-005,5.00091,-2.00903e-006
8.1e-005,5.28816,-2.18415e-006
8.11e-005,5.28816,-2.18415e-006
8.11e-005,5.56442,-2.34498e-006
8.12e-005,5.56442,-2.34498e-006
8.12e-005,5.82708,-2.49067e-006
8.13e-005,5.82708,-2.49067e-006
8.13e-005,6.07356,-2.62051e-006
8.14e-005,6.07356,-2.62051e-006
8.14e-005,6.30133,-2.73397e-006
8.15e-005,6.30133,-2.73397e-006
8.15e-005,6.50794,-2.83068e-006
8.16e-005,6.50794,-2.83068e-006
8.16e-005,6.69109,-2.91045e-006
8.17e-005,6.69109,-2.91045e-006
8.17e-005,6.84859,-2.97322e-006
8.18e-005,6.84859,-2.97322e-006
8.18e-005,6.97842,-3.01915e-006
8.19e-005,6.97842,-3.01915e-006
8.19e-005,7.07878,-3.0485e-006
8.2e-005,7.07878,-3.0485e-006
8.2e-005,7.14804,-3.06174e-006
8.21e-005,7.14804,-3.06174e-006
8.21e-005,7.18483,-3.05943e-006
8.22e-005,7.18483,-3.05943e-006
8.22e-005,7.18801,-3.04231e-006
8.23e-005,7.18801,-3.04231e-006
8.23e-005,7.15672,-3.01121e-006
8.24e-005,7.15672,-3.01121e-006
8.24e-005,7.09035,-2.96709e-006
8.25e-005,7.09035,-2.96709e-006
8.25e-005,6.9886,-2.91103e-006
8.26e-005,6.9886,-2.91103e-006
8.26e-005,6.85141,-2.84415e-006
8.27e-005,6.85141,-2.84415e-006
8.27e-005,6.67906,-2.76769e-006
8.28e-005,6.67906,-2.76769e-006
8.28e-005,6.47209,-2.68292e-006
8.29e-005,6.47209,-2.68292e-006
8.29e-005,6.23133,-2.59116e-006
8.3e-005,6.23133,-2.59116e-006
8.3e-005,5.95789,-2.49376e-006
8.31e-005,5.95789,-2.49376e-006
8.31e-005,5.65316,-2.39209e-006
8.32e-005,5.65316,-2.39209e-006
8.32e-005,5.31877,-2.2875e-006
8.33e-005,5.31877,-2.2875e-006
8.33e-005,4.95662,-2.18134e-006
8.34e-005,4.95662,-2.18134e-006
8.34e-005,4.56882,-2.07492e-006
8.35e-005,4.56882,-2.07492e-006
8.35e-005,4.1577,-1.96951e-006
8.36e-005,4.1577,-1.96951e-006
8.36e-005,3.72577,-1.86631e-006
8.37e-005,3.72577,-1.86631e-006
8.37e-005,3.27571,-1.76646e-006
8.38e-005,3.27571,-1.76646e-006
8.38e-005,2.81035,-1.67101e-006
8.39e-005,2.81035,-1.67101e-006
8.39e-005,2.33262,-1.58093e-006
8.4e-005,2.33262,-1.58093e-006
8.4e-005,1.84556,-1.49707e-006
8.41e-005,1.84556,-1.49707e-006
8.41e-005,1.35226,-1.42019e-006
8.42e-005,1.35226,-1.42019e-006
8.42e-005,0.855858,-1.35093e-006
8.43e-005,0.855858,-1.35093e-006
8.43e-005,0.359484,-1.2898e-006
8.44e-005,0.359484,-1.2898e-006
8.44e-005,-0.13374,-1.23719e-006
8.45e-005,-0.13374,-1.23719e-006
8.45e-005,-0.620739,-1.19338e-006
8.46e-005,-0.620739,-1.19338e-006
8.46e-005,-1.09852,-1.1585e-006
8.47e-005,-1.09852,-1.1585e-006
8.47e-005,-1.56417,-1.13256e-006
8.48e-005,-1.56417,-1.13256e-006
8.48e-005,-2.01492,-1.11548e-006
8.49e-005,-2.01492,-1.11548e-006
8.49e-005,-2.44814,-1.10701e-006
8.5e-005,-2.44814,-1.10701e-006
8.5e-005,-2.86137,-1.10681e-006
8.51e-005,-2.86137,-1.10681e-006
8.51e-005,-3.37508,-0.0192603
8.52e-005,-3.37508,-0.0192603
8.52e-005,-3.86351,-0.0348422
8.53e-005,-3.86351,-0.0348422
8.53e-005,-4.32397,-0.0498898
8.54e-005,-4.32397,-0.0498898
8.54e-005,-4.75507,-0.0643761
8.55e-005,-4.75507,-0.0643761
8.55e-005,-5.15555,-0.0782775
8.56e-005,-5.15555,-0.0782775
8.56e-005,-5.52433,-0.0915733
8.57e-005,-5.52433,-0.0915733
8.57e-005,-5.86049,-0.104246
8.58e-005,-5.86049,-0.104246
8.58e-005,-6.16329,-0.116281
8.59e-005,-6.16329,-0.116281
8.59e-005,-6.43213,-0.127668
8.6e-005,-6.43213,-0.127668
8.6e-005,-6.66659,-0.138398
8.61e-005,-6.66659,-0.138398
8.61e-005,-6.86639,-0.148466
8.62e-005,-6.86639,-0.148466
8.62e-005,-7.03144,-0.157869
8.63e-005,-7.03144,-0.157869
8.63e-005,-7.16178,-0.16661
8.64e-005,-7.16178,-0.16661
8.64e-005,-7.25762,-0.174692
8.65e-005,-7.25762,-0.174692
8.65e-005,-7.3193,-0.182122
8.66e-005,-7.3193,-0.182122
8.66e-005,-7.34731,-0.188908
8.67e-005,-7.34731,-0.188908
8.67e-005,-7.34228,-0.195064
8.68e-005,-7.34228,-0.195064
8.68e-005,-7.30498,-0.200603
8.69e-005,-7.30498,-0.200603
8.69e-005,-7.23628,-0.205542
8.7e-005,-7.23628,-0.205542
8.7e-005,-7.1372,-0.209901
8.71e-005,-7.1372,-0.209901
8.71e-005,-7.00885,-0.213701
8.72e-005,-7.00885,-0.213701
8.72e-005,-6.85245,-0.216966
8.73e-005,-6.85245,-0.216966
8.73e-005,-6.66932,-0.219719
8.74e-005,-6.66932,-0.219719
8.74e-005,-6.46086,-0.221989
8.75e-005,-6.46086,-0.221989
8.75e-005,-6.22856,-0.223804
8.76e-005,-6.22856,-0.223804
8.76e-005,-5.97398,-0.225193
8.77e-005,-5.97398,-0.225193
8.77e-005,-5.69873,-0.226187
8.78e-005,-5.69873,-0.226187
8.78e-005,-5.40449,-0.226819
8.79e-005,-5.40449,-0.226819
8.79e-005,-5.09299,-0.227121
8.8e-005,-5.09299,-0.227121
8.8e-005,-4.76599,-0.227126
8.81e-005,-4.76599,-0.227126
8.81e-005,-4.42526,-0.22687
8.82e-005,-4.42526,-0.22687
8.82e-005,-4.07263,-0.226385
8.83e-005,-4.07263,-0.226385
8.83e-005,-3.70992,-0.225709
8.84e-005,-3.70992,-0.225709
8.84e-005,-3.33894,-0.224874
8.85e-005,-3.33894,-0.224874
8.85e-005,-2.96153,-0.223916
8.86e-005,-2.96153,-0.223916
8.86e-005,-2.57949,-0.22287
8.87e-005,-2.57949,-0.22287
8.87e-005,-2.19459,-0.221769
8.88e-005,-2.19459,-0.221769
8.88e-005,-1.80862,-0.220647
8.89e-005,-1.80862,-0.220647
8.89e-005,-1.4233,-0.219537
8.9e-005,-1.4233,-0.219537
8.9e-005,-1.04031,-0.218472
8.91e-005,-1.04031,-0.218472
8.91e-005,-0.661282,-0.217482
8.92e-005,-0.661282,-0.217482
8.92e-005,-0.287801,-0.216597
8.93e-005,-0.287801,-0.216597
8.93e-005,0.0786091,-0.215848
8.94e-005,0.0786091,-0.215848
8.94e-005,0.436491,-0.215261
8.95e-005,0.436491,-0.215261
8.95e-005,0.784453,-0.214863
8.96e-005,0.784453,-0.214863
8.96e-005,1.12118,-0.214679
8.97e-005,1.12118,-0.214679
8.97e-005,1.44545,-0.214733
8.98e-005,1.44545,-0.214733
8.98e-005,1.7561,-0.215046
8.99e-005,1.7561,-0.215046
8.99e-005,2.05207,-0.21564
9e-005,2.05207,-0.21564
9e-005,2.33238,-0.216532
9.01e-005,2.33238,-0.216532
9.01e-005,2.60971,-2.44378e-007
9.02e-005,2.60971,-2.44378e-007
9.02e-005,2.89635,-4.85859e-007
9.03e-005,2.89635,-4.85859e-007
9.03e-005,3.19064,-7.2474e-007
9.04e-005,3.19064,-7.2474e-007
9.04e-005,3.49072,-9.59207e-007
9.05e-005,3.49072,-9.59207e-007
9.05e-005,3.79455,-1.18752e-006
9.06e-005,3.79455,-1.18752e-006
9.06e-005,4.09991,-1.40803e-006
9.07e-005,4.09991,-1.40803e-006
9.07e-005,4.40448,-1.61918e-006
9.08e-005,4.40448,-1.61918e-006
9.08e-005,4.7058,-1.81955e-006
9.09e-005,4.7058,-1.81955e-006
9.09e-005,5.00134,-2.00782e-006
9.1e-005,5.00134,-2.00782e-006
9.1e-005,5.2885,-2.18284e-006
9.11e-005,5.2885,-2.18284e-006
9.11e-005,5.56467,-2.34358e-006
9.12e-005,5.56467,-2.34358e-006
9.12e-005,5.82723,-2.48919e-006
9.13e-005,5.82723,-2.48919e-006
9.13e-005,6.0736,-2.61897e-006
9.14e-005,6.0736,-2.61897e-006
9.14e-005,6.30126,-2.73238e-006
9.15e-005,6.30126,-2.73238e-006
9.15e-005,6.50776,-2.82905e-006
9.16e-005,6.50776,-2.82905e-006
9.16e-005,6.69079,-2.90879e-006
9.17e-005,6.69079,-2.90879e-006
9.17e-005,6.84818,-2.97156e-006
9.18e-005,6.84818,-2.97156e-006
9.18e-005,6.9779,-3.01748e-006
9.19e-005,6.9779,-3.01748e-006
9.19e-005,7.07815,-3.04686e-006
9.2e-005,7.07815,-3.04686e-006
9.2e-005,7.14732,-3.06012e-006
9.21e-005,7.14732,-3.06012e-006
9.21e-005,7.18402,-3.05786e-006
9.22e-005,7.18402,-3.05786e-006
9.22e-005,7.18714,-3.0408e-006
9.23e-005,7.18714,-3.0408e-006
9.23e-005,7.15578,-3.00977e-006
9.24e-005,7.15578,-3.00977e-006
9.24e-005,7.08937,-2.96573e-006
9.25e-005,7.08937,-2.96573e-006
9.25e-005,6.98758,-2.90976e-006
9.26e-005,6.98758,-2.90976e-006
9.26e-005,6.85038,-2.84298e-006
9.27e-005,6.85038,-2.84298e-006
9.27e-005,6.67802,-2.76663e-006
9.28e-005,6.67802,-2.76663e-006
9.28e-005,6.47107,-2.68197e-006
9.29e-005,6.47107,-2.68197e-006
9.29e-005,6.23034,-2.59034e-006
9.3e-005,6.23034,-2.59034e-006
9.3e-005,5.95696,-2.49306e-006
9.31e-005,5.95696,-2.49306e-006
9.31e-005,5.65229,-2.39152e-006
9.32e-005,5.65229,-2.39152e-006
9.32e-005,5.318,-2.28707e-006
9.33e-005,5.318,-2.28707e-006
9.33e-005,4.95595,-2.18104e-006
9.34e-005,4.95595,-2.18104e-006
9.34e-005,4.56827,-2.07476e-006
9.35e-005,4.56827,-2.07476e-006
9.35e-005,4.15728,-1.96948e-006
9.36e-005,4.15728,-1.96948e-006
9.36e-005,3.7255,-1.86641e-006
9.37e-005,3.7255,-1.86641e-006
9.37e-005,3.27559,-1.76668e-006
9.38e-005,3.27559,-1.76668e-006
9.38e-005,2.8104,-1.67135e-006
9.39e-005,2.8104,-1.67135e-006
9.39e-005,2.33285,-1.58138e-006
9.4e-005,2.33285,-1.58138e-006
9.4e-005,1.84598,-1.49763e-006
9.41e-005,1.84598,-1.49763e-006
9.41e-005,1.35287,-1.42086e-006
9.42e-005,1.35287,-1.42086e-006
9.42e-005,0.856659,-1.35168e-006
9.43e-005,0.856659,-1.35168e-006
9.43e-005,0.360482,-1.29063e-006
9.44e-005,0.360482,-1.29063e-006
9.44e-005,-0.132545,-1.2381e-006
9.45e-005,-0.132545,-1.2381e-006
9.45e-005,-0.619351,-1.19434e-006
9.46e-005,-0.619351,-1.19434e-006
9.46e-005,-1.09694,-1.15951e-006
9.47e-005,-1.09694,-1.15951e-006
9.47e-005,-1.56241,-1.13362e-006
9.48e-005,-1.56241,-1.13362e-006
9.48e-005,-2.01299,-1.11656e-006
9.49e-005,-2.01299,-1.11656e-006
9.49e-005,-2.44604,-1.1081e-006
9.5e-005,-2.44604,-1.1081e-006
9.5e-005,-2.85912,-1.10791e-006
9.51e-005,-2.85912,-1.10791e-006
9.51e-005,-3.37281,-0.0192595
9.52e-005,-3.37281,-0.0192595
9.52e-005,-3.86123,-0.0348413
9.53e-005,-3.86123,-0.0348413
9.53e-005,-4.3217,-0.0498889
9.54e-005,-4.3217,-0.0498889
9.54e-005,-4.75281,-0.0643755
9.55e-005,-4.75281,-0.0643755
9.55e-005,-5.15331,-0.0782774
9.56e-005,-5.15331,-0.0782774
9.56e-005,-5.52212,-0.0915738
9.57e-005,-5.52212,-0.0915738
9.57e-005,-5.85833,-0.104247
9.58e-005,-5.85833,-0.104247
9.58e-005,-6.16118,-0.116284
9.59e-005,-6.16118,-0.116284
9.59e-005,-6.43008,-0.127671
9.6e-005,-6.43008,-0.127671
9.6e-005,-6.6646,-0.138402
9.61e-005,-6.6646,-0.138402
9.61e-005,-6.86448,-0.148472
9.62e-005,-6.86448,-0.148472
9.62e-005,-7.02961,-0.157877
9.63e-005,-7.02961,-0.157877
9.63e-005,-7.16003,-0.16662
9.64e-005,-7.16003,-0.16662
9.64e-005,-7.25596,-0.174703
9.65e-005,-7.25596,-0.174703
9.65e-005,-7.31774,-0.182135
9.66e-005,-7.31774,-0.182135
9.66e-005,-7.34585,-0.188923
9.67e-005,-7.34585,-0.188923
9.67e-005,-7.34093,-0.195081
9.68e-005,-7.34093,-0.195081
9.68e-005,-7.30373,-0.200622
9.69e-005,-7.30373,-0.200622
9.69e-005,-7.23515,-0.205563
9.7e-005,-7.23515,-0.205563
9.7e-005,-7.13619,-0.209925
9.71e-005,-7.13619,-0.209925
9.71e-005,-7.00796,-0.213727
9.72e-005,-7.00796,-0.213727
9.72e-005,-6.85168,-0.216993
9.73e-005,-6.85168,-0.216993
9.73e-005,-6.66866,-0.219749
9.74e-005,-6.66866,-0.219749
9.74e-005,-6.46032,-0.222022
9.75e-005,-6.46032,-0.222022
9.75e-005,-6.22814,-0.223839
9.76e-005,-6.22814,-0.223839
9.76e-005,-5.97368,-0.22523
9.77e-005,-5.97368,-0.22523
9.77e-005,-5.69854,-0.226226
9.78e-005,-5.69854,-0.226226
9.78e-005,-5.40443,-0.22686
9.79e-005,-5.40443,-0.22686
9.79e-005,-5.09304,-0.227164
9.8e-005,-5.09304,-0.227164
9.8e-005,-4.76614,-0.227172
9.81e-005,-4.76614,-0.227172
9.81e-005,-4.42553,-0.226917
9.82e-005,-4.42553,-0.226917
9.82e-005,-4.073,-0.226435
9.83e-005,-4.073,-0.226435
9.83e-005,-3.71039,-0.22576
9.84e-005,-3.71039,-0.22576
9.84e-005,-3.33951,-0.224927
9.85e-005,-3.33951,-0.224927
9.85e-005,-2.96218,-0.223971
9.86e-005,-2.96218,-0.223971
9.86e-005,-2.58022,-0.222926
9.87e-005,-2.58022,-0.222926
9.87e-005,-2.19542,-0.221827
9.88e-005,-2.19542,-0.221827
9.88e-005,-1.80953,-0.220707
9.89e-005,-1.80953,-0.220707
9.89e-005,-1.42428,-0.219598
9.9e-005,-1.42428,-0.219598
9.9e-005,-1.04135,-0.218534
9.91e-005,-1.04135,-0.218534
9.91e-005,-0.662374,-0.217545
9.92e-005,-0.662374,-0.217545
9.92e-005,-0.288941,-0.216662
9.93e-005,-0.288941,-0.216662
9.93e-005,0.0774241,-0.215913
9.94e-005,0.0774241,-0.215913
9.94e-005,0.435265,-0.215327
9.95e-005,0.435265,-0.215327
9.95e-005,0.783193,-0.214929
9.96e-005,0.783193,-0.214929
9.96e-005,1.1199,-0.214746
9.97e-005,1.1199,-0.214746
9.97e-005,1.44414,-0.2148
9.98e-005,1.44414,-0.2148
9.98e-005,1.75478,-0.215114
9.99e-005,1.75478,-0.215114
9.99e-005,2.05074,-0.215708
0.0001,2.05074,-0.215708
0.0001,2.33105,-0.2166
