"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
4.62,1,-0.995735,-12,-1,12,12,1,0.1,0,0
4.63,1,-0.996735,-12,-1,12,12,1,0.1,0,0
4.64,1,-0.997492,-12,-1,12,12,1,0.1,0,0
4.65,1,-0.99815,-12,-1,12,12,1,0.1,0,0
4.66,1,-0.998708,-12,-1,12,12,1,0.1,0,0
4.67,1,-0.999166,-12,-1,12,12,1,0.1,0,0
4.68,1,-0.999525,-12,-1,12,12,1,0.1,0,0
4.69,1,-0.999783,-12,-1,12,12,1,0.1,0,0
4.7,1,-0.999923,-12,-1,12,12,1,0.1,0,0
4.71,1,-1,-12,-1,12,12,1,0.1,0,0
4.72,1,-0.999958,-12,-1,12,12,1,0.1,0,0
4.73,1,-0.999816,-12,-1,12,12,1,0.1,0,0
4.74,1,-0.999575,-12,-1,12,12,1,0.1,0,0
4.75,1,-0.999233,-12,-1,12,12,1,0.1,0,0
4.76,1,-0.998792,-12,-1,12,12,1,0.1,0,0
4.77,1,-0.99825,-12,-1,12,12,1,0.1,0,0
4.78,1,-0.997609,-12,-1,12,12,1,0.1,0,0
4.79,1,-0.996868,-12,-1,12,12,1,0.1,0,0
4.8,1,-0.996165,-12,-1,12,12,1,0.1,0,0
4.81,1,-0.995087,-12,-1,12,12,1,0.1,0,0
4.82,1,-0.994047,-12,-1,12,12,1,0.1,0,0
4.83,1,-0.992908,-12,-1,12,12,1,0.1,0,0
4.84,1,-0.991869,-12,-1,12,12,1,0.1,0,0
4.85,1,-0.990332,-12,-1,12,12,1,0.1,0,0
4.86,1,-0.988896,-12,-1,12,12,1,0.1,0,0
4.87,1,-0.98736,-12,-1,12,12,1,0.1,0,0
4.88,1,-0.985726,-12,-1,12,12,1,0.1,0,0
4.89,1,-0.983993,-12,-1,12,12,1,0.1,0,0
4.9,1,-0.982453,-12,-1,12,12,1,0.1,0,0
4.91,1,-0.980232,-12,-1,12,12,1,0.1,0,0
4.92,1,-0.978205,-12,-1,12,12,1,0.1,0,0
4.93,1,-0.976079,-12,-1,12,12,1,0.1,0,0
4.94,1,-0.973857,-12,-1,12,12,1,0.1,0,0
4.95,1,-0.971536,-12,-1,12,12,1,0.1,0,0
4.96,1,-0.969119,-12,-1,12,12,1,0.1,0,0
4.97,1,-0.966604,-12,-1,12,12,1,0.1,0,0
4.98,1,-0.963993,-12,-1,12,12,1,0.1,0,0
4.99,1,-0.961286,-12,-1,12,12,1,0.1,0,0
5,1,-0.958924,-12,-1,12,12,1,0.1,0,0
5.01,1,-0.955583,-12,-1,12,12,1,0.1,0,0
5.02,1,-0.952588,-12,-1,12,12,1,0.1,0,0
5.03,1,-0.949498,-12,-1,12,12,1,0.1,0,0
5.04,1,-0.946313,-12,-1,12,12,1,0.1,0,0
5.05,1,-0.943033,-12,-1,12,12,1,0.1,0,0
5.06,1,-0.940189,-12,-1,12,12,1,0.1,0,0
5.07,1,-0.936191,-12,-1,12,12,1,0.1,0,0
5.08,1,-0.932629,-12,-1,12,12,1,0.1,0,0
5.09,1,-0.928974,-12,-1,12,12,1,0.1,0,0
5.1,1,-0.925815,-12,-1,12,12,1,0.1,0,0
5.11,1,-0.921386,-12,-1,12,12,1,0.1,0,0
5.12,1,-0.917454,-12,-1,12,12,1,0.1,0,0
5.13,1,-0.913429,-11,-1,12,12,1,0.1,0,0
5.14,1,-0.909314,-11,-1,12,12,1,0.1,0,0
5.15,1,-0.905107,-11,-1,12,12,1,0.1,0,0
5.16,1,-0.90081,-11,-1,12,12,1,0.1,0,0
5.17,1,-0.896423,-11,-1,12,12,1,0.1,0,0
5.18,1,-0.891946,-11,-1,12,12,1,0.1,0,0
5.19,1,-0.88738,-11,-1,12,12,1,0.1,0,0
5.2,1,-0.883455,-11,-1,12,12,1,0.1,0,0
5.21,1,-0.877983,-11,-1,12,12,1,0.1,0,0
5.22,1,-0.873152,-11,-1,12,12,1,0.1,0,0
5.23,1,-0.868234,-11,-1,12,12,1,0.1,0,0
5.24,1,-0.863229,-11,-1,12,12,1,0.1,0,0
5.25,1,-0.858138,-11,-1,12,12,1,0.1,0,0
5.26,1,-0.852961,-11,-1,12,12,1,0.1,0,0
5.27,1,-0.847699,-11,-1,12,12,1,0.1,0,0
5.28,1,-0.843188,-11,-1,12,12,1,0.1,0,0
5.29,1,-0.83692,-11,-1,12,12,1,0.1,0,0
5.3,1,-0.832267,-10,-1,12,12,1,0.1,0,0
5.31,1,-0.825807,-10,-1,12,12,1,0.1,0,0
5.32,1,-0.820126,-10,-1,12,12,1,0.1,0,0
5.33,1,-0.814364,-10,-1,12,12,1,0.1,0,0
5.34,1,-0.808519,-10,-1,12,12,1,0.1,0,0
5.35,1,-0.802594,-10,-1,12,12,1,0.1,0,0
5.36,1,-0.796589,-10,-1,12,12,1,0.1,0,0
5.37,1,-0.790504,-10,-1,12,12,1,0.1,0,0
5.38,1,-0.78434,-10,-1,12,12,1,0.1,0,0
5.39,1,-0.778098,-10,-1,12,12,1,0.1,0,0
5.4,1,-0.772765,-10,-1,12,12,1,0.1,0,0
5.41,1,-0.76538,-10,-1,12,12,1,0.1,0,0
5.42,1,-0.758906,-10,-1,12,12,1,0.1,0,0
5.43,1,-0.752356,-10,-1,12,12,1,0.1,0,0
5.44,1,-0.745731,-9,-1,12,12,1,0.1,0,0
5.45,1,-0.739032,-9,-1,12,12,1,0.1,0,0
5.46,1,-0.732258,-9,-1,12,12,1,0.1,0,0
5.47,1,-0.725411,-9,-1,12,12,1,0.1,0,0
5.48,1,-0.718492,-9,-1,12,12,1,0.1,0,0
5.49,1,-0.711501,-9,-1,12,12,1,0.1,0,0
5.5,1,-0.70554,-9,-1,12,12,1,0.1,0,0
5.51,1,-0.697306,-9,-1,12,12,1,0.1,0,0
5.52,1,-0.690103,-9,-1,12,12,1,0.1,0,0
5.53,1,-0.682832,-9,-1,12,12,1,0.1,0,0
5.54,1,-0.675492,-9,-1,12,12,1,0.1,0,0
5.55,1,-0.668085,-9,-1,12,12,1,0.1,0,0
5.56,1,-0.660611,-8,-1,12,12,1,0.1,0,0
5.57,1,-0.65307,-8,-1,12,12,1,0.1,0,0
5.58,1,-0.645465,-8,-1,12,12,1,0.1,0,0
5.59,1,-0.637795,-8,-1,12,12,1,0.1,0,0
5.6,1,-0.631267,-8,-1,12,12,1,0.1,0,0
5.61,1,-0.622264,-8,-1,12,12,1,0.1,0,0
5.62,1,-0.614405,-8,-1,12,12,1,0.1,0,0
5.63,1,-0.606485,-8,-1,12,12,1,0.1,0,0
5.64,1,-0.598504,-8,-1,12,12,1,0.1,0,0
5.65,1,-0.590463,-8,-1,12,12,1,0.1,0,0
5.66,1,-0.582362,-7,-1,12,12,1,0.1,0,0
5.67,1,-0.574204,-7,-1,12,12,1,0.1,0,0
5.68,1,-0.565988,-7,-1,12,12,1,0.1,0,0
5.69,1,-0.557716,-7,-1,12,12,1,0.1,0,0
5.7,1,-0.550686,-7,-1,12,12,1,0.1,0,0
5.71,1,-0.541005,-7,-1,12,12,1,0.1,0,0
5.72,1,-0.533882,-7,-1,12,12,1,0.1,0,0
5.73,1,-0.524078,-7,-1,12,12,1,0.1,0,0
5.74,1,-0.515535,-7,-1,12,12,1,0.1,0,0
5.75,1,-0.506941,-7,-1,12,12,1,0.1,0,0
5.76,1,-0.498296,-6,-1,12,12,1,0.1,0,0
5.77,1,-0.489601,-6,-1,12,12,1,0.1,0,0
5.78,1,-0.480857,-6,-1,12,12,1,0.1,0,0
5.79,1,-0.472065,-6,-1,12,12,1,0.1,0,0
5.8,1,-0.464602,-6,-1,12,12,1,0.1,0,0
5.81,1,-0.454341,-6,-1,12,12,1,0.1,0,0
5.82,1,-0.44541,-6,-1,12,12,1,0.1,0,0
5.83,1,-0.436434,-6,-1,12,12,1,0.1,0,0
5.84,1,-0.427415,-6,-1,12,12,1,0.1,0,0
5.85,1,-0.418353,-6,-1,12,12,1,0.1,0,0
5.86,1,-0.40925,-5,-1,12,12,1,0.1,0,0
5.87,1,-0.400105,-5,-1,12,12,1,0.1,0,0
5.88,1,-0.390921,-5,-1,12,12,1,0.1,0,0
5.89,1,-0.381697,-5,-1,12,12,1,0.1,0,0
5.9,1,-0.373877,-5,-1,12,12,1,0.1,0,0
5.91,1,-0.363136,-5,-1,12,12,1,0.1,0,0
5.92,1,-0.353801,-5,-1,12,12,1,0.1,0,0
5.93,1,-0.34443,-5,-1,12,12,1,0.1,0,0
5.94,1,-0.336488,-5,-1,12,12,1,0.1,0,0
5.95,1,-0.325586,-4,-1,12,12,1,0.1,0,0
5.96,1,-0.316115,-4,-1,12,12,1,0.1,0,0
5.97,1,-0.306612,-4,-1,12,12,1,0.1,0,0
5.98,1,-0.297079,-4,-1,12,12,1,0.1,0,0
5.99,1,-0.287516,-4,-1,12,12,1,0.1,0,0
6,1,-0.279415,-4,-1,12,12,1,0.1,0,0
6.01,1,-0.268304,-4,-1,12,12,1,0.1,0,0
6.02,1,-0.258657,-4,-1,12,12,1,0.1,0,0
6.03,1,-0.248985,-3,-1,12,12,1,0.1,0,0
6.04,1,-0.239287,-3,-1,12,12,1,0.1,0,0
6.05,1,-0.229566,-3,-1,12,12,1,0.1,0,0
6.06,1,-0.219822,-3,-1,12,12,1,0.1,0,0
6.07,1,-0.210056,-3,-1,12,12,1,0.1,0,0
6.08,1,-0.200268,-3,-1,12,12,1,0.1,0,0
6.09,1,-0.190461,-3,-1,12,12,1,0.1,0,0
6.1,1,-0.182163,-3,-1,12,12,1,0.1,0,0
6.11,1,-0.17079,-3,-1,12,12,1,0.1,0,0
6.12,1,-0.160929,-2,-1,12,12,1,0.1,0,0
6.13,1,-0.151051,-2,-1,12,12,1,0.1,0,0
6.14,1,-0.141159,-2,-1,12,12,1,0.1,0,0
6.15,1,-0.131252,-2,-1,12,12,1,0.1,0,0
6.16,1,-0.122874,-2,-1,12,12,1,0.1,0,0
6.17,1,-0.1114,-2,-1,12,12,1,0.1,0,0
6.18,1,-0.101457,-2,-1,12,12,1,0.1,0,0
6.19,1,-0.0915036,-2,-1,12,12,1,0.1,0,0
6.2,1,-0.0830894,-1,-1,12,12,1,0.1,0,0
6.21,1,-0.0715706,-1,-1,12,12,1,0.1,0,0
6.22,1,-0.0615928,-1,-1,12,12,1,0.1,0,0
6.23,1,-0.0516089,-1,-1,12,12,1,0.1,0,0
6.24,1,-0.0416198,-1,-1,12,12,1,0.1,0,0
6.25,1,-0.0316265,-1,-1,12,12,1,0.1,0,0
6.26,1,-0.0216301,-1,-1,12,12,1,0.1,0,0
6.27,1,-0.0116315,-1,-1,12,12,1,0.1,0,0
6.28,1,-0.00163181,-1,-1,12,12,1,0.1,0,0
6.29,1,0.0083681,0,0,12,12,1,0.1,0,0
6.3,1,0.0168139,0,0,12,12,1,0.1,0,0
6.31,1,0.0283644,0,0,12,12,1,0.1,0,0
6.32,1,0.0383588,0,0,12,12,1,0.1,0,0
6.33,1,0.0483493,0,0,12,12,1,0.1,0,0
6.34,1,0.0583351,0,0,12,12,1,0.1,0,0
6.35,1,0.0683149,0,0,12,12,1,0.1,0,0
6.36,1,0.078288,0,0,12,12,1,0.1,0,0
6.37,1,0.0882532,1,0,12,12,1,0.1,0,0
6.38,1,0.0966635,1,0,12,12,1,0.1,0,0
6.39,1,0.108156,1,0,12,12,1,0.1,0,0
6.4,1,0.116549,1,0,12,12,1,0.1,0,0
6.41,1,0.128016,1,0,12,12,1,0.1,0,0
6.42,1,0.137927,1,0,12,12,1,0.1,0,0
6.43,1,0.147824,1,0,12,12,1,0.1,0,0
6.44,1,0.157707,1,0,12,12,1,0.1,0,0
6.45,1,0.167574,2,0,12,12,1,0.1,0,0
6.46,1,0.177424,2,0,12,12,1,0.1,0,0
6.47,1,0.187256,2,0,12,12,1,0.1,0,0
6.48,1,0.19707,2,0,12,12,1,0.1,0,0
6.49,1,0.206864,2,0,12,12,1,0.1,0,0
6.5,1,0.21512,2,0,12,12,1,0.1,0,0
6.51,1,0.226388,2,0,12,12,1,0.1,0,0
6.52,1,0.236117,2,0,12,12,1,0.1,0,0
6.53,1,0.245823,2,0,12,12,1,0.1,0,0
6.54,1,0.255503,3,0,12,12,1,0.1,0,0
6.55,1,0.265158,3,0,12,12,1,0.1,0,0
6.56,1,0.274787,3,0,12,12,1,0.1,0,0
6.57,1,0.284388,3,0,12,12,1,0.1,0,0
6.58,1,0.293961,3,0,12,12,1,0.1,0,0
6.59,1,0.303504,3,0,12,12,1,0.1,0,0
6.6,1,0.311541,3,0,12,12,1,0.1,0,0
6.61,1,0.322499,3,0,12,12,1,0.1,0,0
6.62,1,0.331948,3,0,12,12,1,0.1,0,0
6.63,1,0.341364,4,0,12,12,1,0.1,0,0
6.64,1,0.350747,4,0,12,12,1,0.1,0,0
6.65,1,0.360094,4,0,12,12,1,0.1,0,0
6.66,1,0.369405,4,0,12,12,1,0.1,0,0
6.67,1,0.378679,4,0,12,12,1,0.1,0,0
6.68,1,0.387915,4,0,12,12,1,0.1,0,0
6.69,1,0.397112,4,0,12,12,1,0.1,0,0
6.7,1,0.40485,4,0,12,12,1,0.1,0,0
6.71,1,0.415387,4,0,12,12,1,0.1,0,0
6.72,1,0.424463,5,0,12,12,1,0.1,0,0
6.73,1,0.433496,5,0,12,12,1,0.1,0,0
6.74,1,0.442485,5,0,12,12,1,0.1,0,0
6.75,1,0.451431,5,0,12,12,1,0.1,0,0
6.76,1,0.460331,5,0,12,12,1,0.1,0,0
6.77,1,0.469185,5,0,12,12,1,0.1,0,0
6.78,1,0.477993,5,0,12,12,1,0.1,0,0
6.79,1,0.486752,5,0,12,12,1,0.1,0,0
6.8,1,0.494113,5,0,12,12,1,0.1,0,0
6.81,1,0.504125,6,0,12,12,1,0.1,0,0
6.82,1,0.511401,6,0,12,12,1,0.1,0,0
6.83,1,0.521295,6,0,12,12,1,0.1,0,0
6.84,1,0.529803,6,0,12,12,1,0.1,0,0
6.85,1,0.538258,6,0,12,12,1,0.1,0,0
6.86,1,0.546658,6,0,12,12,1,0.1,0,0
6.87,1,0.555004,6,0,12,12,1,0.1,0,0
6.88,1,0.563295,6,0,12,12,1,0.1,0,0
6.89,1,0.571529,6,0,12,12,1,0.1,0,0
6.9,1,0.57844,6,0,12,12,1,0.1,0,0
6.91,1,0.587825,7,0,12,12,1,0.1,0,0
6.92,1,0.595886,7,0,12,12,1,0.1,0,0
6.93,1,0.603887,7,0,12,12,1,0.1,0,0
6.94,1,0.611827,7,0,12,12,1,0.1,0,0
6.95,1,0.619706,7,0,12,12,1,0.1,0,0
6.96,1,0.627523,7,0,12,12,1,0.1,0,0
6.97,1,0.635278,7,0,12,12,1,0.1,0,0
6.98,1,0.642969,7,0,12,12,1,0.1,0,0
6.99,1,0.650595,7,0,12,12,1,0.1,0,0
7,1,0.656987,7,0,12,12,1,0.1,0,0
7.01,1,0.665653,7,0,12,12,1,0.1,0,0
7.02,1,0.673082,8,0,12,12,1,0.1,0,0
7.03,1,0.680444,8,0,12,12,1,0.1,0,0
7.04,1,0.686609,8,0,12,12,1,0.1,0,0
7.05,1,0.694963,8,0,12,12,1,0.1,0,0
7.06,1,0.702118,8,0,12,12,1,0.1,0,0
7.07,1,0.709204,8,0,12,12,1,0.1,0,0
7.08,1,0.716218,8,0,12,12,1,0.1,0,0
7.09,1,0.723161,8,0,12,12,1,0.1,0,0
7.1,1,0.728969,8,0,12,12,1,0.1,0,0
7.11,1,0.736829,8,0,12,12,1,0.1,0,0
7.12,1,0.743553,8,0,12,12,1,0.1,0,0
7.13,1,0.750202,9,0,12,12,1,0.1,0,0
7.14,1,0.756777,9,0,12,12,1,0.1,0,0
7.15,1,0.763276,9,0,12,12,1,0.1,0,0
7.16,1,0.769698,9,0,12,12,1,0.1,0,0
7.17,1,0.776044,9,0,12,12,1,0.1,0,0
7.18,1,0.782311,9,0,12,12,1,0.1,0,0
7.19,1,0.788501,9,0,12,12,1,0.1,0,0
7.2,1,0.793668,9,0,12,12,1,0.1,0,0
7.21,1,0.800643,9,0,12,12,1,0.1,0,0
7.22,1,0.806595,9,0,12,12,1,0.1,0,0
7.23,1,0.812465,9,0,12,12,1,0.1,0,0
7.24,1,0.818255,9,0,12,12,1,0.1,0,0
7.25,1,0.823962,9,0,12,12,1,0.1,0,0
7.26,1,0.828719,9,0,12,12,1,0.1,0,0
7.27,1,0.835129,10,0,12,12,1,0.1,0,0
7.28,1,0.840588,10,0,12,12,1,0.1,0,0
7.29,1,0.845963,10,0,12,12,1,0.1,0,0
7.3,1,0.850437,10,0,12,12,1,0.1,0,0
7.31,1,0.856458,10,0,12,12,1,0.1,0,0
7.32,1,0.861577,10,0,12,12,1,0.1,0,0
7.33,1,0.86661,10,0,12,12,1,0.1,0,0
7.34,1,0.871557,10,0,12,12,1,0.1,0,0
7.35,1,0.876416,10,0,12,12,1,0.1,0,0
7.36,1,0.881187,10,0,12,12,1,0.1,0,0
7.37,1,0.885871,10,0,12,12,1,0.1,0,0
7.38,1,0.890466,10,0,12,12,1,0.1,0,0
7.39,1,0.894972,10,0,12,12,1,0.1,0,0
7.4,1,0.898708,10,0,12,12,1,0.1,0,0
7.41,1,0.903715,10,0,12,12,1,0.1,0,0
7.42,1,0.907951,10,0,12,12,1,0.1,0,0
7.43,1,0.912096,10,0,12,12,1,0.1,0,0
7.44,1,0.91615,10,0,12,12,1,0.1,0,0
7.45,1,0.920113,11,0,12,12,1,0.1,0,0
7.46,1,0.923983,11,0,12,12,1,0.1,0,0
7.47,1,0.927761,11,0,12,12,1,0.1,0,0
7.48,1,0.93088,11,0,12,12,1,0.1,0,0
7.49,1,0.935039,11,0,12,12,1,0.1,0,0
7.5,1,0.938,11,0,12,12,1,0.1,0,0
7.51,1,0.941942,11,0,12,12,1,0.1,0,0
7.52,1,0.945253,11,0,12,12,1,0.1,0,0
7.53,1,0.948469,11,0,12,12,1,0.1,0,0
7.54,1,0.95159,11,0,12,12,1,0.1,0,0
7.55,1,0.954616,11,0,12,12,1,0.1,0,0
7.56,1,0.957547,11,0,12,12,1,0.1,0,0
7.57,1,0.960382,11,0,12,12,1,0.1,0,0
7.58,1,0.96312,11,0,12,12,1,0.1,0,0
7.59,1,0.965763,11,0,12,12,1,0.1,0,0
7.6,1,0.96792,11,0,12,12,1,0.1,0,0
7.61,1,0.970758,11,0,12,12,1,0.1,0,0
7.62,1,0.97311,11,0,12,12,1,0.1,0,0
7.63,1,0.975365,11,0,12,12,1,0.1,0,0
7.64,1,0.977522,11,0,12,12,1,0.1,0,0
7.65,1,0.979581,11,0,12,12,1,0.1,0,0
7.66,1,0.981543,11,0,12,12,1,0.1,0,0
7.67,1,0.983406,11,0,12,12,1,0.1,0,0
7.68,1,0.985171,11,0,12,12,1,0.1,0,0
7.69,1,0.986838,11,0,12,12,1,0.1,0,0
7.7,1,0.988168,11,0,12,12,1,0.1,0,0
7.71,1,0.989874,11,0,12,12,1,0.1,0,0
7.72,1,0.991244,11,0,12,12,1,0.1,0,0
7.73,1,0.992515,11,0,12,12,1,0.1,0,0
7.74,1,0.993687,11,0,12,12,1,0.1,0,0
7.75,1,0.994759,11,0,12,12,1,0.1,0,0
7.76,1,0.995732,11,0,12,12,1,0.1,0,0
7.77,1,0.996605,11,0,12,12,1,0.1,0,0
7.78,1,0.997378,11,0,12,12,1,0.1,0,0
7.79,1,0.998052,11,0,12,12,1,0.1,0,0
7.8,1,0.998543,11,0,12,12,1,0.1,0,0
7.81,1,0.9991,11,0,12,12,1,0.1,0,0
7.82,1,0.999474,11,0,12,12,1,0.1,0,0
7.83,1,0.999749,11,0,12,12,1,0.1,0,0
7.84,1,0.999923,11,0,12,12,1,0.1,0,0
7.85,1,0.999997,11,0,12,12,1,0.1,0,0
7.86,1,0.999971,11,0,12,12,1,0.1,0,0
7.87,1,0.999846,11,0,12,12,1,0.1,0,0
7.88,1,0.99962,11,0,12,12,1,0.1,0,0
7.89,1,0.999294,11,0,12,12,1,0.1,0,0
7.9,1,0.998941,11,0,12,12,1,0.1,0,0
7.91,1,0.998343,11,0,12,12,1,0.1,0,0
7.92,1,0.997822,11,0,12,12,1,0.1,0,0
7.93,1,0.996993,11,0,12,12,1,0.1,0,0
7.94,1,0.996168,11,0,12,12,1,0.1,0,0
7.95,1,0.995244,11,0,12,12,1,0.1,0,0
7.96,1,0.99422,11,0,12,12,1,0.1,0,0
7.97,1,0.993096,11,0,12,12,1,0.1,0,0
7.98,1,0.991874,11,0,12,12,1,0.1,0,0
7.99,1,0.990552,11,0,12,12,1,0.1,0,0
8,1,0.989358,11,0,12,12,1,0.1,0,0
8.01,1,0.987611,11,0,12,12,1,0.1,0,0
8.02,1,0.985993,11,0,12,12,1,0.1,0,0
8.03,1,0.984276,11,0,12,12,1,0.1,0,0
8.04,1,0.98246,11,0,12,12,1,0.1,0,0
8.05,1,0.980546,11,0,12,12,1,0.1,0,0
8.06,1,0.978534,11,0,12,12,1,0.1,0,0
8.07,1,0.976424,11,0,12,12,1,0.1,0,0
8.08,1,0.974217,11,0,12,12,1,0.1,0,0
8.09,1,0.971912,11,0,12,12,1,0.1,0,0
8.1,1,0.96989,11,0,12,12,1,0.1,0,0
8.11,1,0.967011,11,0,12,12,1,0.1,0,0
8.12,1,0.964416,11,0,12,12,1,0.1,0,0
8.13,1,0.961724,11,0,12,12,1,0.1,0,0
8.14,1,0.959375,11,0,12,12,1,0.1,0,0
8.15,1,0.956051,11,0,12,12,1,0.1,0,0
8.16,1,0.953071,11,0,12,12,1,0.1,0,0
8.17,1,0.949996,11,0,12,12,1,0.1,0,0
8.18,1,0.946826,11,0,12,12,1,0.1,0,0
8.19,1,0.943562,11,0,12,12,1,0.1,0,0
8.2,1,0.940731,11,0,12,12,1,0.1,0,0
8.21,1,0.936749,11,0,12,12,1,0.1,0,0
8.22,1,0.933203,11,0,12,12,1,0.1,0,0
8.23,1,0.929563,11,0,12,12,1,0.1,0,0
8.24,1,0.925829,11,0,12,12,1,0.1,0,0
8.25,1,0.922004,11,0,12,12,1,0.1,0,0
8.26,1,0.918086,11,0,12,12,1,0.1,0,0
8.27,1,0.914076,10,0,12,12,1,0.1,0,0
8.28,1,0.909975,10,0,12,12,1,0.1,0,0
8.29,1,0.905783,10,0,12,12,1,0.1,0,0
8.3,1,0.902172,10,0,12,12,1,0.1,0,0
8.31,1,0.897128,10,0,12,12,1,0.1,0,0
8.32,1,0.892665,10,0,12,12,1,0.1,0,0
8.33,1,0.888114,10,0,12,12,1,0.1,0,0
8.34,1,0.883473,10,0,12,12,1,0.1,0,0
8.35,1,0.878744,10,0,12,12,1,0.1,0,0
8.36,1,0.874681,10,0,12,12,1,0.1,0,0
8.37,1,0.869023,10,0,12,12,1,0.1,0,0
8.38,1,0.864032,10,0,12,12,1,0.1,0,0
8.39,1,0.858955,10,0,12,12,1,0.1,0,0
8.4,1,0.854599,10,0,12,12,1,0.1,0,0
8.41,1,0.848542,10,0,12,12,1,0.1,0,0
8.42,1,0.843209,10,0,12,12,1,0.1,0,0
8.43,1,0.837791,10,0,12,12,1,0.1,0,0
8.44,1,0.832289,9,0,12,12,1,0.1,0,0
8.45,1,0.826704,9,0,12,12,1,0.1,0,0
8.46,1,0.821037,9,0,12,12,1,0.1,0,0
8.47,1,0.815287,9,0,12,12,1,0.1,0,0
8.48,1,0.809456,9,0,12,12,1,0.1,0,0
8.49,1,0.803543,9,0,12,12,1,0.1,0,0
8.5,1,0.798487,9,0,12,12,1,0.1,0,0
8.51,1,0.791479,9,0,12,12,1,0.1,0,0
8.52,1,0.785327,9,0,12,12,1,0.1,0,0
8.53,1,0.779097,9,0,12,12,1,0.1,0,0
8.54,1,0.772789,9,0,12,12,1,0.1,0,0
8.55,1,0.766404,9,0,12,12,1,0.1,0,0
8.56,1,0.759942,9,0,12,12,1,0.1,0,0
8.57,1,0.753405,9,0,12,12,1,0.1,0,0
8.58,1,0.747824,8,0,12,12,1,0.1,0,0
8.59,1,0.740104,8,0,12,12,1,0.1,0,0
8.6,1,0.734397,8,0,12,12,1,0.1,0,0
8.61,1,0.726507,8,0,12,12,1,0.1,0,0
8.62,1,0.719599,8,0,12,12,1,0.1,0,0
8.63,1,0.712619,8,0,12,12,1,0.1,0,0
8.64,1,0.705568,8,0,12,12,1,0.1,0,0
8.65,1,0.698447,8,0,12,12,1,0.1,0,0
8.66,1,0.691255,8,0,12,12,1,0.1,0,0
8.67,1,0.683995,8,0,12,12,1,0.1,0,0
8.68,1,0.676666,8,0,12,12,1,0.1,0,0
8.69,1,0.669269,8,0,12,12,1,0.1,0,0
8.7,1,0.662969,7,0,12,12,1,0.1,0,0
8.71,1,0.654276,7,0,12,12,1,0.1,0,0
8.72,1,0.646681,7,0,12,12,1,0.1,0,0
8.73,1,0.639021,7,0,12,12,1,0.1,0,0
8.74,1,0.631297,7,0,12,12,1,0.1,0,0
8.75,1,0.62351,7,0,12,12,1,0.1,0,0
8.76,1,0.615661,7,0,12,12,1,0.1,0,0
8.77,1,0.60775,7,0,12,12,1,0.1,0,0
8.78,1,0.599779,7,0,12,12,1,0.1,0,0
8.79,1,0.591747,7,0,12,12,1,0.1,0,0
8.8,1,0.584917,7,0,12,12,1,0.1,0,0
8.81,1,0.575507,6,0,12,12,1,0.1,0,0
8.82,1,0.567301,6,0,12,12,1,0.1,0,0
8.83,1,0.559037,6,0,12,12,1,0.1,0,0
8.84,1,0.550718,6,0,12,12,1,0.1,0,0
8.85,1,0.542344,6,0,12,12,1,0.1,0,0
8.86,1,0.533915,6,0,12,12,1,0.1,0,0
8.87,1,0.525433,6,0,12,12,1,0.1,0,0
8.88,1,0.516899,6,0,12,12,1,0.1,0,0
8.89,1,0.508313,6,0,12,12,1,0.1,0,0
8.9,1,0.501021,6,0,12,12,1,0.1,0,0
8.91,1,0.490989,5,0,12,12,1,0.1,0,0
8.92,1,0.482253,5,0,12,12,1,0.1,0,0
8.93,1,0.473468,5,0,12,12,1,0.1,0,0
8.94,1,0.464637,5,0,12,12,1,0.1,0,0
8.95,1,0.455759,5,0,12,12,1,0.1,0,0
8.96,1,0.446835,5,0,12,12,1,0.1,0,0
8.97,1,0.437867,5,0,12,12,1,0.1,0,0
8.98,1,0.428855,5,0,12,12,1,0.1,0,0
8.99,1,0.4198,5,0,12,12,1,0.1,0,0
9,1,0.412118,4,0,12,12,1,0.1,0,0
9.01,1,0.401564,4,0,12,12,1,0.1,0,0
9.02,1,0.393815,4,0,12,12,1,0.1,0,0
9.03,1,0.383169,4,0,12,12,1,0.1,0,0
9.04,1,0.373913,4,0,12,12,1,0.1,0,0
9.05,1,0.36462,4,0,12,12,1,0.1,0,0
9.06,1,0.35529,4,0,12,12,1,0.1,0,0
9.07,1,0.345925,4,0,12,12,1,0.1,0,0
9.08,1,0.336525,4,0,12,12,1,0.1,0,0
9.09,1,0.327092,3,0,12,12,1,0.1,0,0
9.1,1,0.319098,3,0,12,12,1,0.1,0,0
9.11,1,0.308128,3,0,12,12,1,0.1,0,0
9.12,1,0.298599,3,0,12,12,1,0.1,0,0
9.13,1,0.289041,3,0,12,12,1,0.1,0,0
9.14,1,0.279453,3,0,12,12,1,0.1,0,0
9.15,1,0.269838,3,0,12,12,1,0.1,0,0
9.16,1,0.260195,3,0,12,12,1,0.1,0,0
9.17,1,0.250527,3,0,12,12,1,0.1,0,0
9.18,1,0.240833,2,0,12,12,1,0.1,0,0
9.19,1,0.231116,2,0,12,12,1,0.1,0,0
9.2,1,0.22289,2,0,12,12,1,0.1,0,0
9.21,1,0.211612,2,0,12,12,1,0.1,0,0
9.22,1,0.201828,2,0,12,12,1,0.1,0,0
9.23,1,0.192024,2,0,12,12,1,0.1,0,0
9.24,1,0.183728,2,0,12,12,1,0.1,0,0
