"time","revolute1_w","revolute2_w"
1.371,-1.42953,18.2127
1.371,-1.70767,18.9089
1.374,-1.70767,18.9089
1.374,-1.9742,19.5832
1.377,-1.9742,19.5832
1.377,-2.22051,20.2125
1.38,-2.22051,20.2125
1.38,-2.43635,20.7689
1.383,-2.43635,20.7689
1.383,-2.61047,21.2215
1.386,-2.61047,21.2215
1.386,-2.73199,21.5399
1.389,-2.73199,21.5399
1.389,-2.79221,21.6998
1.392,-2.79221,21.6998
1.392,-2.78639,21.6881
1.395,-2.78639,21.6881
1.395,-2.7148,21.5053
1.398,-2.7148,21.5053
1.398,-2.58269,21.1664
1.4,-2.58269,21.1664
1.401,-2.58269,21.1664
1.401,-2.39909,20.6964
1.404,-2.39909,20.6964
1.404,-2.17501,20.1259
1.407,-2.17501,20.1259
1.407,-1.92164,19.4857
1.41,-1.92164,19.4857
1.41,-1.64909,18.8033
1.413,-1.64909,18.8033
1.413,-1.36574,18.1013
1.416,-1.36574,18.1013
1.416,-1.0781,17.3964
1.419,-1.0781,17.3964
1.419,-0.790905,16.7008
1.422,-0.790905,16.7008
1.422,-0.507465,16.0224
1.425,-0.507465,16.0224
1.425,-0.229976,15.3658
1.428,-0.229976,15.3658
1.428,0.0401771,14.7338
1.431,0.0401771,14.7338
1.431,0.302219,14.1273
1.434,0.302219,14.1273
1.434,0.555763,13.5461
1.437,0.555763,13.5461
1.437,0.8007,12.9896
1.44,0.8007,12.9896
1.44,1.03708,12.4566
1.443,1.03708,12.4566
1.443,1.26507,11.9457
1.446,1.26507,11.9457
1.446,1.48487,11.4555
1.449,1.48487,11.4555
1.449,1.69673,10.9843
1.452,1.69673,10.9843
1.452,1.90089,10.5309
1.455,1.90089,10.5309
1.455,2.0976,10.0937
1.458,2.0976,10.0937
1.458,2.28709,9.6716
1.461,2.28709,9.6716
1.461,2.46957,9.26325
1.464,2.46957,9.26325
1.464,2.64522,8.86758
1.467,2.64522,8.86758
1.467,2.81421,8.48357
1.47,2.81421,8.48357
1.47,2.9767,8.11031
1.473,2.9767,8.11031
1.473,3.13281,7.74694
1.476,3.13281,7.74694
1.476,3.28268,7.39271
1.479,3.28268,7.39271
1.479,3.4264,7.04694
1.482,3.4264,7.04694
1.482,3.56407,6.70902
1.485,3.56407,6.70902
1.485,3.69578,6.3784
1.488,3.69578,6.3784
1.488,3.8216,6.05458
1.491,3.8216,6.05458
1.491,3.9416,5.73713
1.494,3.9416,5.73713
1.494,4.05585,5.42566
1.497,4.05585,5.42566
1.497,4.16442,5.11983
1.5,4.16442,5.11983
1.5,4.26739,4.81933
1.503,4.26739,4.81933
1.503,4.36481,4.52391
1.506,4.36481,4.52391
1.506,4.45675,4.23331
1.509,4.45675,4.23331
1.509,4.54329,3.94735
1.512,4.54329,3.94735
1.512,4.62451,3.66584
1.515,4.62451,3.66584
1.515,4.70049,3.38864
1.518,4.70049,3.38864
1.518,4.77131,3.11561
1.521,4.77131,3.11561
1.521,4.83706,2.84665
1.524,4.83706,2.84665
1.524,4.89784,2.58166
1.527,4.89784,2.58166
1.527,4.95375,2.32057
1.53,4.95375,2.32057
1.53,5.00491,2.06331
1.533,5.00491,2.06331
1.533,5.05143,1.80983
1.536,5.05143,1.80983
1.536,5.09342,1.56009
1.539,5.09342,1.56009
1.539,5.13101,1.31405
1.542,5.13101,1.31405
1.542,5.16433,1.07169
1.545,5.16433,1.07169
1.545,5.19352,0.832985
1.548,5.19352,0.832985
1.548,5.21872,0.59792
1.551,5.21872,0.59792
1.551,5.24007,0.366483
1.554,5.24007,0.366483
1.554,5.2577,0.138662
1.557,5.2577,0.138662
1.557,5.27178,-0.0855512
1.56,5.27178,-0.0855512
1.56,5.28246,-0.306166
1.563,5.28246,-0.306166
1.563,5.28988,-0.52319
1.566,5.28988,-0.52319
1.566,5.2942,-0.736633
1.569,5.2942,-0.736633
1.569,5.29557,-0.946506
1.572,5.29557,-0.946506
1.572,5.29415,-1.15282
1.575,5.29415,-1.15282
1.575,5.29009,-1.35559
1.578,5.29009,-1.35559
1.578,5.28354,-1.55484
1.581,5.28354,-1.55484
1.581,5.27466,-1.75059
1.584,5.27466,-1.75059
1.584,5.26359,-1.94286
1.587,5.26359,-1.94286
1.587,5.25048,-2.13167
1.59,5.25048,-2.13167
1.59,5.23547,-2.31707
1.593,5.23547,-2.31707
1.593,5.21871,-2.49909
1.596,5.21871,-2.49909
1.596,5.20032,-2.67776
1.599,5.20032,-2.67776
1.599,5.18046,-2.85313
1.6,5.18046,-2.85313
1.602,5.18046,-2.85313
1.602,5.15924,-3.02526
1.605,5.15924,-3.02526
1.605,5.13679,-3.19418
1.608,5.13679,-3.19418
1.608,5.11324,-3.35996
1.611,5.11324,-3.35996
1.611,5.0887,-3.52265
1.614,5.0887,-3.52265
1.614,5.06329,-3.68233
1.617,5.06329,-3.68233
1.617,5.03712,-3.83905
1.62,5.03712,-3.83905
1.62,5.01028,-3.99289
1.623,5.01028,-3.99289
1.623,4.98288,-4.14391
1.626,4.98288,-4.14391
1.626,4.95502,-4.2922
1.629,4.95502,-4.2922
1.629,4.92679,-4.43784
1.632,4.92679,-4.43784
1.632,4.89827,-4.5809
1.635,4.89827,-4.5809
1.635,4.86954,-4.72147
1.638,4.86954,-4.72147
1.638,4.84069,-4.85963
1.641,4.84069,-4.85963
1.641,4.81179,-4.99548
1.644,4.81179,-4.99548
1.644,4.7829,-5.12909
1.647,4.7829,-5.12909
1.647,4.7541,-5.26057
1.65,4.7541,-5.26057
1.65,4.72544,-5.39
1.653,4.72544,-5.39
1.653,4.69698,-5.51748
1.656,4.69698,-5.51748
1.656,4.66878,-5.64309
1.659,4.66878,-5.64309
1.659,4.64089,-5.76693
1.662,4.64089,-5.76693
1.662,4.61335,-5.8891
1.665,4.61335,-5.8891
1.665,4.5862,-6.00967
1.668,4.5862,-6.00967
1.668,4.55949,-6.12874
1.671,4.55949,-6.12874
1.671,4.53326,-6.2464
1.674,4.53326,-6.2464
1.674,4.50753,-6.36273
1.677,4.50753,-6.36273
1.677,4.48233,-6.47781
1.68,4.48233,-6.47781
1.68,4.45769,-6.59173
1.683,4.45769,-6.59173
1.683,4.43363,-6.70456
1.686,4.43363,-6.70456
1.686,4.41017,-6.81637
1.689,4.41017,-6.81637
1.689,4.38732,-6.92721
1.692,4.38732,-6.92721
1.692,4.36509,-7.03715
1.695,4.36509,-7.03715
1.695,4.34349,-7.14623
1.698,4.34349,-7.14623
1.698,4.32252,-7.2545
1.7,4.32252,-7.2545
1.701,4.32252,-7.2545
1.701,4.30216,-7.36197
1.704,4.30216,-7.36197
1.704,4.28242,-7.46866
1.707,4.28242,-7.46866
1.707,4.26327,-7.57457
1.71,4.26327,-7.57457
1.71,4.24469,-7.67968
1.713,4.24469,-7.67968
1.713,4.22665,-7.78395
1.716,4.22665,-7.78395
1.716,4.20911,-7.88732
1.719,4.20911,-7.88732
1.719,4.19201,-7.98969
1.722,4.19201,-7.98969
1.722,4.17529,-8.09097
1.725,4.17529,-8.09097
1.725,4.15888,-8.19099
1.728,4.15888,-8.19099
1.728,4.1427,-8.28957
1.731,4.1427,-8.28957
1.731,4.12665,-8.38649
1.734,4.12665,-8.38649
1.734,4.1106,-8.48148
1.737,4.1106,-8.48148
1.737,4.09442,-8.57423
1.74,4.09442,-8.57423
1.74,4.07798,-8.66436
1.743,4.07798,-8.66436
1.743,4.06108,-8.75146
1.746,4.06108,-8.75146
1.746,4.04354,-8.83504
1.749,4.04354,-8.83504
1.749,4.02516,-8.91457
1.752,4.02516,-8.91457
1.752,4.0057,-8.98946
1.755,4.0057,-8.98946
1.755,3.98491,-9.05906
1.758,3.98491,-9.05906
1.758,3.96252,-9.12267
1.761,3.96252,-9.12267
1.761,3.93825,-9.17954
1.764,3.93825,-9.17954
1.764,3.9118,-9.22891
1.767,3.9118,-9.22891
1.767,3.88288,-9.26999
1.77,3.88288,-9.26999
1.77,3.8512,-9.302
1.773,3.8512,-9.302
1.773,3.81645,-9.32416
1.776,3.81645,-9.32416
1.776,3.77836,-9.33578
1.779,3.77836,-9.33578
1.779,3.73669,-9.33622
1.782,3.73669,-9.33622
1.782,3.69122,-9.32495
1.785,3.69122,-9.32495
1.785,3.64179,-9.30156
1.788,3.64179,-9.30156
1.788,3.58827,-9.26581
1.791,3.58827,-9.26581
1.791,3.53062,-9.21761
1.794,3.53062,-9.21761
1.794,3.46882,-9.15706
1.797,3.46882,-9.15706
1.797,3.40296,-9.08444
1.8,3.40296,-9.08444
1.8,3.33314,-9.00021
1.803,3.33314,-9.00021
1.803,3.25957,-8.90498
1.806,3.25957,-8.90498
1.806,3.18246,-8.79951
1.809,3.18246,-8.79951
1.809,3.1021,-8.68469
1.812,3.1021,-8.68469
1.812,3.01878,-8.56148
1.815,3.01878,-8.56148
1.815,2.93284,-8.43089
1.818,2.93284,-8.43089
1.818,2.84462,-8.29397
1.821,2.84462,-8.29397
1.821,2.75444,-8.15176
1.824,2.75444,-8.15176
1.824,2.66264,-8.00527
1.827,2.66264,-8.00527
1.827,2.56953,-7.85547
1.83,2.56953,-7.85547
1.83,2.47541,-7.70325
1.833,2.47541,-7.70325
1.833,2.38054,-7.54943
1.836,2.38054,-7.54943
1.836,2.28517,-7.39474
1.839,2.28517,-7.39474
1.839,2.18952,-7.23985
1.842,2.18952,-7.23985
1.842,2.09377,-7.08532
1.845,2.09377,-7.08532
1.845,1.99808,-6.93162
1.848,1.99808,-6.93162
1.848,1.90258,-6.77917
1.851,1.90258,-6.77917
1.851,1.8074,-6.62829
1.854,1.8074,-6.62829
1.854,1.71261,-6.47925
1.857,1.71261,-6.47925
1.857,1.61829,-6.33224
1.86,1.61829,-6.33224
1.86,1.5245,-6.18742
1.863,1.5245,-6.18742
1.863,1.43126,-6.04489
1.866,1.43126,-6.04489
1.866,1.33861,-5.9047
1.869,1.33861,-5.9047
1.869,1.24655,-5.76689
1.872,1.24655,-5.76689
1.872,1.15509,-5.63144
1.875,1.15509,-5.63144
1.875,1.06423,-5.49833
1.878,1.06423,-5.49833
1.878,0.973954,-5.3675
1.881,0.973954,-5.3675
1.881,0.884248,-5.23889
1.884,0.884248,-5.23889
1.884,0.795091,-5.11241
1.887,0.795091,-5.11241
1.887,0.70646,-4.98797
1.89,0.70646,-4.98797
1.89,0.618327,-4.86546
1.893,0.618327,-4.86546
1.893,0.530666,-4.74477
1.896,0.530666,-4.74477
1.896,0.443446,-4.62577
1.899,0.443446,-4.62577
1.899,0.356637,-4.50835
1.9,0.356637,-4.50835
1.902,0.356637,-4.50835
1.902,0.27021,-4.39239
1.905,0.27021,-4.39239
1.905,0.184132,-4.27775
1.908,0.184132,-4.27775
1.908,0.0983744,-4.1643
1.911,0.0983744,-4.1643
1.911,0.012906,-4.05192
1.914,0.012906,-4.05192
1.914,-0.0723021,-3.94048
1.917,-0.0723021,-3.94048
1.917,-0.157279,-3.82984
1.92,-0.157279,-3.82984
1.92,-0.242052,-3.71989
1.923,-0.242052,-3.71989
1.923,-0.326647,-3.61048
1.926,-0.326647,-3.61048
1.926,-0.411092,-3.50151
1.929,-0.411092,-3.50151
1.929,-0.495409,-3.39283
1.932,-0.495409,-3.39283
1.932,-0.579623,-3.28434
1.935,-0.579623,-3.28434
1.935,-0.663755,-3.1759
1.938,-0.663755,-3.1759
1.938,-0.747828,-3.0674
1.941,-0.747828,-3.0674
1.941,-0.83186,-2.95873
1.944,-0.83186,-2.95873
1.944,-0.915871,-2.84975
1.947,-0.915871,-2.84975
1.947,-0.999878,-2.74036
1.95,-0.999878,-2.74036
1.95,-1.0839,-2.63044
1.953,-1.0839,-2.63044
1.953,-1.16795,-2.51988
1.956,-1.16795,-2.51988
1.956,-1.25204,-2.40858
1.959,-1.25204,-2.40858
1.959,-1.33619,-2.29641
1.962,-1.33619,-2.29641
1.962,-1.4204,-2.18327
1.965,-1.4204,-2.18327
1.965,-1.5047,-2.06905
1.968,-1.5047,-2.06905
1.968,-1.58909,-1.95365
1.971,-1.58909,-1.95365
1.971,-1.67359,-1.83696
1.974,-1.67359,-1.83696
1.974,-1.7582,-1.71887
1.977,-1.7582,-1.71887
1.977,-1.84293,-1.59928
1.98,-1.84293,-1.59928
1.98,-1.92779,-1.47808
1.983,-1.92779,-1.47808
1.983,-2.01279,-1.35517
1.986,-2.01279,-1.35517
1.986,-2.09794,-1.23045
1.989,-2.09794,-1.23045
1.989,-2.18324,-1.10381
1.992,-2.18324,-1.10381
1.992,-2.26872,-0.975152
1.995,-2.26872,-0.975152
1.995,-2.35436,-0.844365
1.998,-2.35436,-0.844365
1.998,-2.44019,-0.711347
2,-2.44019,-0.711347
2.001,-2.44019,-0.711347
2.001,-2.52622,-0.575993
2.004,-2.52622,-0.575993
2.004,-2.61244,-0.438196
2.007,-2.61244,-0.438196
2.007,-2.69888,-0.29785
2.01,-2.69888,-0.29785
2.01,-2.78554,-0.154845
2.013,-2.78554,-0.154845
2.013,-2.87245,-0.0090724
2.016,-2.87245,-0.0090724
2.016,-2.9596,0.13958
2.019,-2.9596,0.13958
2.019,-3.04702,0.291226
2.022,-3.04702,0.291226
2.022,-3.13472,0.445981
2.025,-3.13472,0.445981
2.025,-3.22273,0.603964
2.028,-3.22273,0.603964
2.028,-3.31106,0.765296
2.031,-3.31106,0.765296
2.031,-3.39973,0.930102
2.034,-3.39973,0.930102
2.034,-3.48879,1.09851
2.037,-3.48879,1.09851
2.037,-3.57824,1.27065
2.04,-3.57824,1.27065
2.04,-3.66813,1.44666
2.043,-3.66813,1.44666
2.043,-3.75848,1.62668
2.046,-3.75848,1.62668
2.046,-3.84935,1.81086
2.049,-3.84935,1.81086
2.049,-3.94076,1.99934
2.052,-3.94076,1.99934
2.052,-4.03277,2.1923
2.055,-4.03277,2.1923
2.055,-4.12543,2.38988
2.058,-4.12543,2.38988
2.058,-4.21879,2.59226
2.061,-4.21879,2.59226
2.061,-4.31291,2.79962
2.064,-4.31291,2.79962
2.064,-4.40786,3.01214
2.067,-4.40786,3.01214
2.067,-4.50371,3.23002
2.07,-4.50371,3.23002
2.07,-4.60054,3.45345
2.073,-4.60054,3.45345
2.073,-4.69842,3.68265
2.076,-4.69842,3.68265
2.076,-4.79745,3.91782
2.079,-4.79745,3.91782
2.079,-4.89771,4.15919
2.082,-4.89771,4.15919
2.082,-4.99931,4.40698
2.085,-4.99931,4.40698
2.085,-5.10234,4.66143
2.088,-5.10234,4.66143
2.088,-5.20692,4.92277
2.091,-5.20692,4.92277
2.091,-5.31315,5.19122
2.094,-5.31315,5.19122
2.094,-5.42114,5.46701
2.097,-5.42114,5.46701
2.097,-5.53101,5.75035
2.1,-5.53101,5.75035
2.1,-5.64287,6.04143
2.103,-5.64287,6.04143
2.103,-5.75682,6.34043
2.106,-5.75682,6.34043
2.106,-5.87295,6.64745
2.109,-5.87295,6.64745
2.109,-5.99135,6.96256
2.112,-5.99135,6.96256
2.112,-6.11209,7.28575
2.115,-6.11209,7.28575
2.115,-6.23518,7.6169
2.118,-6.23518,7.6169
2.118,-6.36062,7.95576
2.121,-6.36062,7.95576
2.121,-6.48834,8.30189
2.124,-6.48834,8.30189
2.124,-6.61823,8.65466
2.127,-6.61823,8.65466
2.127,-6.75005,9.01313
2.13,-6.75005,9.01313
2.13,-6.8835,9.37605
2.133,-6.8835,9.37605
2.133,-7.01811,9.74175
2.136,-7.01811,9.74175
2.136,-7.15328,10.1081
2.139,-7.15328,10.1081
2.139,-7.28823,10.4724
2.142,-7.28823,10.4724
2.142,-7.42195,10.8313
2.145,-7.42195,10.8313
2.145,-7.55326,11.1808
2.148,-7.55326,11.1808
2.148,-7.68071,11.5164
2.151,-7.68071,11.5164
2.151,-7.80269,11.8327
2.154,-7.80269,11.8327
2.154,-7.91739,12.1241
2.157,-7.91739,12.1241
2.157,-8.02292,12.3844
2.16,-8.02292,12.3844
2.16,-8.11736,12.6076
2.163,-8.11736,12.6076
2.163,-8.19893,12.7881
2.166,-8.19893,12.7881
2.166,-8.26608,12.9209
2.169,-8.26608,12.9209
2.169,-8.31762,13.0022
2.172,-8.31762,13.0022
2.172,-8.35287,13.0298
2.175,-8.35287,13.0298
2.175,-8.37166,13.0031
2.178,-8.37166,13.0031
2.178,-8.37438,12.9231
2.181,-8.37438,12.9231
2.181,-8.36192,12.7925
2.184,-8.36192,12.7925
2.184,-8.33557,12.6151
2.187,-8.33557,12.6151
2.187,-8.29691,12.3958
2.19,-8.29691,12.3958
2.19,-8.24769,12.1399
2.193,-8.24769,12.1399
2.193,-8.18967,11.8529
2.196,-8.18967,11.8529
2.196,-8.12455,11.5402
2.199,-8.12455,11.5402
2.199,-8.05393,11.2068
2.2,-8.05393,11.2068
2.202,-8.05393,11.2068
2.202,-7.97918,10.8571
2.205,-7.97918,10.8571
2.205,-7.90151,10.495
2.208,-7.90151,10.495
2.208,-7.8219,10.1238
2.211,-7.8219,10.1238
2.211,-7.74115,9.7463
2.214,-7.74115,9.7463
2.214,-7.65986,9.36473
2.217,-7.65986,9.36473
2.217,-7.5785,8.98084
2.22,-7.5785,8.98084
2.22,-7.49738,8.59601
2.223,-7.49738,8.59601
2.223,-7.41671,8.21127
2.226,-7.41671,8.21127
2.226,-7.33659,7.82739
2.229,-7.33659,7.82739
2.229,-7.25707,7.44492
2.232,-7.25707,7.44492
2.232,-7.17811,7.06421
2.235,-7.17811,7.06421
2.235,-7.09963,6.6855
2.238,-7.09963,6.6855
2.238,-7.02152,6.30888
2.241,-7.02152,6.30888
2.241,-6.94363,5.93439
2.244,-6.94363,5.93439
2.244,-6.86579,5.56198
2.247,-6.86579,5.56198
2.247,-6.78783,5.19158
2.25,-6.78783,5.19158
2.25,-6.70953,4.82304
2.253,-6.70953,4.82304
2.253,-6.63072,4.45624
2.256,-6.63072,4.45624
2.256,-6.55116,4.091
2.259,-6.55116,4.091
2.259,-6.47066,3.72714
2.262,-6.47066,3.72714
2.262,-6.38901,3.36449
2.265,-6.38901,3.36449
2.265,-6.30601,3.00285
2.268,-6.30601,3.00285
2.268,-6.22144,2.64204
2.271,-6.22144,2.64204
2.271,-6.13512,2.28187
2.274,-6.13512,2.28187
2.274,-6.04684,1.92215
2.277,-6.04684,1.92215
2.277,-5.95643,1.56269
2.28,-5.95643,1.56269
2.28,-5.86371,1.2033
2.283,-5.86371,1.2033
2.283,-5.7685,0.843809
2.286,-5.7685,0.843809
2.286,-5.67065,0.484015
2.289,-5.67065,0.484015
2.289,-5.56999,0.123732
2.292,-5.56999,0.123732
2.292,-5.46638,-0.237232
2.295,-5.46638,-0.237232
2.295,-5.35967,-0.599078
2.298,-5.35967,-0.599078
2.298,-5.24976,-0.962007
2.3,-5.24976,-0.962007
2.301,-5.24976,-0.962007
2.301,-5.1365,-1.32623
2.304,-5.1365,-1.32623
2.304,-5.01978,-1.69197
2.307,-5.01978,-1.69197
2.307,-4.89951,-2.05946
2.31,-4.89951,-2.05946
2.31,-4.77559,-2.42893
2.313,-4.77559,-2.42893
2.313,-4.64792,-2.80065
2.316,-4.64792,-2.80065
2.316,-4.51643,-3.17487
2.319,-4.51643,-3.17487
2.319,-4.38105,-3.55189
2.322,-4.38105,-3.55189
2.322,-4.24171,-3.93199
2.325,-4.24171,-3.93199
2.325,-4.09837,-4.31549
2.328,-4.09837,-4.31549
2.328,-3.95097,-4.70271
2.331,-3.95097,-4.70271
2.331,-3.79949,-5.09396
2.334,-3.79949,-5.09396
2.334,-3.64389,-5.48959
2.337,-3.64389,-5.48959
2.337,-3.48418,-5.88993
2.34,-3.48418,-5.88993
2.34,-3.32036,-6.29529
2.343,-3.32036,-6.29529
2.343,-3.15247,-6.70598
2.346,-3.15247,-6.70598
2.346,-2.98055,-7.12224
2.349,-2.98055,-7.12224
2.349,-2.80471,-7.54429
2.352,-2.80471,-7.54429
2.352,-2.62507,-7.97223
2.355,-2.62507,-7.97223
2.355,-2.44184,-8.40605
2.358,-2.44184,-8.40605
2.358,-2.25526,-8.84558
2.361,-2.25526,-8.84558
2.361,-2.06571,-9.2904
2.364,-2.06571,-9.2904
2.364,-1.87364,-9.7398
2.367,-1.87364,-9.7398
2.367,-1.67969,-10.1927
2.37,-1.67969,-10.1927
2.37,-1.48464,-10.6475
2.373,-1.48464,-10.6475
2.373,-1.28952,-11.1021
2.376,-1.28952,-11.1021
2.376,-1.0956,-11.5536
2.379,-1.0956,-11.5536
2.379,-0.904445,-11.9982
2.382,-0.904445,-11.9982
2.382,-0.717959,-12.4312
2.385,-0.717959,-12.4312
2.385,-0.538383,-12.8471
2.388,-0.538383,-12.8471
2.388,-0.368287,-13.2392
2.391,-0.368287,-13.2392
2.391,-0.210528,-13.6
2.394,-0.210528,-13.6
2.394,-0.0681222,-13.9214
2.397,-0.0681222,-13.9214
2.397,0.0559087,-14.1955
2.4,0.0559087,-14.1955
2.4,0.158748,-14.4145
2.403,0.158748,-14.4145
2.403,0.238039,-14.5721
2.406,0.238039,-14.5721
2.406,0.292102,-14.6637
2.409,0.292102,-14.6637
2.409,0.320146,-14.6872
2.412,0.320146,-14.6872
2.412,0.322343,-14.643
2.415,0.322343,-14.643
2.415,0.299823,-14.5342
2.418,0.299823,-14.5342
2.418,0.25454,-14.3663
2.421,0.25454,-14.3663
2.421,0.18907,-14.1462
2.424,0.18907,-14.1462
2.424,0.106363,-13.8821
2.427,0.106363,-13.8821
2.427,0.00949997,-13.5822
2.43,0.00949997,-13.5822
2.43,-0.098498,-13.2547
2.433,-0.098498,-13.2547
2.433,-0.214824,-12.907
2.436,-0.214824,-12.907
2.436,-0.336972,-12.5457
2.439,-0.336972,-12.5457
2.439,-0.462787,-12.1764
2.442,-0.462787,-12.1764
2.442,-0.590456,-11.8036
2.445,-0.590456,-11.8036
2.445,-0.718499,-11.4311
2.448,-0.718499,-11.4311
2.448,-0.845727,-11.0617
2.451,-0.845727,-11.0617
2.451,-0.971206,-10.6976
2.454,-0.971206,-10.6976
2.454,-1.09421,-10.3402
2.457,-1.09421,-10.3402
2.457,-1.21421,-9.99087
2.46,-1.21421,-9.99087
2.46,-1.33078,-9.6502
2.463,-1.33078,-9.6502
2.463,-1.44363,-9.31868
2.466,-1.44363,-9.31868
2.466,-1.55257,-8.99657
2.469,-1.55257,-8.99657
2.469,-1.65745,-8.68394
2.472,-1.65745,-8.68394
2.472,-1.7582,-8.38074
2.475,-1.7582,-8.38074
2.475,-1.85479,-8.08682
2.478,-1.85479,-8.08682
2.478,-1.9472,-7.80201
2.481,-1.9472,-7.80201
2.481,-2.03544,-7.52605
2.484,-2.03544,-7.52605
2.484,-2.11956,-7.25868
2.487,-2.11956,-7.25868
2.487,-2.19959,-6.99962
2.49,-2.19959,-6.99962
2.49,-2.2756,-6.7486
2.493,-2.2756,-6.7486
2.493,-2.34765,-6.50532
2.496,-2.34765,-6.50532
2.496,-2.4158,-6.26951
2.499,-2.4158,-6.26951
2.499,-2.48013,-6.0409
2.5,-2.48013,-6.0409
2.502,-2.48013,-6.0409
2.502,-2.5407,-5.81923
2.505,-2.5407,-5.81923
2.505,-2.5976,-5.60426
2.508,-2.5976,-5.60426
2.508,-2.65089,-5.39574
2.511,-2.65089,-5.39574
2.511,-2.70066,-5.19346
2.514,-2.70066,-5.19346
2.514,-2.74697,-4.99721
2.517,-2.74697,-4.99721
2.517,-2.7899,-4.80679
2.52,-2.7899,-4.80679
2.52,-2.82953,-4.62203
2.523,-2.82953,-4.62203
2.523,-2.86592,-4.44274
2.526,-2.86592,-4.44274
2.526,-2.89916,-4.26877
2.529,-2.89916,-4.26877
2.529,-2.9293,-4.09997
2.532,-2.9293,-4.09997
2.532,-2.95644,-3.9362
2.535,-2.95644,-3.9362
2.535,-2.98063,-3.77733
2.538,-2.98063,-3.77733
2.538,-3.00194,-3.62323
2.541,-3.00194,-3.62323
2.541,-3.02046,-3.4738
2.544,-3.02046,-3.4738
2.544,-3.03624,-3.32891
2.547,-3.03624,-3.32891
2.547,-3.04935,-3.18848
2.55,-3.04935,-3.18848
2.55,-3.05987,-3.0524
2.553,-3.05987,-3.0524
2.553,-3.06786,-2.92059
2.556,-3.06786,-2.92059
2.556,-3.07338,-2.79297
2.559,-3.07338,-2.79297
2.559,-3.07651,-2.66945
2.562,-3.07651,-2.66945
2.562,-3.07731,-2.54995
2.565,-3.07731,-2.54995
2.565,-3.07585,-2.43441
2.568,-3.07585,-2.43441
2.568,-3.07218,-2.32276
2.571,-3.07218,-2.32276
2.571,-3.06637,-2.21493
2.574,-3.06637,-2.21493
2.574,-3.05849,-2.11085
2.577,-3.05849,-2.11085
2.577,-3.04859,-2.01047
2.58,-3.04859,-2.01047
2.58,-3.03674,-1.91373
2.583,-3.03674,-1.91373
2.583,-3.02299,-1.82057
2.586,-3.02299,-1.82057
2.586,-3.00741,-1.73094
2.589,-3.00741,-1.73094
2.589,-2.99005,-1.64478
2.592,-2.99005,-1.64478
2.592,-2.97096,-1.56204
2.595,-2.97096,-1.56204
2.595,-2.95021,-1.48266
2.598,-2.95021,-1.48266
2.598,-2.92785,-1.4066
2.6,-2.92785,-1.4066
2.601,-2.92785,-1.4066
2.601,-2.90393,-1.33381
2.604,-2.90393,-1.33381
2.604,-2.87851,-1.26424
2.607,-2.87851,-1.26424
2.607,-2.85162,-1.19783
2.61,-2.85162,-1.19783
2.61,-2.82334,-1.13455
2.613,-2.82334,-1.13455
2.613,-2.79369,-1.07433
2.616,-2.79369,-1.07433
2.616,-2.76274,-1.01714
2.619,-2.76274,-1.01714
2.619,-2.73052,-0.962925
2.622,-2.73052,-0.962925
2.622,-2.69709,-0.911637
2.625,-2.69709,-0.911637
2.625,-2.66247,-0.86323
2.628,-2.66247,-0.86323
2.628,-2.62673,-0.817654
2.631,-2.62673,-0.817654
2.631,-2.5899,-0.774863
2.634,-2.5899,-0.774863
2.634,-2.55201,-0.734808
2.637,-2.55201,-0.734808
2.637,-2.51311,-0.697441
2.64,-2.51311,-0.697441
2.64,-2.47324,-0.662714
2.643,-2.47324,-0.662714
2.643,-2.43243,-0.630578
2.646,-2.43243,-0.630578
2.646,-2.39072,-0.600985
2.649,-2.39072,-0.600985
2.649,-2.34813,-0.573885
2.652,-2.34813,-0.573885
2.652,-2.30472,-0.54923
2.655,-2.30472,-0.54923
2.655,-2.2605,-0.52697
2.658,-2.2605,-0.52697
2.658,-2.21551,-0.507056
2.661,-2.21551,-0.507056
2.661,-2.16977,-0.489436
2.664,-2.16977,-0.489436
2.664,-2.12333,-0.474062
2.667,-2.12333,-0.474062
2.667,-2.0762,-0.460881
2.67,-2.0762,-0.460881
2.67,-2.02841,-0.449845
2.673,-2.02841,-0.449845
2.673,-1.97999,-0.4409
2.676,-1.97999,-0.4409
2.676,-1.93096,-0.433997
2.679,-1.93096,-0.433997
2.679,-1.88135,-0.429082
2.682,-1.88135,-0.429082
2.682,-1.83118,-0.426105
2.685,-1.83118,-0.426105
2.685,-1.78048,-0.425012
2.688,-1.78048,-0.425012
2.688,-1.72926,-0.425751
2.691,-1.72926,-0.425751
2.691,-1.67755,-0.428269
2.694,-1.67755,-0.428269
2.694,-1.62537,-0.432514
2.697,-1.62537,-0.432514
2.697,-1.57273,-0.438431
2.7,-1.57273,-0.438431
2.7,-1.51967,-0.445967
2.703,-1.51967,-0.445967
2.703,-1.46618,-0.455068
2.706,-1.46618,-0.455068
2.706,-1.4123,-0.46568
2.709,-1.4123,-0.46568
2.709,-1.35804,-0.477748
2.712,-1.35804,-0.477748
2.712,-1.30342,-0.491219
2.715,-1.30342,-0.491219
2.715,-1.24845,-0.506037
2.718,-1.24845,-0.506037
2.718,-1.19315,-0.522147
2.721,-1.19315,-0.522147
2.721,-1.13753,-0.539494
2.724,-1.13753,-0.539494
2.724,-1.08162,-0.558024
2.727,-1.08162,-0.558024
2.727,-1.02541,-0.577679
