"time","T2","freqHz","clutch3.phi_rel","J1.phi","clutch2.w_rel","clutch1.phi_rel","clutch2.phi_rel","clutch1.w_rel","clutch3.w_rel","J1.w"
1.09000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.51615820231683E+00,6.27285387323756E+00,1.32225827509380E-13,-3.17894987205811E+00,-1.39724559589933E+00,-7.26109408498846E-01,-7.65009647320173E-01,3.39111905581877E+00
1.10000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.52310739403385E+00,6.30677083476423E+00,1.32225827509380E-13,-3.18641764186809E+00,-1.39724559589933E+00,-7.62538878313632E-01,-6.24726116751832E-01,3.38726499506521E+00
1.11000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.52865035545331E+00,6.34049858214545E+00,1.32225827509380E-13,-3.19410220639450E+00,-1.39724559589933E+00,-7.69656103678554E-01,-4.83825363309349E-01,3.35348146698764E+00
1.12000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53278152305635E+00,6.37374455842698E+00,1.32225827509380E-13,-3.20171701439559E+00,-1.39724559589933E+00,-7.49004789963796E-01,-3.42306220243538E-01,3.29131101020707E+00
1.13000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53549403460795E+00,6.40624373727612E+00,1.32225827509380E-13,-3.20900342983993E+00,-1.39724559589933E+00,-7.05011385199255E-01,-2.00167056481496E-01,3.20517844168049E+00
1.14000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53678242258022E+00,6.43779038878601E+00,1.32225827509380E-13,-3.21576169337937E+00,-1.39724559589933E+00,-6.44559078638229E-01,-5.74069470916721E-02,3.10196602572964E+00
1.15000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.46825423407748E+00,1.32225827509380E-13,-3.22178202518342E+00,-1.39724559589933E+00,-5.47689503162151E-01,2.06286678593106E-15,2.99037225786993E+00
1.16000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.49760114974790E+00,1.32225827509380E-13,-3.22668178541755E+00,-1.39724559589933E+00,-4.33340568710158E-01,2.06286678593106E-15,2.88001955678390E+00
1.17000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.52589140876962E+00,1.32225827509380E-13,-3.23048700720253E+00,-1.39724559589932E+00,-3.30280709703360E-01,2.06286678593106E-15,2.78053977145002E+00
1.18000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.55327769959131E+00,1.32225827509380E-13,-3.23335454317112E+00,-1.39724559589932E+00,-2.47204783630749E-01,2.06286678593106E-15,2.70062719377511E+00
1.19000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.57999238964604E+00,1.32225827509380E-13,-3.23552093062710E+00,-1.39724559589932E+00,-1.91007505789424E-01,2.06286678593106E-15,2.64717603978006E+00
1.20000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.60632448142518E+00,1.32225827509380E-13,-3.23727934582048E+00,-1.39724559589932E+00,-1.66115751090315E-01,2.06286678593106E-15,2.62461273243667E+00
1.21000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.63259371482180E+00,1.32225827509380E-13,-3.23895371710483E+00,-1.39724559589932E+00,-1.74051695966459E-01,2.06286678593106E-15,2.63445909813298E+00
1.22000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.65911769983259E+00,1.32225827509380E-13,-3.24086581953045E+00,-1.39724559589932E+00,-2.13294307942265E-01,2.06286678593106E-15,2.67519382230266E+00
1.23000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.68618614976358E+00,1.32225827509380E-13,-3.24330955768390E+00,-1.39724559589932E+00,-2.79421465247031E-01,2.06286678593106E-15,2.74239452861413E+00
1.24000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.71403105828356E+00,1.32225827509380E-13,-3.24652111248759E+00,-1.39724559589931E+00,-3.65537771606627E-01,2.06286678593106E-15,2.82916565128009E+00
1.25000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.74280586315672E+00,1.32225827509380E-13,-3.25065810960731E+00,-1.39724559589931E+00,-4.62956701607031E-01,2.06286678593106E-15,2.92682056149241E+00
1.26000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.77257239279410E+00,1.32225827509380E-13,-3.25578599241300E+00,-1.39724559589931E+00,-5.61310172506524E-01,2.06286678593106E-15,3.02517487344133E+00
1.27000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.80327946588365E+00,1.32225827509380E-13,-3.26185441849320E+00,-1.39724559589931E+00,-6.50047911061228E-01,2.06286678593106E-15,3.11391261199604E+00
1.28000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.83478951145488E+00,1.32225827509380E-13,-3.26872581705508E+00,-1.39724559589931E+00,-7.20463660323829E-01,2.06286678593106E-15,3.18432836125864E+00
1.29000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.86688223965581E+00,1.32225827509380E-13,-3.27617989824667E+00,-1.39724559589931E+00,-7.65674848525265E-01,2.06286678593106E-15,3.22953954946007E+00
1.30000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.89928128362748E+00,1.32225827509380E-13,-3.28394029520899E+00,-1.39724559589931E+00,-7.81249002229023E-01,2.06286678593106E-15,3.24511370316383E+00
1.31000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.93167870148608E+00,1.32225827509380E-13,-3.29169906605823E+00,-1.39724559589931E+00,-7.65670410031353E-01,2.06286678593106E-15,3.22953511096616E+00
1.32000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.96377071126508E+00,1.32225827509380E-13,-3.29915242882789E+00,-1.39724559589930E+00,-7.20467877888246E-01,2.06286678593106E-15,3.18433257882305E+00
1.33000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,6.99528057103292E+00,1.32225827509380E-13,-3.30602364158638E+00,-1.39724559589930E+00,-6.50052049029539E-01,2.06286678593106E-15,3.11391674996435E+00
1.34000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.02598806879158E+00,1.32225827509380E-13,-3.31209249233569E+00,-1.39724559589930E+00,-5.61319914389272E-01,2.06286678593106E-15,3.02518461532408E+00
1.35000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.05575216760807E+00,1.32225827509380E-13,-3.31721794414284E+00,-1.39724559589930E+00,-4.62955720274855E-01,2.06286678593106E-15,2.92682042120966E+00
1.36000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.08452446088990E+00,1.32225827509380E-13,-3.32135159041532E+00,-1.39724559589930E+00,-3.64590991066547E-01,2.06286678593106E-15,2.82845569200135E+00
1.37000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.11235344215593E+00,1.32225827509380E-13,-3.32454192467200E+00,-1.39724559589930E+00,-2.75850989475319E-01,2.06286678593106E-15,2.73971569041013E+00
1.38000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.13938003800551E+00,1.32225827509380E-13,-3.32692987351223E+00,-1.39724559589930E+00,-2.05431153593192E-01,2.06286678593106E-15,2.66929585452800E+00
1.39000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.16582366959589E+00,1.32225827509380E-13,-3.32873485809326E+00,-1.39724559589930E+00,-1.60218839997595E-01,2.06286678593106E-15,2.62408354093240E+00
1.40000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.19196092036611E+00,1.32225827509380E-13,-3.33023346185413E+00,-1.39724559589929E+00,-1.44641319022428E-01,2.06286678593106E-15,2.60850601995724E+00
1.41000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.21809817327577E+00,1.32225827509380E-13,-3.33173206775444E+00,-1.39724559589929E+00,-1.60221289892002E-01,2.06286678593106E-15,2.62408599082681E+00
1.42000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.24454191783678E+00,1.32225827509380E-13,-3.33353716530611E+00,-1.39724559589929E+00,-2.05431694458716E-01,2.06286678593106E-15,2.66929639539352E+00
1.43000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.27156852648371E+00,1.32225827509380E-13,-3.33592512694369E+00,-1.39724559589929E+00,-2.75852624080332E-01,2.06286678593106E-15,2.73971732501514E+00
1.44000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.29939746826071E+00,1.32225827509380E-13,-3.33911542171134E+00,-1.39724559589929E+00,-3.64589224479807E-01,2.06286678593106E-15,2.82845392541461E+00
1.45000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.32816973815244E+00,1.32225827509380E-13,-3.34324904459373E+00,-1.39724559589929E+00,-4.62952931650311E-01,2.06286678593106E-15,2.92681763258512E+00
1.46000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.35793382352686E+00,1.32225827509380E-13,-3.34837448295879E+00,-1.39724559589929E+00,-5.61315434918873E-01,2.06286678593106E-15,3.02518013585368E+00
1.47000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.38864118926626E+00,1.32225827509380E-13,-3.35444320168884E+00,-1.39724559589929E+00,-6.50053416557922E-01,2.06286678593106E-15,3.11391811749273E+00
1.48000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.42015098776479E+00,1.32225827509380E-13,-3.36131435317803E+00,-1.39724559589929E+00,-7.20474512346664E-01,2.06286678593106E-15,3.18433921328147E+00
1.49000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.45224384184332E+00,1.32225827509380E-13,-3.36876856024721E+00,-1.39724559589928E+00,-7.65687513453977E-01,2.06286678593106E-15,3.22955221438878E+00
1.50000000000000E+00,4.00000000000000E-01,2.00000000000000E-01,-1.53689752771012E+00,7.48464292734719E+00,1.32225827509380E-13,-3.37652899874173E+00,-1.39724559589928E+00,-7.81265311034687E-01,2.06286678593106E-15,3.24513001196949E+00
