"time","PI.I.y","driveAngle","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
3.49,-0.057385,1.57,1.83127,0.0629056,2.0239e-14,0.00113333,-3.07037e-18
3.5,-0.0632806,1.57,1.83187,0.0563286,2.0239e-14,0.00113317,-8.03195e-05
3.51,-0.0686009,1.57,1.8324,0.0501341,2.0239e-14,0.00113089,-0.000386501
3.52,-0.0733181,1.57,1.83287,0.0442641,2.0239e-14,0.00112554,-0.000671351
3.53,-0.0774658,1.57,1.83329,0.038755,2.0239e-14,0.00111778,-0.000865213
3.54,-0.081083,1.57,1.83365,0.0336638,2.0239e-14,0.00110852,-0.000973139
3.55,-0.0842137,1.57,1.83396,0.0290272,2.0239e-14,0.00109853,-0.00101527
3.56,-0.0869041,1.57,1.83423,0.0248583,2.0239e-14,0.00108837,-0.0010106
3.57,-0.0892008,1.57,1.83446,0.0211506,2.0239e-14,0.00107843,-0.000974032
3.58,-0.0911489,1.57,1.83465,0.0178844,2.0239e-14,0.00106896,-0.000916726
3.59,-0.0927914,1.57,1.83482,0.0150317,2.0239e-14,0.00106013,-0.000847005
3.6,-0.0941679,1.57,1.83496,0.0125592,2.0239e-14,0.00105204,-0.000770961
3.61,-0.0953148,1.57,1.83507,0.0104315,2.0239e-14,0.00104472,-0.000692997
3.62,-0.0962645,1.57,1.83517,0.00861272,2.0239e-14,0.00103818,-0.000616244
3.63,-0.0970464,1.57,1.83524,0.00706802,2.0239e-14,0.00103238,-0.000542837
3.64,-0.0976862,1.57,1.83531,0.00576407,2.0239e-14,0.0010273,-0.000474141
3.65,-0.0982062,1.57,1.83536,0.00466996,2.0239e-14,0.00102288,-0.000410946
3.66,-0.0986262,1.57,1.8354,0.0037573,2.0239e-14,0.00101906,-0.000353642
3.67,-0.0989629,1.57,1.83544,0.00300049,2.0239e-14,0.00101579,-0.000302298
3.68,-0.0992307,1.57,1.83546,0.0023767,2.0239e-14,0.001013,-0.000256763
3.69,-0.0994419,1.57,1.83548,0.00186566,2.0239e-14,0.00101064,-0.000216751
3.7,-0.099607,1.57,1.8355,0.00144966,2.0239e-14,0.00100865,-0.000181879
3.71,-0.0997345,1.57,1.83551,0.00111327,2.0239e-14,0.00100698,-0.000151717
3.72,-0.0998318,1.57,1.83552,0.000843152,2.0239e-14,0.0010056,-0.000125811
3.73,-0.0999049,1.57,1.83553,0.000627921,2.0239e-14,0.00100445,-0.000103706
3.74,-0.0999589,1.57,1.83554,0.000457838,2.0239e-14,0.00100351,-8.49627e-05
3.75,-0.0999977,1.57,1.83554,0.00032469,2.0239e-14,0.00100274,-6.91671e-05
3.76,-0.100025,1.57,1.83554,0.000221551,2.0239e-14,0.00100212,-5.59345e-05
3.77,-0.100043,1.57,1.83554,0.000142642,2.0239e-14,0.00100162,-4.49149e-05
3.78,-0.100054,1.57,1.83555,8.31351e-05,2.0239e-14,0.00100122,-3.5792e-05
3.79,-0.10006,1.57,1.83555,3.90389e-05,2.0239e-14,0.0010009,-2.82839e-05
3.8,-0.100062,1.57,1.83555,7.08756e-06,2.0239e-14,0.00100065,-2.21427e-05
3.81,-0.100062,1.57,1.83555,-1.53835e-05,2.0239e-14,0.00100045,-1.71513e-05
3.82,-0.100059,1.57,1.83555,-3.05413e-05,2.0239e-14,0.0010003,-1.31211e-05
3.83,-0.100056,1.57,1.83555,-4.00452e-05,2.0239e-14,0.00100019,-9.89356e-06
3.84,-0.100052,1.57,1.83555,-4.53276e-05,2.0239e-14,0.0010001,-7.32852e-06
3.85,-0.100047,1.57,1.83554,-4.75301e-05,2.0239e-14,0.00100004,-5.30666e-06
3.86,-0.100042,1.57,1.83554,-4.75161e-05,2.0239e-14,0.000999992,-3.72823e-06
3.87,-0.100037,1.57,1.83554,-4.59569e-05,2.0239e-14,0.000999961,-2.50985e-06
3.88,-0.100033,1.57,1.83554,-4.33807e-05,2.0239e-14,0.000999941,-1.58086e-06
3.89,-0.100029,1.57,1.83554,-4.01763e-05,2.0239e-14,0.000999929,-8.83745e-07
3.9,-0.100025,1.57,1.83554,-3.66437e-05,2.0239e-14,0.000999923,-3.70099e-07
3.91,-0.100021,1.57,1.83554,-3.29935e-05,2.0239e-14,0.000999921,-1.19487e-09
3.92,-0.100018,1.57,1.83554,-2.93847e-05,2.0239e-14,0.000999922,2.5561e-07
3.93,-0.100016,1.57,1.83554,-2.59162e-05,2.0239e-14,0.000999926,4.25336e-07
3.94,-0.100013,1.57,1.83554,-2.26669e-05,2.0239e-14,0.000999931,5.30779e-07
3.95,-0.100011,1.57,1.83554,-1.967e-05,2.0239e-14,0.000999936,5.87501e-07
3.96,-0.100009,1.57,1.83554,-1.69442e-05,2.0239e-14,0.000999942,6.0771e-07
3.97,-0.100008,1.57,1.83554,-1.44951e-05,2.0239e-14,0.000999948,6.02409e-07
3.98,-0.100006,1.57,1.83554,-1.2319e-05,2.0239e-14,0.000999954,5.78521e-07
3.99,-0.100005,1.57,1.83554,-1.04023e-05,2.0239e-14,0.00099996,5.43359e-07
4,-0.100004,1.57,1.83554,-8.73349e-06,2.0239e-14,0.000999965,5.00289e-07
4.01,-0.100003,1.57,1.83554,-7.28986e-06,2.0239e-14,0.00099997,4.5371e-07
